,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,wID,x,y,Views,Weight,Main topic,Subtopic
2313,2.0,3038209.0,Выкрутасы (фильм),37.0,0.9755869507789612,Q2580908,Culture.Media.Media*,192.0,3098.9999999999995,192.0,3.0,192.0,11.919192,3038209.0,-1807.8297,1510.58,3250.0,1.9511739015579224,Culture,Media*
2314,1.0,3040225.0,"Одержимость (фильм, 2009)",15.0,0.99219411611557,Q149358,Culture.Media.Media*,192.0,0.0,192.0,13.0,192.0,10.0,3040225.0,1121.6572,-1892.4905,775.0,0.99219411611557,Culture,Media*
2315,18.0,3042006.0,"Муди, Джеймс Пол",20.0,0.9755869507789612,Q545805,Culture.Biography.Biography*,234.0,311.44215086441005,159.0,29.0,0.0,42.626263,3042006.0,-2757.022,-1596.0363,401.0,17.5605651140213,Culture,Biography*
2316,5.0,3046109.0,"Суровикин, Сергей Владимирович",14.0,0.960371196269989,Q4446583,Culture.Biography.Biography*,82.0,4275.376170124576,134.0,7.0,0.0,17.676767,3046109.0,-2596.391,198.2931,1893.0,4.801855981349945,Culture,Biography*
2317,2.0,3047072.0,"Тихая застава (фильм, 2011)",18.0,0.9637899398803712,Q3625340,Culture.Media.Media*,233.0,3288.34973722299,111.0,7.0,132.0,11.919192,3047072.0,-1300.6337,2809.107,1228.0,1.9275798797607424,Culture,Media*
2318,8.0,3048148.0,"Астор, Мадлен",20.0,0.983095109462738,Q271742,Culture.Biography.Biography*,234.0,96.84919119518808,159.0,29.0,0.0,23.434343,3048148.0,-3537.8503,-1816.8595,668.0,7.864760875701904,Culture,Biography*
2319,9.0,3055124.0,"Флит, Фредерик",20.0,0.9783946871757508,Q714361,Culture.Biography.Biography*,234.0,3869.5029687542174,159.0,29.0,0.0,25.353535,3055124.0,-3651.3787,-1152.7992,441.0,8.805552184581758,Culture,Biography*
2320,2.0,3056876.0,"Кэнди, Хелен Черчилль",20.0,0.9988405108451844,Q458686,Culture.Biography.Biography*,234.0,0.25,159.0,29.0,0.0,11.919192,3056876.0,-3207.0609999999997,-1410.8838,305.0,1.9976810216903689,Culture,Biography*
2321,1.0,3062383.0,Жуниор Мораес,29.0,0.9951046109199524,Q2529972,Culture.Biography.Biography*,182.0,0.0,168.0,4.0,0.0,10.0,3062383.0,1321.9207,83.02747,2689.0,0.9951046109199524,Culture,Biography*
2322,1.0,3062605.0,"Васильев, Константин Иванович",18.0,0.9796776771545408,Q4104629,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,10.0,3062605.0,-10.237464,2842.9465,3818.0,0.9796776771545408,Culture,Biography*
2323,1.0,3063815.0,Очень плохая училка,16.0,0.99745911359787,Q798797,Culture.Media.Films,18.0,0.0,125.0,10.0,98.0,10.0,3063815.0,2043.9806,-1599.829,2773.0,0.99745911359787,Culture,Films
2324,2.0,3063828.0,"Стед, Уильям Томас",20.0,0.991162657737732,Q288301,Culture.Biography.Biography*,234.0,0.0,159.0,29.0,0.0,11.919192,3063828.0,-3292.7937,-1148.955,501.0,1.982325315475464,Culture,Biography*
2325,2.0,3067877.0,"Дурова, Екатерина Львовна",21.0,0.9748311638832092,Q4171115,Culture.Biography.Biography*,132.0,3099.0,136.0,3.0,0.0,11.919192,3067877.0,-3072.9043,-465.2214,3702.0,1.9496623277664185,Culture,Biography*
2326,3.0,3068123.0,"Доманский, Андрей Юрьевич",1.0,0.996837317943573,Q4165704,Culture.Biography.Biography*,0.0,11404.243016462493,153.0,6.0,89.0,13.838384,3068123.0,2045.6194,1126.2933,2453.0,2.990511953830719,Culture,Biography*
2327,7.0,3070649.0,Калифорниэн,20.0,0.9850529432296752,Q286221,History_and_Society.Transportation,234.0,216.91370592834755,159.0,29.0,0.0,21.515152,3070649.0,-3199.1768,-1361.7384,509.0,6.895370602607726,History_and_Society,Transportation
2328,13.0,3074728.0,Список финалов Кубка УЕФА и Лиги Европы УЕФА,26.0,0.9173126816749572,Q944724,Culture.Sports,0.0,10281.027368836021,65.0,2.0,253.0,33.030304,3074728.0,18.653273000000002,-1205.9143,1144.0,11.925064861774443,Culture,Sports
2329,1.0,3075381.0,День подразделений специального назначения внутренних войск МВД России,14.0,0.2942249774932861,Q4158317,STEM.STEM*,82.0,0.0,134.0,7.0,0.0,10.0,3075381.0,-2186.224,-306.2639200000001,341.0,0.0,STEM,STEM*
2330,1.0,3075831.0,Бланка II Наваррская,25.0,0.9955416321754456,Q853282,Culture.Biography.Biography*,192.0,0.0,192.0,4.0,192.0,10.0,3075831.0,309.2760600000001,-840.5293,222.0,0.9955416321754456,Culture,Biography*
2331,2.0,3093132.0,Ахен,24.0,0.9777238368988036,Q1017,Geography.Regions.Europe.Europe*,0.0,0.0,172.0,0.0,0.0,11.919192,3093132.0,300.64993,137.10236,2892.0,1.9554476737976072,Geography,Europe*
2332,2.0,3108019.0,"Центральный (стадион, Красноярск)",29.0,0.9855064153671264,Q4405359,History_and_Society.Society,182.0,1867.6746525224307,168.0,4.0,0.0,11.919192,3108019.0,1278.8654,506.76953,1094.0,1.9710128307342527,History_and_Society,Society
2333,1.0,3112788.0,"Игнатьева, Валентина Васильевна",9.0,0.9905974268913268,Q4197548,Culture.Biography.Biography*,0.0,0.0,127.0,13.0,150.0,10.0,3112788.0,3005.814000000001,324.6699,418.0,0.9905974268913268,Culture,Biography*
2334,8.0,3114981.0,Сарпсборг 08,26.0,0.839743971824646,Q1151909,Culture.Sports,0.0,6741.095311856029,65.0,2.0,253.0,23.434343,3114981.0,-1046.2267,-1392.7272,882.0,6.717951774597168,Culture,Sports
2335,4.0,3115283.0,"Рондон, Хосе Саломон",24.0,0.994098961353302,Q357613,Culture.Biography.Biography*,0.0,14605.641432712187,172.0,4.0,0.0,15.757576,3115283.0,83.58759,975.44006,1523.0,3.976395845413208,Culture,Biography*
2336,5.0,3115287.0,"Савич, Стефан",25.0,0.9952548146247864,Q219884,Culture.Biography.Biography*,192.0,2968.586001121392,192.0,2.0,192.0,17.676767,3115287.0,299.1127,-687.1666,672.0,4.976274073123932,Culture,Biography*
2337,8.0,3122106.0,"Де Йонг, Люк",24.0,0.9931061863899232,Q313911,Culture.Biography.Biography*,0.0,6297.6168238479395,172.0,0.0,0.0,23.434343,3122106.0,618.8298,825.6953,1061.0,7.944849491119386,Culture,Biography*
2338,1.0,3122351.0,"Перес Мартинес, Лукас",25.0,0.9850529432296752,Q2586675,Culture.Biography.Biography*,192.0,0.0,192.0,4.0,192.0,10.0,3122351.0,-227.20937,-647.34064,599.0,0.9850529432296752,Culture,Biography*
2339,12.0,3123760.0,Призрачное лицо,9.0,0.994098961353302,Q2444720,Culture.Literature,0.0,2398.181545907688,127.0,13.0,150.0,31.111109999999996,3123760.0,3491.9517,378.3038,1293.0,11.929187536239624,Culture,Literature
2340,1.0,3131971.0,Коричневая бойга,6.0,0.9963027834892272,Q900781,STEM.Biology,192.0,0.0,192.0,23.0,192.0,10.0,3131971.0,-1176.1083,2077.2670000000007,218.0,0.9963027834892272,STEM,Biology
2341,2.0,3135467.0,Судува,26.0,0.8031837940216064,Q757104,Culture.Sports,0.0,14.543302925032467,65.0,2.0,253.0,11.919192,3135467.0,-1982.2736,-993.1379400000001,406.0,1.606367588043213,Culture,Sports
2342,8.0,3135751.0,Интервью с вампиром (роман),9.0,0.9993003606796264,Q176470,Culture.Media.Books,0.0,0.0,127.0,13.0,150.0,23.434343,3135751.0,3572.7283,580.3602,728.0,7.994402885437011,Culture,Books
2343,6.0,3136504.0,"Грейси IV, Арчибальд",20.0,0.9980832934379578,Q633168,Culture.Biography.Biography*,234.0,542.0703942471516,159.0,29.0,0.0,19.595959,3136504.0,-2977.738,-2115.17,481.0,5.988499760627747,Culture,Biography*
2344,8.0,3144577.0,"Кэхилл, Гари",24.0,0.9960646033287048,Q223827,Culture.Biography.Biography*,0.0,23109.415573974286,172.0,0.0,0.0,23.434343,3144577.0,77.73945,80.836464,2089.0,7.968516826629639,Culture,Biography*
2345,7.0,3145100.0,"Тарута, Сергей Алексеевич",41.0,0.9924327731132508,Q538204,Culture.Biography.Biography*,153.0,12947.500400095501,95.0,8.0,155.0,21.515152,3145100.0,-2167.3765,-2905.7888,3626.0,6.947029411792756,Culture,Biography*
2346,6.0,3146221.0,"Кошонин, Сергей Анатольевич",37.0,0.9958112239837646,Q4237154,Culture.Biography.Biography*,192.0,13156.28957094656,192.0,3.0,192.0,19.595959,3146221.0,-1519.3193,1691.6532,1084.0,5.974867343902588,Culture,Biography*
2347,2.0,3150656.0,Черномырдинки,30.0,0.6584275364875793,Q4514104,Culture.Linguistics,208.0,3099.0,65.0,10.0,227.0,11.919192,3150656.0,-1746.1622,146.43275,2502.0,1.3168550729751587,Culture,Linguistics
2348,1.0,3161474.0,"Беннетт, Ману",38.0,1.0000100135803225,Q429595,Culture.Biography.Biography*,192.0,0.0,192.0,32.0,192.0,10.0,3161474.0,216.04904,-3178.5017,1962.0,1.0000100135803225,Culture,Biography*
2349,8.0,3162956.0,Список розыгрышей Суперкубка УЕФА,26.0,0.9825675487518308,Q2424133,Culture.Sports,0.0,1183.7420955080665,65.0,2.0,253.0,23.434343,3162956.0,-995.0445599999999,-1487.3593,342.0,7.860540390014647,Culture,Sports
2350,20.0,3165449.0,Косино (станция метро),5.0,0.9871888160705566,Q4234882,History_and_Society.Transportation,192.0,19.139878427512482,192.0,30.0,192.0,46.464645000000004,3165449.0,2751.7585,-895.4074,3130.0,19.743776321411133,History_and_Society,Transportation
2351,1.0,3166556.0,Трудовые ресурсы в России,11.0,0.2942249774932861,Q4464400,STEM.STEM*,192.0,0.0,192.0,5.0,192.0,10.0,3166556.0,1606.3573,-781.7377299999997,1511.0,0.0,STEM,STEM*
2352,2.0,3167876.0,"Добронравова, Елена Борисовна",39.0,0.9796776771545408,Q4163747,Culture.Biography.Biography*,133.0,2860.4456533064154,36.0,3.0,236.0,11.919192,3167876.0,771.2026400000003,1545.1628,1350.0,1.9593553543090816,Culture,Biography*
2353,3.0,3168464.0,Андрей Малахов. Прямой эфир,2.0,0.9669240117073059,Q4382767,Culture.Media.Media*,167.0,641.6122147786137,127.0,5.0,0.0,13.838384,3168464.0,-3205.1602,822.3567,1802.0,2.9007720351219177,Culture,Media*
2354,2.0,3168482.0,"Абдалова, Алла Александровна",18.0,0.9973783493041992,Q4054444,Culture.Biography.Biography*,233.0,139.0702626439173,111.0,10.0,132.0,11.919192,3168482.0,-528.8113400000002,3032.4395,3098.0,1.9947566986083984,Culture,Biography*
2355,3.0,3170718.0,"Хилл, Бернард",20.0,1.0000100135803225,Q310515,Culture.Biography.Biography*,234.0,43316.497411872406,159.0,29.0,0.0,13.838384,3170718.0,-2905.5029999999997,-1825.8455,756.0,3.0000300407409677,Culture,Biography*
2356,7.0,3170971.0,Суперкубок УЕФА 2010,26.0,0.9496793746948242,Q745601,Culture.Sports,0.0,3099.0,65.0,2.0,253.0,21.515152,3170971.0,-941.0756,-1361.9108,290.0,6.6477556228637695,Culture,Sports
2357,1.0,3181224.0,Цилиндр Фарадея,19.0,0.7826725244522095,Q19410,STEM.Chemistry,192.0,0.0,192.0,17.0,192.0,10.0,3181224.0,2137.419,-721.0833,275.0,0.7826725244522095,STEM,Chemistry
2358,6.0,3181635.0,"Тадич, Душан",24.0,0.9994397163391112,Q713895,Culture.Sports,0.0,476.1417944537374,172.0,0.0,0.0,19.595959,3181635.0,-102.77401,1103.5449,827.0,5.996638298034667,Culture,Sports
2359,2.0,3182095.0,"Андроникашвили, Борис Борисович",18.0,0.991162657737732,Q2910924,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,11.919192,3182095.0,-0.08657342,2498.415,2292.0,1.982325315475464,Culture,Biography*
2360,4.0,3182101.0,Леганес (футбольный клуб),25.0,0.4889964332580566,Q856119,Geography.Regions.Europe.Europe*,192.0,3122.67641918892,192.0,2.0,192.0,15.757576,3182101.0,107.68876999999999,-559.2337,3572.0,1.9559857330322263,Geography,Europe*
2361,2.0,3182671.0,Президентские выборы в США (2012),1.0,1.0000100135803225,Q4226,History_and_Society.Politics_and_government,0.0,0.0,153.0,6.0,89.0,11.919192,3182671.0,1790.6857,1187.0931,899.0,2.000020027160645,History_and_Society,Politics_and_government
2362,4.0,3190315.0,"Моисеенко, Владимир Александрович",37.0,0.9814634323120116,Q4299791,Culture.Biography.Biography*,192.0,21399.10665294688,192.0,16.0,192.0,15.757576,3190315.0,-1393.0747,1491.0138,1672.0,3.9258537292480464,Culture,Biography*
2363,13.0,3192856.0,Финал Кубка европейских чемпионов 1991,26.0,0.9755869507789612,Q597541,Culture.Sports,0.0,0.0,65.0,2.0,253.0,33.030304,3192856.0,-1759.205,-1075.6362,735.0,12.682630360126495,Culture,Sports
2364,2.0,3192943.0,"Бьюзи, Джейк",15.0,1.0000100135803225,Q708824,Culture.Biography.Biography*,192.0,29608.508848251837,192.0,13.0,192.0,11.919192,3192943.0,1084.0557,-2026.412,3847.0,2.000020027160645,Culture,Biography*
2365,1.0,3195587.0,"Трапп, Кевин",26.0,0.9986850023269652,Q118207,Culture.Biography.Biography*,0.0,0.0,65.0,2.0,253.0,10.0,3195587.0,-1220.9512,-1130.7657,2596.0,0.9986850023269652,Culture,Biography*
2366,1.0,3199461.0,"Светлова, Анастасия Андреевна",9.0,0.9993638396263124,Q4410357,Culture.Biography.Biography*,0.0,0.0,127.0,13.0,150.0,10.0,3199461.0,2319.8862,654.9097,202.0,0.9993638396263124,Culture,Biography*
2367,1.0,3201661.0,"Флэнаган, Джон (футболист)",26.0,0.9994742274284364,Q314625,Culture.Biography.Biography*,0.0,0.0,65.0,2.0,253.0,10.0,3201661.0,-1691.5870000000002,-1211.9833,387.0,0.9994742274284364,Culture,Biography*
2368,1.0,3206346.0,"Кахиашвили, Кахи Тамазович",18.0,0.9995221495628356,Q415453,Culture.Sports,233.0,0.0,111.0,10.0,132.0,10.0,3206346.0,301.94107,2757.1504,345.0,0.9995221495628356,Culture,Sports
2369,8.0,3215508.0,Вампирские хроники,9.0,0.9796776771545408,Q840516,Culture.Literature,0.0,0.0,127.0,13.0,150.0,23.434343,3215508.0,3239.5164,885.79095,1281.0,7.837421417236326,Culture,Literature
2370,2.0,3226246.0,Халид ибн Баргаш,21.0,0.9763205647468568,Q470598,Culture.Biography.Biography*,132.0,0.0,136.0,12.0,0.0,11.919192,3226246.0,-2946.5186,-676.92017,110.0,1.9526411294937136,Culture,Biography*
2371,6.0,3242143.0,Пожар на авианосце «Форрестол» (1967),1.0,0.5621865391731262,Q1374042,History_and_Society.Politics_and_government,0.0,1345.3369985164118,153.0,6.0,89.0,19.595959,3242143.0,1993.7089,1335.5004,1233.0,3.3731192350387573,History_and_Society,Politics_and_government
2372,4.0,3249008.0,Североморск (большой противолодочный корабль),11.0,0.9919480085372924,Q4412598,History_and_Society.Transportation,192.0,3038.9456706222422,192.0,5.0,192.0,15.757576,3249008.0,1580.4415,-819.4812,849.0,3.9677920341491695,History_and_Society,Transportation
2373,3.0,3251146.0,Вестсайдская история (мюзикл),9.0,0.9790457487106324,Q669010,Culture.Performing_arts,0.0,9293.0,127.0,13.0,150.0,13.838384,3251146.0,3304.8779999999997,606.75104,1081.0,2.9371372461318974,Culture,Performing_arts
2374,1.0,3252500.0,"Гоналон, Максим",26.0,0.9980222582817078,Q429193,Culture.Biography.Biography*,0.0,0.0,65.0,2.0,253.0,10.0,3252500.0,-1138.0918,-1219.2108,544.0,0.9980222582817078,Culture,Biography*
2375,1.0,3252667.0,Уходя — уходи,16.0,0.7931159734725952,Q4479190,Culture.Media.Media*,18.0,0.0,125.0,3.0,98.0,10.0,3252667.0,1888.5732,-1675.6378,783.0,0.7931159734725952,Culture,Media*
2376,3.0,3255060.0,Ахалцихское сражение (1828),21.0,0.9855064153671264,Q4072911,History_and_Society.Military_and_warfare,132.0,0.0,136.0,11.0,0.0,13.838384,3255060.0,-3622.0984,-607.252,130.0,2.956519246101379,History_and_Society,Military_and_warfare
2377,1.0,3261652.0,"Жених напрокат (фильм, 2011)",36.0,0.9978272914886476,Q1455075,Culture.Media.Films,192.0,0.0,192.0,35.0,192.0,10.0,3261652.0,-228.74289,1561.2659,1418.0,0.9978272914886476,Culture,Films
2378,3.0,3264412.0,Государственные краткосрочные облигации,10.0,0.9124462008476256,Q388708,History_and_Society.Business_and_economics,71.0,742.8946228720662,78.0,9.0,195.0,13.838384,3264412.0,617.3442,-1563.7634,1722.0,2.7373386025428768,History_and_Society,Business_and_economics
2379,1.0,3270420.0,Миссис Ловетт,9.0,0.9937201142311096,Q2593808,Culture.Literature,0.0,0.0,127.0,13.0,150.0,10.0,3270420.0,3331.825,485.4299,620.0,0.9937201142311096,Culture,Literature
2380,6.0,3274352.0,"Бьянки, Жюль",22.0,0.9935217499732972,Q281294,Culture.Biography.Biography*,192.0,3.3928571428571432,192.0,24.0,192.0,19.595959,3274352.0,-277.73026,-93.26433,1932.0,5.961130499839784,Culture,Biography*
2381,3.0,3281957.0,Сувенир для прокурора,8.0,0.983095109462738,Q4445113,Culture.Media.Media*,15.0,12388.0,102.0,11.0,163.0,13.838384,3281957.0,2039.0304,-3008.9255,965.0,2.949285328388214,Culture,Media*
2382,2.0,3282318.0,Арап Петра Великого,2.0,0.9859463572502136,Q3691280,Culture.Literature,167.0,0.0,127.0,3.0,0.0,11.919192,3282318.0,-2774.7898,1031.8398,1301.0,1.9718927145004272,Culture,Literature
2383,2.0,3284681.0,"Габрелянов, Арам Ашотович",10.0,0.9770326614379884,Q4130929,Culture.Biography.Biography*,71.0,28828.208093059064,78.0,9.0,195.0,11.919192,3284681.0,-154.67726000000005,-1806.1687,1209.0,1.9540653228759768,Culture,Biography*
2384,1.0,3290731.0,Суперкубок УЕФА 2005,26.0,0.7718535065650941,Q748083,Culture.Sports,0.0,0.0,65.0,2.0,253.0,10.0,3290731.0,-1585.0945,-1283.6875,526.0,0.7718535065650941,Culture,Sports
2385,6.0,3298809.0,"Кара-Мурза, Сергей Георгиевич (1876—1956)",33.0,0.983095109462738,Q4213413,Culture.Biography.Biography*,23.0,0.0,140.0,21.0,0.0,19.595959,3298809.0,-336.8041,1295.3495,727.0,5.898570656776428,Culture,Biography*
2386,9.0,3319535.0,"Квят, Даниил Вячеславович",22.0,0.998309314250946,Q979668,Culture.Biography.Biography*,192.0,2164.842857142706,192.0,24.0,192.0,25.353535,3319535.0,-336.4655,-448.5712,3794.0,8.984783828258514,Culture,Biography*
2387,2.0,3319948.0,"Байрамян, Хорен Робертович",29.0,0.998309314250946,Q4075710,Culture.Sports,182.0,0.0,168.0,4.0,0.0,11.919192,3319948.0,1059.7587,122.54241999999999,877.0,1.996618628501892,Culture,Sports
2388,5.0,3321834.0,Т-64,14.0,0.9996179938316344,Q4330483,History_and_Society.Military_and_warfare,82.0,108031.3410460886,134.0,7.0,0.0,17.676767,3321834.0,-2461.5835,-192.68735,3557.0,4.998089969158172,History_and_Society,Military_and_warfare
2389,1.0,3323829.0,"Дмитриева, Антонина Ивановна",18.0,0.9871888160705566,Q4162789,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,10.0,3323829.0,-270.99002,3802.042,901.0,0.9871888160705566,Culture,Biography*
2390,3.0,3324418.0,"Шаров, Владимир Александрович",39.0,0.9688661694526672,Q4520653,Culture.Biography.Biography*,133.0,3099.0,36.0,3.0,236.0,13.838384,3324418.0,441.86887,1464.0306,1369.0,2.9065985083580017,Culture,Biography*
2391,1.0,3324656.0,"Кахун, Александр Юрьевич",39.0,0.99219411611557,Q4217800,Culture.Biography.Biography*,133.0,0.0,36.0,3.0,236.0,10.0,3324656.0,869.5440699999997,2157.2986,516.0,0.99219411611557,Culture,Biography*
2392,30.0,3326384.0,Орлы (Средиземье),38.0,0.9995221495628356,Q2292021,Culture.Literature,192.0,694.6646153034187,192.0,32.0,192.0,65.65657,3326384.0,591.99255,-4199.6313,443.0,29.985664486885067,Culture,Literature
2393,1.0,3326588.0,"Брунов, Борис Сергеевич",18.0,0.9669240117073059,Q2910926,Culture.Biography.Biography*,233.0,0.0,111.0,10.0,132.0,10.0,3326588.0,-87.16951,2182.226,2389.0,0.9669240117073059,Culture,Biography*
2394,1.0,3328253.0,"Воронин, Геннадий Анатольевич",39.0,0.9958112239837646,Q4125482,Culture.Biography.Biography*,133.0,0.0,36.0,26.0,236.0,10.0,3328253.0,722.19275,1890.8003,426.0,0.9958112239837646,Culture,Biography*
2395,2.0,3332829.0,"Джабраилов, Расми Халидович",2.0,0.994455099105835,Q12845273,Culture.Biography.Biography*,167.0,3099.0,127.0,3.0,0.0,11.919192,3332829.0,-2359.5415,878.8683,529.0,1.98891019821167,Culture,Biography*
2396,1.0,3336338.0,Ржевский против Наполеона,18.0,0.9648651480674744,Q2603569,Culture.Media.Media*,233.0,0.0,111.0,10.0,132.0,10.0,3336338.0,-1290.8185,3143.6597,1433.0,0.9648651480674744,Culture,Media*
2397,3.0,3340029.0,Газовик (стадион),29.0,0.9669240117073059,Q4131718,Culture.Sports,182.0,583.7186967498596,168.0,4.0,0.0,13.838384,3340029.0,1403.4396,-299.78778,810.0,2.9007720351219177,Culture,Sports
2398,1.0,3343959.0,Статистика Эль-Класико,24.0,0.7826725244522095,Q16257185,Culture.Sports,0.0,0.0,172.0,0.0,0.0,10.0,3343959.0,-120.31901,1131.0656,1848.0,0.7826725244522095,Culture,Sports
2399,2.0,3345867.0,"Моура, Лукас",24.0,0.9984121918678284,Q312886,Culture.Sports,0.0,3697.015124827116,172.0,0.0,0.0,11.919192,3345867.0,789.6009,844.36597,1926.0,1.9968243837356567,Culture,Sports
2400,5.0,3347459.0,"Джексон, Ла Тойя",32.0,0.9966334104537964,Q217427,Culture.Biography.Biography*,192.0,618.0000000000628,192.0,38.0,192.0,17.676767,3347459.0,-737.9432400000003,693.11725,866.0,4.983167052268982,Culture,Biography*
2401,3.0,3347836.0,"Скворцова, Вероника Игоревна",7.0,0.989681839942932,Q441076,Culture.Biography.Biography*,192.0,92.8459735262014,192.0,31.0,192.0,13.838384,3347836.0,2603.9172,-210.46162,3071.0,2.969045519828796,Culture,Biography*
2402,2.0,3353543.0,"Я люблю тебя, жизнь",18.0,0.9958112239837646,Q4535704,Culture.Media.Music,233.0,0.0,111.0,10.0,132.0,11.919192,3353543.0,-190.63234,3272.1829,1634.0,1.9916224479675293,Culture,Music
2403,3.0,3362518.0,Приз лучшему футболисту года в Европе,26.0,0.6859594583511353,Q260117,History_and_Society.Society,0.0,7576.466050177793,65.0,2.0,253.0,13.838384,3362518.0,-154.3428,-1243.344,2577.0,2.0578783750534058,History_and_Society,Society
2404,2.0,3367767.0,Прокудины-Горские,19.0,0.9995371699333192,Q4380433,History_and_Society.Society,192.0,0.0,192.0,17.0,192.0,11.919192,3367767.0,2172.9597,-681.02814,132.0,1.9990743398666384,History_and_Society,Society
2405,1.0,3373032.0,Знак «Шахтёрская слава»,18.0,0.8903042674064636,Q2178100,History_and_Society.Military_and_warfare,233.0,0.0,111.0,10.0,132.0,10.0,3373032.0,-1227.7216,2870.4614,951.0,0.8903042674064636,History_and_Society,Military_and_warfare
2406,1.0,3385555.0,Орден Святого равноапостольного князя Владимира (УПЦ МП),18.0,0.5156299471855164,Q4336019,History_and_Society.Society,233.0,0.0,111.0,10.0,132.0,10.0,3385555.0,-1133.5212,3350.9172,0.0,0.5156299471855164,History_and_Society,Society
2407,12.0,3390860.0,Крик (серия фильмов),9.0,0.9931061863899232,Q388659,Culture.Media.Media*,0.0,8363.912388772524,127.0,13.0,150.0,31.111109999999996,3390860.0,3064.8804,555.2473,1398.0,11.917274236679079,Culture,Media*
2408,4.0,3391343.0,Нева (шлюп),6.0,1.0000100135803225,Q4315603,History_and_Society.Military_and_warfare,192.0,1.6666666666666663,192.0,23.0,192.0,15.757576,3391343.0,-1403.9879999999994,2359.0369,159.0,4.00004005432129,History_and_Society,Military_and_warfare
2409,4.0,3414611.0,"Утёсова, Эдит Леонидовна",18.0,0.9783946871757508,Q4479062,Culture.Biography.Biography*,233.0,5175.942376708599,111.0,10.0,132.0,15.757576,3414611.0,-732.6052,2273.7307,2847.0,3.9135787487030034,Culture,Biography*
2410,1.0,3416680.0,"Кривонос, Виктор Антонович",37.0,0.9814634323120116,Q4240794,Culture.Biography.Biography*,192.0,0.0,192.0,3.0,192.0,10.0,3416680.0,-1313.0665,1648.9531,680.0,0.9814634323120116,Culture,Biography*
2411,1.0,3417004.0,"Макаров, Василий Иванович",39.0,0.9952548146247864,Q4275349,Culture.Biography.Biography*,133.0,0.0,36.0,3.0,236.0,10.0,3417004.0,386.68973,2046.1874,449.0,0.9952548146247864,Culture,Biography*
2412,18.0,3419912.0,Список королей Арнора,38.0,0.9381340146064758,Q1236181,Culture.Literature,192.0,328.7487860337399,192.0,32.0,192.0,42.626263,3419912.0,956.3333,-3345.6626,775.0,16.886412262916565,Culture,Literature
2413,4.0,3427054.0,"Матюиди, Блез",24.0,0.9952548146247864,Q1921,Culture.Biography.Biography*,0.0,1568.86759571478,172.0,0.0,0.0,15.757576,3427054.0,643.04297,102.719635,2591.0,3.9810192584991455,Culture,Biography*
2414,3.0,3431670.0,"Суркова, Наталья Станиславовна",37.0,0.99753737449646,Q4446551,Culture.Biography.Biography*,192.0,9808.54180330196,192.0,16.0,192.0,13.838384,3431670.0,-1740.1261,1492.2802,5932.0,2.99261212348938,Culture,Biography*
2415,2.0,3433464.0,"Дембеле, Мусса (бельгийский футболист)",26.0,0.9991804361343384,Q59194,Culture.Sports,0.0,3099.0,65.0,2.0,253.0,11.919192,3433464.0,-1045.3572,-1162.8058,1385.0,1.9983608722686768,Culture,Sports
2416,1.0,3433705.0,Эммануил (Адамакис),41.0,0.9965265989303588,Q3052539,Culture.Biography.Biography*,153.0,0.0,95.0,10.0,155.0,10.0,3433705.0,-2244.0815,-3148.132,1177.0,0.9965265989303588,Culture,Biography*
2417,4.0,3438100.0,Пурпурная дива,15.0,0.9648651480674744,Q1861395,Culture.Media.Media*,192.0,1547.0,192.0,13.0,192.0,15.757576,3438100.0,1139.4757,-2072.4966,674.0,3.8594605922698975,Culture,Media*
2418,7.0,3438138.0,"Алькасер, Пако",24.0,0.993317186832428,Q507190,Culture.Biography.Biography*,0.0,8918.078202337174,172.0,0.0,0.0,21.515152,3438138.0,-398.72983,762.5774,2621.0,6.953220307826996,Culture,Biography*
2419,6.0,3438785.0,"Джаккерини, Эмануэле",24.0,0.9984612464904784,Q195878,Culture.Biography.Biography*,0.0,909.7752697844736,172.0,0.0,0.0,19.595959,3438785.0,-121.8025,148.82728999999995,234.0,5.99076747894287,Culture,Biography*
2420,6.0,3439881.0,Evil Geniuses,40.0,0.7981967926025391,Q1138449,Culture.Internet_culture,192.0,1944.1739351524384,192.0,19.0,192.0,19.595959,3439881.0,-1809.2296,1786.114,645.0,4.789180755615234,Culture,Internet_culture
2421,3.0,3450195.0,"Бернат, Хуан",26.0,0.9937201142311096,Q19367,Culture.Biography.Biography*,0.0,3104.0007076257066,65.0,2.0,253.0,13.838384,3450195.0,-971.00854,-1143.5695,1893.0,2.981160342693329,Culture,Biography*
2422,4.0,3454789.0,Курбан,16.0,0.9790457487106324,Q2422754,Culture.Philosophy_and_religion,18.0,3099.0,125.0,33.0,98.0,15.757576,3454789.0,1905.9156,-1970.8081,412.0,3.9161829948425297,Culture,Philosophy_and_religion
2423,2.0,3460664.0,Десантные корабли типа «Циньчэньшань»,11.0,0.9770326614379884,Q2599585,History_and_Society.Transportation,192.0,3099.0,192.0,5.0,192.0,11.919192,3460664.0,1479.5463,-852.3059,264.0,1.9540653228759768,History_and_Society,Transportation
