,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
101,15.0,56996.0,Absolutely Fabulous,0.974052667617798,Q332554,Culture.Media.Media*,65.0,326914.04504889296,15.0,0.0,255.0,27.051283,1.5936735,-20.526384,281.0,2551.0,0.11015288122304978,Media*,Culture,4105.631994009019,347450.98869378865,0.0118164349148747
102,3.0,57930.0,Petropavlovsk-Kamchatsky,0.9648651480674744,Q7951,History_and_Society.Society,156.0,5296.0,77.0,8.0,187.0,12.435898,-15.418626999999999,-18.212738,17.0,469.0,0.03624733475479744,Society,History_and_Society,49.208122551441186,54796.726647481315,0.0008980120814151405
103,1.0,58743.0,Marburg virus disease,1.0000100135803225,Q167264,STEM.STEM*,225.0,0.0,71.0,3.0,228.0,10.0,-10.407017999999999,-15.083184,38.0,1117.0,0.034019695613249766,STEM*,STEM,38.00038051605225,102811.61963655801,0.0003696117292032232
104,8.0,58893.0,Johannesburg,0.16452647745609286,Q34647,History_and_Society.Society,0.0,410700.3055955977,122.0,11.0,154.0,18.525642,-7.245887299999999,0.29867104,21.0,745.0,0.02818791946308725,Society,History_and_Society,27.6404482126236,25408.32394988835,0.0010878501182186424
105,1.0,60930.0,Ceremonial ship launching,0.8221991658210754,Q596643,History_and_Society.Transportation,232.0,0.0,108.0,25.0,146.0,10.0,-0.7075289,4.852026,7.0,409.0,0.017114914425427872,Transportation,History_and_Society,5.755394160747527,23895.768067628145,0.00024085411879036533
106,9.0,61368.0,"Ohio County, West Virginia",0.994098961353302,Q847676,Geography.Regions.Americas.North_America,192.0,114.64471913378836,192.0,12.0,192.0,19.74359,-12.961817,16.694363,30.0,112.0,0.26785714285714285,North_America,Geography,0.0,125.76896899193524,0.0
107,4.0,61480.0,Broadway Melody of 1936,0.9939124584197998,Q1619460,Culture.Media.Media*,192.0,5297.5,192.0,38.0,192.0,13.653847,6.6814675,-5.964405,111.0,689.0,0.16110304789550073,Media*,Culture,441.2971315383911,46722.75220773369,0.00944501577253718
108,4.0,61519.0,A Tale of Two Cities (1935 film),0.991162657737732,Q1430490,Culture.Media.Media*,192.0,10444.638098364108,192.0,0.0,192.0,13.653847,20.916157000000002,12.563235,281.0,2551.0,0.11015288122304978,Media*,Culture,1114.066827297211,347450.98869378865,0.003206399934233737
109,15.0,62808.0,Soul music,0.8774868249893188,Q131272,Culture.Media.Media*,192.0,176277.19309361035,192.0,34.0,192.0,27.051283,-19.811761999999998,-24.218184,55.0,256.0,0.21484375,Media*,Culture,723.926630616188,16891.271451354027,0.04285803071136821
110,1.0,64598.0,Alan Bush,0.9626831412315368,Q584010,Culture.Media.Media*,28.0,0.0,127.0,9.0,89.0,10.0,7.5702853,-13.092433999999999,78.0,589.0,0.13242784380305606,Media*,Culture,75.08928501605986,35213.5512163043,0.0021323973987972173
111,2.0,66046.0,List of science fiction television programs,0.7826725244522095,Q3249634,Culture.Media.Media*,192.0,0.0,192.0,29.0,192.0,11.217949,-22.724307999999997,-9.599526,54.0,187.0,0.2887700534759358,Media*,Culture,84.52863264083862,51344.69522687793,0.0016462972906418102
112,9.0,66857.0,International Whaling Commission,0.320831298828125,Q1053889,STEM.STEM*,192.0,4901.583464215162,192.0,30.0,192.0,19.74359,23.638647,18.860846,17.0,166.0,0.10240963855421686,STEM*,STEM,49.08718872070313,1840.1725204586985,0.026675318849162688
113,9.0,67081.0,Pavlova (cake),0.9790457487106324,Q1419824,Culture.Food_and_drink,97.0,93.73037741412355,136.0,32.0,0.0,19.74359,-12.156656,-11.754974,2.0,533.0,0.00375234521575985,Food_and_drink,Culture,17.622823476791385,11764.587132044137,0.0014979551155510345
114,2.0,69099.0,List of political parties in Poland,0.5312193632125854,Q1780487,History_and_Society.Politics_and_government,192.0,0.0,192.0,28.0,192.0,11.217949,-3.3814428,-23.027695,16.0,281.0,0.05693950177935943,Politics_and_government,History_and_Society,16.999019622802734,9852.090358123183,0.0017254226265583134
115,7.0,69244.0,Mordechai Anielewicz,0.8991314172744751,Q327892,History_and_Society.Military_and_warfare,192.0,15870.5,192.0,45.0,192.0,17.307693,8.3768,-23.50827,7.0,88.0,0.07954545454545454,Military_and_warfare,History_and_Society,44.05743944644928,328.6924102976918,0.13403850550290194
116,2.0,69383.0,Burgh Island,0.38492217659950256,Q1014993,History_and_Society.Military_and_warfare,95.0,0.0,73.0,9.0,199.0,11.217949,9.193027,8.190275,3.0,589.0,0.0050933786078098476,Military_and_warfare,History_and_Society,2.3095330595970154,35213.5512163043,6.558648531102065e-05
117,12.0,69458.0,Pacific Coast League,0.9954004287719728,Q1353669,Culture.Sports,240.0,17615.454373859644,174.0,17.0,0.0,23.397436,-2.8019252,11.880608,157.0,1415.0,0.11095406360424027,Sports,Culture,1875.3344078063972,214134.4482901916,0.008757742730235416
118,1.0,69838.0,William Friese-Greene,0.11280541121959685,Q1363897,History_and_Society.Military_and_warfare,65.0,0.0,15.0,0.0,255.0,10.0,-11.728264999999999,0.60132414,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,8.121989607810972,347450.98869378865,2.3375928899626613e-05
119,1.0,70135.0,Twenty-fifth Amendment to the United States Constitution,0.754925012588501,Q217797,History_and_Society.Politics_and_government,225.0,0.0,71.0,3.0,228.0,10.0,-7.4631386,-12.340666,125.0,1117.0,0.11190689346463742,Politics_and_government,History_and_Society,94.36562657356262,102811.61963655801,0.0009178498199634225
120,2.0,70291.0,Birobidzhan,0.9539760947227478,Q7769,History_and_Society.Society,156.0,0.0,77.0,8.0,187.0,11.217949,15.907901999999998,4.013918,17.0,469.0,0.03624733475479744,Society,History_and_Society,32.435187220573425,54796.726647481315,0.0005919183353640026
121,1.0,71411.0,Barcelona (disambiguation),0.40734341740608215,Q790365,Culture.Linguistics,54.0,0.0,159.0,18.0,0.0,10.0,12.947344000000001,-2.866781,1.0,958.0,0.00104384133611691,Linguistics,Culture,0.40734341740608215,1415492.8940436097,2.877749645513462e-07
122,4.0,72650.0,Florence Griffith Joyner,0.91965252161026,Q31082,Culture.Sports,149.0,103343.82486483746,127.0,15.0,0.0,13.653847,17.861810000000006,-14.255834,70.0,321.0,0.2180685358255452,Sports,Culture,257.5027060508728,16696.727330714464,0.015422346005326668
123,11.0,73170.0,Aladdin (1992 Disney film),0.9875783920288086,Q215518,Culture.Media.Media*,192.0,19760.88333333189,192.0,20.0,192.0,22.179489999999998,7.8478017000000015,-22.242594,17.0,115.0,0.14782608695652175,Media*,Culture,184.67715930938718,1256.547355569899,0.14697190558777473
124,1.0,74354.0,"John William Friso, Prince of Orange",0.15611489117145538,Q62538,History_and_Society.Military_and_warfare,65.0,0.0,15.0,0.0,255.0,10.0,21.384802,-13.978148000000001,72.0,2551.0,0.02822422579380635,Military_and_warfare,History_and_Society,11.240272164344788,347450.98869378865,3.23506696774748e-05
125,1.0,76015.0,Point of order,0.5078218579292297,Q1518216,STEM.STEM*,225.0,0.0,71.0,3.0,228.0,10.0,22.816889,-15.551916,38.0,1117.0,0.034019695613249766,STEM*,STEM,19.29723060131073,102811.61963655801,0.00018769503553710165
126,3.0,76133.0,"Casper, Wyoming",0.9908843636512756,Q223177,Geography.Regions.Americas.North_America,232.0,3837.766931642896,146.0,17.0,0.0,12.435898,-14.838007000000001,-2.6423607000000002,229.0,1415.0,0.1618374558303887,North_America,Geography,0.0,214134.4482901916,0.0
127,5.0,76641.0,Woman of the Year,0.9951046109199524,Q1212587,Culture.Media.Media*,192.0,9.0,192.0,1.0,192.0,14.871795,22.007639,23.940025,19.0,90.0,0.2111111111111111,Media*,Culture,94.53493803739548,1423.3199457153678,0.06641861397500598
128,4.0,77619.0,Kings Row,0.9883227348327636,Q1620416,Culture.Media.Media*,192.0,15946.236907434153,192.0,38.0,192.0,13.653847,21.058232999999998,-23.996883,111.0,689.0,0.16110304789550073,Media*,Culture,438.815294265747,46722.75220773369,0.00939189738469886
129,1.0,77685.0,Since You Went Away,0.9241518378257751,Q1620639,Culture.Media.Media*,34.0,0.0,94.0,38.0,176.0,10.0,-3.7974691,-0.47240037,111.0,689.0,0.16110304789550073,Media*,Culture,102.58085399866104,46722.75220773369,0.002195522505664415
130,3.0,79848.0,Bachelor Mother,0.9924327731132508,Q1212450,Culture.Media.Media*,34.0,6052.1398389537535,94.0,38.0,176.0,12.435898,5.290738,-11.323697,111.0,689.0,0.16110304789550073,Media*,Culture,330.4801134467125,46722.75220773369,0.007073215892278077
131,14.0,80441.0,Paul Klee,0.6370407938957214,Q44007,Culture.Visual_arts.Visual_arts*,28.0,58188.75,127.0,2.0,89.0,25.833334,19.147116,14.31836,42.0,730.0,0.05753424657534247,Visual_arts*,Culture,374.5799868106842,16224.033187754452,0.023087969709862842
132,6.0,80544.0,"Humboldt County, California",0.9946250915527344,Q109651,Geography.Regions.Americas.North_America,0.0,21175.5,122.0,11.0,154.0,16.089745,-15.850617999999999,1.31178,46.0,745.0,0.06174496644295303,North_America,Geography,0.0,25408.32394988835,0.0
133,8.0,80726.0,Terry Scott,0.3140605390071869,Q1380295,Culture.Media.Media*,65.0,6554.258240072589,15.0,0.0,255.0,18.525642,16.000107,18.596117,281.0,2551.0,0.11015288122304978,Media*,Culture,706.0080916881561,347450.98869378865,0.0020319645494241687
134,24.0,80729.0,June Whitfield,0.2942249774932861,Q3361617,Culture.Media.Media*,65.0,476758.0716545621,15.0,0.0,255.0,38.01282,1.0778837,18.033234,281.0,2551.0,0.11015288122304978,Media*,Culture,1984.2532482147208,347450.98869378865,0.005710886751752661
135,3.0,80944.0,Father of the Bride (1950 film),0.9899964332580566,Q1144850,Culture.Media.Media*,34.0,15882.0,94.0,38.0,176.0,12.435898,7.5587173,0.7149076,111.0,689.0,0.16110304789550073,Media*,Culture,329.66881227493286,46722.75220773369,0.00705585173598496
136,3.0,82118.0,"Stanislaus County, California",0.9952548146247864,Q108503,Geography.Regions.Americas.North_America,0.0,5296.0,122.0,11.0,154.0,12.435898,-10.907176,20.526783,46.0,745.0,0.06174496644295303,North_America,Geography,0.0,25408.32394988835,0.0
137,20.0,82290.0,Banten,0.9942797422409058,Q3540,Geography.Regions.Asia.Southeast_Asia,232.0,5179.417267642799,108.0,25.0,146.0,33.141026000000004,-14.759335,21.456732000000002,37.0,409.0,0.0904645476772616,Southeast_Asia,Geography,0.0,23895.768067628145,0.0
138,5.0,82862.0,HBO World Championship Boxing,0.9863731861114502,Q5629052,Culture.Media.Media*,192.0,42333.0,192.0,27.0,192.0,14.871795,-14.233553,12.508807000000001,16.0,399.0,0.04010025062656642,Media*,Culture,78.90985488891602,33783.33191408217,0.0023357629463428803
139,20.0,83688.0,Beyoncé,0.6791887283325195,Q36153,Culture.Media.Media*,240.0,587935.5775959502,174.0,17.0,0.0,33.141026000000004,14.321852999999999,14.950891,163.0,1415.0,0.11519434628975266,Media*,Culture,2214.155254364013,214134.4482901916,0.010340023625546814
140,12.0,83934.0,Norwegian resistance movement,0.9566442370414734,Q2419495,History_and_Society.Military_and_warfare,34.0,165015.27254934332,94.0,13.0,176.0,23.397436,-19.74776,21.520756,83.0,738.0,0.1124661246612466,Military_and_warfare,History_and_Society,952.8176600933076,50125.81150312722,0.019008523383883046
141,21.0,86957.0,Tromsø IL,0.9019306898117064,Q212490,Culture.Sports,145.0,6614.752156744661,0.0,22.0,254.0,34.358979999999995,-17.660137,22.475231,353.0,1382.0,0.25542691751085383,Sports,Culture,6686.01220357418,619966.7926466167,0.010784468269714615
142,2.0,87329.0,Rocket launch,0.8774868249893188,Q797476,STEM.STEM*,192.0,15882.0,192.0,26.0,192.0,11.217949,8.916655,-8.7637205,34.0,309.0,0.11003236245954692,STEM*,STEM,59.66910409927368,5801.1891623064885,0.010285667719125008
143,3.0,87957.0,"Pinal County, Arizona",0.9931061863899232,Q58712,Geography.Regions.Americas.North_America,34.0,5296.0,94.0,38.0,176.0,12.435898,24.262877,-13.673879999999999,121.0,689.0,0.17561683599419448,North_America,Geography,0.0,46722.75220773369,0.0
144,3.0,87987.0,Secret Wars,0.9820237755775452,Q472166,Culture.Visual_arts.Visual_arts*,240.0,52870.0,174.0,17.0,0.0,12.435898,10.52857,5.2681694000000014,26.0,1415.0,0.018374558303886925,Visual_arts*,Culture,76.59785449504851,214134.4482901916,0.0003577091640633381
145,4.0,88951.0,Vendée,0.9916942119598388,Q12798,Geography.Regions.Europe.Europe*,28.0,192983.51932321567,127.0,2.0,89.0,13.653847,13.610019,21.180319,93.0,730.0,0.1273972602739726,Europe*,Geography,0.0,16224.033187754452,0.0
146,1.0,89345.0,Jussi Björling,0.9073222279548644,Q56157,Culture.Media.Media*,192.0,0.0,192.0,17.0,192.0,10.0,-24.692017,-3.2391002,163.0,1415.0,0.11519434628975266,Media*,Culture,147.89352315664289,214134.4482901916,0.0006906573152406564
147,10.0,90461.0,Edwin Lutyens,0.8175845146179199,Q378157,Culture.Visual_arts.Visual_arts*,28.0,42416.13903338096,127.0,2.0,89.0,20.961538,-23.048794,11.050913000000001,42.0,730.0,0.05753424657534247,Visual_arts*,Culture,343.38549613952637,16224.033187754452,0.021165236298869648
148,2.0,90605.0,Haute-Savoie,0.9958112239837646,Q12751,Geography.Regions.Europe.Europe*,28.0,0.0,127.0,2.0,89.0,11.217949,13.946195999999999,-22.582975,93.0,730.0,0.1273972602739726,Europe*,Geography,0.0,16224.033187754452,0.0
149,3.0,90696.0,Ferguson Jenkins,1.0000100135803225,Q284428,Culture.Sports,240.0,5663.336906835029,174.0,17.0,0.0,12.435898,11.448298,-4.536146,157.0,1415.0,0.11095406360424027,Sports,Culture,471.00471639633184,214134.4482901916,0.002199574707185991
150,10.0,91066.0,"Snohomish County, Washington",0.9871888160705566,Q110403,Geography.Regions.Americas.North_America,192.0,1749.7089483412944,192.0,24.0,192.0,20.961538,18.60845,-10.103939,53.0,278.0,0.1906474820143885,North_America,Geography,0.0,9370.07292751968,0.0
151,4.0,91069.0,"Pierce County, Washington",0.9867871999740601,Q156459,Geography.Regions.Americas.North_America,192.0,52870.0,192.0,24.0,192.0,13.653847,16.428423000000002,-3.0621579,53.0,278.0,0.1906474820143885,North_America,Geography,0.0,9370.07292751968,0.0
152,3.0,91202.0,"Kitsap County, Washington",0.9954004287719728,Q484159,Geography.Regions.Americas.North_America,192.0,47606.0,192.0,24.0,192.0,12.435898,-7.200972599999999,11.089526,53.0,278.0,0.1906474820143885,North_America,Geography,0.0,9370.07292751968,0.0
153,5.0,91587.0,"Fort Bend County, Texas",0.9979592561721802,Q26895,Geography.Regions.Americas.North_America,149.0,3679.597859865523,127.0,15.0,0.0,14.871795,12.27549,5.976131,86.0,321.0,0.26791277258566976,North_America,Geography,0.0,16696.727330714464,0.0
154,1.0,91659.0,"Bastrop County, Texas",0.994098961353302,Q108436,Geography.Regions.Americas.North_America,95.0,0.0,73.0,0.0,199.0,10.0,-5.3470545,17.102938,92.0,2551.0,0.03606428851430812,North_America,Geography,0.0,347450.98869378865,0.0
155,2.0,91755.0,"Davidson County, Tennessee",0.9955416321754456,Q1177705,Geography.Regions.Americas.North_America,240.0,0.0,174.0,17.0,0.0,11.217949,-22.457893,24.869476000000002,229.0,1415.0,0.1618374558303887,North_America,Geography,0.0,214134.4482901916,0.0
156,1.0,93120.0,"Franklin County, Ohio",0.9566442370414734,Q113237,Geography.Regions.Americas.North_America,192.0,0.0,192.0,12.0,192.0,10.0,-2.4077353,6.136548,30.0,112.0,0.26785714285714285,North_America,Geography,0.0,125.76896899193524,0.0
157,6.0,93137.0,"Belmont County, Ohio",0.9859463572502136,Q485513,Geography.Regions.Americas.North_America,192.0,7932.175314303617,192.0,12.0,192.0,16.089745,-17.767310000000005,-9.541151,30.0,112.0,0.26785714285714285,North_America,Geography,0.0,125.76896899193524,0.0
158,1.0,93331.0,"Caswell County, North Carolina",0.9790457487106324,Q504428,Geography.Regions.Americas.North_America,240.0,0.0,174.0,17.0,0.0,10.0,-16.9201,11.253252999999999,229.0,1415.0,0.1618374558303887,North_America,Geography,0.0,214134.4482901916,0.0
159,4.0,94307.0,Streatham,0.10088862478733064,Q146667,Culture.Sports,28.0,53476.38524863021,127.0,9.0,89.0,13.653847,23.80378,14.209241,16.0,589.0,0.027164685908319185,Sports,Culture,6.456871986389161,35213.5512163043,0.00018336327247220528
160,3.0,94341.0,"Boulder, Colorado",0.9931061863899232,Q192517,Geography.Geographical,97.0,38342.88912068602,136.0,32.0,0.0,12.435898,2.1204807999999997,-10.175839,22.0,533.0,0.04127579737335835,Geographical,Geography,0.0,11764.587132044137,0.0
161,2.0,94344.0,Vauxhall,1.0000100135803225,Q146747,Geography.Regions.Europe.Europe*,28.0,37993.20164288999,127.0,9.0,89.0,11.217949,-17.801954000000006,14.6134815,85.0,589.0,0.14431239388794567,Europe*,Geography,0.0,35213.5512163043,0.0
162,2.0,94385.0,"White City, London",0.9976868629455566,Q1774507,Geography.Regions.Europe.Northern_Europe,28.0,15545.99010106278,127.0,17.0,89.0,11.217949,18.472673,-2.5815667999999996,53.0,1415.0,0.03745583038869258,Northern_Europe,Geography,0.0,214134.4482901916,0.0
163,7.0,95812.0,Year Without a Summer,0.4610267877578736,Q209625,STEM.STEM*,232.0,2149.3411104396846,108.0,25.0,146.0,17.307693,23.298384,-2.9475815,50.0,409.0,0.12224938875305626,STEM*,STEM,161.35937571525577,23895.768067628145,0.0067526339918678345
164,45.0,96588.0,Marisol Malaret,0.812877357006073,Q2626249,Culture.Visual_arts.Fashion,54.0,15953.033583845281,159.0,18.0,0.0,63.58974499999999,-1.1543077,-12.272742,170.0,958.0,0.17745302713987476,Fashion,Culture,6218.5117810964575,1415492.8940436097,0.004393177674903165
165,2.0,96646.0,Verdun,0.9659096002578736,Q154748,Geography.Regions.Europe.Europe*,28.0,0.0,127.0,2.0,89.0,11.217949,22.285934,13.529869,93.0,730.0,0.1273972602739726,Europe*,Geography,0.0,16224.033187754452,0.0
166,2.0,97782.0,Robert Bolt,0.4532718360424042,Q26062,Culture.Performing_arts,65.0,4393.564398145558,15.0,0.0,255.0,11.217949,-19.373981,22.056667,38.0,2551.0,0.014896119168953352,Performing_arts,Culture,34.44865953922272,347450.98869378865,9.914681684668509e-05
167,3.0,98497.0,Exeter Cathedral,0.5078218579292297,Q1131208,Culture.Visual_arts.Visual_arts*,28.0,0.0,127.0,2.0,89.0,12.435898,-19.521568,-1.7045044999999999,42.0,730.0,0.05753424657534247,Visual_arts*,Culture,63.985554099082954,16224.033187754452,0.00394387470480385
168,2.0,99015.0,Doctor Dolittle (1967 film),0.9770326614379884,Q950865,Culture.Media.Media*,192.0,15881.999999999995,192.0,10.0,192.0,11.217949,13.433406,12.965585,53.0,159.0,0.3333333333333333,Media*,Culture,103.56546211242676,96758.42904360592,0.0010703508018485204
169,10.0,99858.0,Michael McKean,0.3998216390609741,Q1384181,Culture.Media.Media*,192.0,5355.532539682539,192.0,16.0,192.0,20.961538,-22.21194,9.973884,61.0,303.0,0.2013201320132013,Media*,Culture,243.89119982719419,15436.803979881108,0.015799332565540076
170,13.0,99859.0,David Lander,0.2393593490123749,Q3018248,Culture.Media.Media*,192.0,19588.507130112685,192.0,16.0,192.0,24.615385,-24.24992,13.249945,61.0,303.0,0.2013201320132013,Media*,Culture,189.8119637668133,15436.803979881108,0.012296066207370159
171,7.0,100727.0,Quebec City,0.7931159734725952,Q2145,Geography.Geographical,97.0,361963.7504204458,136.0,32.0,0.0,17.307693,-7.822441,-11.14756,22.0,533.0,0.04127579737335835,Geographical,Geography,0.0,11764.587132044137,0.0
172,6.0,100955.0,Carl Reiner,0.3923468291759491,Q287793,Culture.Media.Media*,192.0,22890.4717331002,192.0,16.0,192.0,16.089745,9.598696,-16.220434,61.0,303.0,0.2013201320132013,Media*,Culture,143.59893947839737,15436.803979881108,0.009302375003630988
