,Id,Label,modularity_class,Cluster,Degree,clustering,Qid
3465,54328243,Laura Loomer,3,2,3,0.0,Q30322608
3466,1078879,Chris Owens (actor),4,4,5,0.9,Q504028
3467,18039689,Bushey Academy,12,1,1,0.0,Q5001491
3468,35640097,List of West Virginia Mountaineers in the NFL Draft,19,0,6,0.4,Q6603985
3469,30535815,K-300P Bastion-P,15,3,3,0.666667,Q4079195
3470,386621,List of poets from the United States,3,2,3,0.0,Q256703
3471,26845057,"July 12, 2007, Baghdad airstrike",3,2,7,0.761905,Q1788040
3472,7738157,"Feijó, Acre",5,9,1,0.0,Q1994833
3473,14143065,Middle-earth_plants,15,3,3,1.0,-1
3474,735501,Later Tang,1,7,5,0.8,Q1143126
3475,46497615,2017 United Kingdom general election,1,2,21,0.07142899999999999,Q25052149
3476,52660403,Maximilian Wöber,15,3,1,0.0,Q22951388
3477,43656473,Anthony Stolarz,3,2,1,0.0,Q18154613
3478,38117559,Dreamchasers 3,1,11,4,1.0,Q16068705
3479,2887701,Bible (screenwriting),28,2,4,0.166667,Q2900994
3480,18157985,Charlotte Hornets accomplishments and records,6,5,2,1.0,Q11307937
3481,48824787,The Birth of a Baby,6,5,2,1.0,Q21869179
3482,3125535,Bally Total Fitness,3,2,1,0.0,Q4851976
3483,12948239,Hendrix (disambiguation),23,7,1,0.0,Q404335
3484,2999955,Alpide belt,5,9,2,1.0,Q847514
3485,1718459,Vic Reeves Big Night Out,15,3,2,0.0,Q7924890
3486,51505115,Kulipari,25,19,4,0.833333,Q26812661
3487,5769303,UFC 47,20,4,4,0.5,Q3072854
3488,4969783,Ryan Shawcross,0,1,2,0.0,Q247462
3489,25583331,Josh Matavesi,12,1,1,0.0,Q3185989
3490,26139813,FC Edmonton,0,1,4,0.5,Q1207755
3491,260077,"Corning (city), New York",10,10,1,0.0,Q576395
3492,73209,Guadalajara,20,4,3,0.0,Q9022
3493,53510961,Gedson Fernandes,15,3,2,0.0,Q26255503
3494,1235935,Birabongse Bhanudej,15,3,1,0.0,Q173204
3495,18929683,History of rugby union matches between New Zealand and Scotland,12,1,5,0.6,Q3578808
3496,27966819,List of submarines of Submarine Force Command,26,8,7,0.714286,Q5778452
3497,204063,Peter Arnett,3,2,4,0.166667,Q142025
3498,10710339,Mark Ronson discography,1,11,3,0.333333,Q25039997
3499,9253081,Iowa–Minnesota football rivalry,19,0,11,0.5818180000000001,Q16973280
3500,173905,David Baltimore,1,7,2,1.0,Q234949
3501,36860909,FIFA International Match Calendar,11,1,1,0.0,Q5425717
3502,1391625,Lockheed Martin Space Systems,17,3,2,0.0,Q2913694
3503,1270649,Mike Lupica,21,2,2,1.0,Q6847725
3504,3358513,Namahage,15,3,1,0.0,Q1133889
3505,511591,Manchester city centre,14,9,9,0.666667,Q2166304
3506,23514215,Pierre-Hugues Herbert,20,4,9,0.388889,Q2093033
3507,7470923,Leonardo Ponzio,20,4,4,0.5,Q964030
3508,24994863,Teodoro Locsin Jr.,15,2,2,1.0,Q7701087
3509,1150481,Dan Hicks (sportscaster),19,0,2,0.0,Q5213677
3510,52787313,Julian Gressel,0,1,10,0.555556,Q28131629
3511,306345,Rudi Dutschke,30,6,1,0.0,Q57218
3512,47160431,Apollo 20 hoax,3,2,1,0.0,Q20715394
3513,1859193,Theresa Russell,23,7,7,0.714286,Q253467
3514,47155961,Ross Island Penal Colony,5,9,4,0.833333,Q20860540
3515,1160469,Mitchell Bowl,19,0,3,1.0,Q2999350
3516,1078887,Mitch Pileggi,4,4,6,1.0,Q279169
3517,5378903,Dick Crum (American football),19,0,5,0.8,Q5272801
3518,9739577,Dutchess County Fair,10,10,3,0.666667,Q5317484
3519,39862325,BTS,3,2,8,0.035713999999999996,Q13580495
3520,54970447,Pierre Kunde,11,1,4,0.5,Q35831526
3521,1711637,J. R. Smith,9,12,1,0.0,Q669334
3522,1249175,Schalk Burger,12,1,12,0.166667,Q284846
3523,7012317,Bobbie Battista,3,2,1,0.0,Q15994922
3524,3654163,La commare secca,23,7,15,1.0,Q1747499
3525,56768853,Grant Williams (basketball),9,12,1,0.0,Q50363033
3526,42539017,Balcombe Street siege,15,3,2,1.0,Q804715
3527,932581,Amon G. Carter Stadium,19,0,9,0.361111,Q473943
3528,10791915,Thai Meethu Sathiyam,6,13,2,1.0,Q7709128
3529,586715,Vought OS2U Kingfisher,24,3,1,0.0,Q1858886
3530,14701989,Electoral district of Ripon,29,6,11,1.0,Q5355900
3531,32299719,Mate Pavić,20,4,4,0.666667,Q1588571
3532,56033357,David Montgomery (American football),19,0,2,1.0,Q48977154
3533,2943775,Cheick Tioté,0,1,1,0.0,Q310668
3534,51023731,Nikita Mazepin,15,3,8,0.9642860000000001,Q22008968
3535,2447581,Jason Collier,9,12,1,0.0,Q1683887
3536,4488623,Invacar,1,2,1,0.0,Q4051463
3537,12837341,Olin Howland,4,4,1,0.0,Q1968576
3538,4815929,Kim Hyon-hui,3,2,2,0.0,Q488561
3539,52195811,2017 Detroit Lions season,19,0,17,0.095588,Q28448624
3540,3254005,ART Grand Prix,15,3,14,0.461538,Q296934
3541,30971825,Emin Agalarov,3,2,3,1.0,Q983419
3542,1794193,Steve Brodie (actor),4,4,2,0.0,Q3498868
3543,177907,Harold Innis,30,6,4,0.166667,Q505528
3544,4835935,Diane Beamer,29,6,2,0.0,Q5271399
3545,35651017,J. R. Sweezy,19,0,2,1.0,Q3805094
3546,29987485,List of material published by WikiLeaks,3,2,6,1.0,Q2521052
3547,28661137,List of La Liga broadcasters,19,0,3,1.0,Q11811827
3548,35887235,Kévin Rodrigues,11,1,2,0.0,Q6453723
3549,5570745,Sgt. Bilko,6,5,1,0.0,Q1642448
3550,55822287,Peter Schlesinger,11,1,8,1.0,Q43381136
3551,38026549,Josh Bellamy,19,0,4,0.166667,Q6288646
3552,11660179,Genevieve Tobin,6,5,1,0.0,Q1273515
3553,800277,List of mayors of Cleveland,17,15,1,0.0,Q6627478
3554,47553925,Here (Alessia Cara song),19,0,3,0.0,Q20856925
3555,8521943,Gloria Katz,28,2,2,1.0,Q133631
3556,49012129,2016 USC Trojans football team,19,0,16,0.175,Q22025857
3557,51850267,Jeremy Ebobisse,0,1,4,0.333333,Q27107074
3558,59154451,Roksana Węgiel,13,3,30,0.533333,Q59194339
3559,1831493,"Eagle River, Anchorage",8,16,7,0.571429,Q5325228
3560,6837811,Valehouse Reservoir,14,9,1,0.0,Q7338081
3561,6701705,André Bikey,0,1,2,0.0,Q517113
3562,7810573,Jon Stinchcomb,19,0,1,0.0,Q6271638
3563,51024629,Goh Jin Wei,20,4,1,0.0,Q20687813
3564,54354297,Rajasthan Pradesh Congress Committee,5,9,2,0.0,Q30646460
3565,14517793,Sarpsborg Stadion,15,3,3,0.333333,Q1632929
3566,24997913,Tim Hortons Field,19,0,28,0.592593,Q7008048
3567,4070951,Detroit/Hamtramck Assembly,21,2,7,0.23809499999999997,Q2788522
3568,5472229,Colt McCoy,19,0,21,0.028571,Q281280
3569,373579,Department of Health and Social Care,1,2,10,0.088889,Q3044742
3570,55986223,2018 Atlantic Coast Conference football season,19,0,19,0.099415,Q48843874
3571,30000605,International Consortium of Investigative Journalists,15,3,1,0.0,Q16166292
3572,2182779,First Rays of the New Rising Sun,23,7,11,1.0,Q1001664
3573,41648125,"Tony Brown (defensive back, born 1995)",19,0,6,1.0,Q16229847
3574,49950313,Tony Alfaro,0,1,3,0.333333,Q23771835
3575,396393,List of political parties in Taiwan,18,20,11,0.545455,Q383507
3576,31833,Foreign relations of Ukraine,15,3,11,0.43636400000000003,Q16056631
3577,18884961,The Long Arm (film),2,7,2,0.0,Q3425130
3578,18622049,James Earl Jones,2,4,20,0.21052600000000002,Q203960
3579,38464275,Tim Barrow,15,3,1,0.0,Q4078496
3580,2070801,Operation Ke,24,3,8,0.892857,Q2314453
3581,35470219,Martand Sun Temple,10,10,2,0.0,Q6774201
3582,18512725,Dome Patrol,19,0,3,0.333333,Q5290009
3583,55714539,Alexia Paganini,15,3,1,0.0,Q42706893
3584,53535279,Guenther Steiner,15,3,2,1.0,Q9282722
3585,14389167,List of Grey Cup champions,19,0,27,0.695157,Q6572511
3586,43222293,Jakson Follmann,20,4,4,1.0,Q10304761
3587,36481579,Phoenix Rising FC,0,1,3,0.0,Q111516
3588,12755117,The Stereotypes,11,17,3,0.0,Q7611286
3589,16807345,Declan Kidney,12,1,7,0.333333,Q3021031
3590,38602443,Domenico Dolce,1,11,2,1.0,Q775324
3591,2164937,Lerkendal Stadion,15,3,3,0.0,Q1132011
3592,379183,Wynn,27,14,1,0.0,Q1145858
3593,261343,Fox Mulder,4,4,12,0.833333,Q2738
3594,1321053,Liam Ridgewell,0,1,1,0.0,Q331926
3595,73129,Edmonton Oilers,31,18,9,0.166667,Q205973
3596,57521899,2018–19 Newcastle United F.C. season,0,1,12,0.045455,Q54818155
3597,31160609,Luke Fickell,19,0,10,0.088889,Q6701962
3598,389489,Ebony (magazine),2,4,4,0.166667,Q1280017
3599,1121889,Division of Chisholm,29,6,2,1.0,Q5284509
3600,15852073,Luis Robles,0,1,3,0.666667,Q1333623
3601,842981,Helmut Vetter,15,3,1,0.0,Q1603024
3602,48146073,Dieter Villalpando,0,1,2,0.0,Q16941707
3603,19374565,1966 New York Giants season,19,0,2,1.0,Q3112739
3604,27868329,Alien of extraordinary ability,21,2,1,0.0,Q4726487
3605,30059143,Timothy Ray Brown,1,7,3,1.0,Q19667296
3606,40597603,Chronology_of_Nintendo_64_games,25,19,1,0.0,-1
3607,40630917,Kristoffer Olsson,11,1,1,0.0,Q14946556
3608,52296201,2020 Republican Party presidential primaries,3,2,18,0.39869299999999996,Q38051523
3609,2991489,Tyrone Howe,12,1,1,0.0,Q3546366
3610,36659829,List of South Carolina Gamecocks head football coaches,19,0,4,0.166667,Q6597477
3611,42546263,Kirkwood–Webster Groves Turkey Day Game,6,5,10,0.8222219999999999,Q16989156
3612,4109949,Maria-Elisabeth Schaeffler,3,2,2,0.0,Q86208
3613,26915623,Gurdwara Janam Asthan,10,10,2,0.0,Q3695654
3614,1126133,Chris Wallace,16,8,5,0.0,Q2964885
3615,22563317,Crimean Bridge,15,3,18,0.562092,Q2652980
3616,22327039,List of Los Angeles Rams broadcasters,19,0,8,0.464286,Q16226521
3617,28745929,Thorgan Hazard,11,1,2,0.0,Q714116
3618,35333837,List of active Argentine Navy ships,26,8,6,0.933333,Q3252684
3619,1669929,Ben Howland,9,12,8,0.178571,Q4885868
3620,2637557,Abdul Ghani Lone,10,10,2,0.0,Q4665339
3621,2989537,Johan Franzén,19,0,1,0.0,Q117294
3622,2175661,Little Women (1933 film),4,4,1,0.0,Q195274
3623,31979745,Simon Zebo,12,1,19,0.415205,Q4120957
3624,51805433,Life Foundation,25,4,2,0.0,Q25399132
3625,5879885,Trumpington,27,14,1,0.0,Q7847828
3626,45643041,Mark Frissora,17,15,1,0.0,Q19697897
3627,3475181,Washington State Cougars,19,0,7,0.0,Q2998740
3628,9448753,Robert Stam,6,5,2,0.0,Q7349988
3629,9075117,Manchester Road Race,6,5,10,0.7111109999999999,Q6747491
3630,31909917,Nuri (rocket),17,3,3,1.0,Q624548
3631,27168181,Josh Donaldson,21,2,7,0.190476,Q3045726
3632,57262099,Meritan Shabani,15,3,1,0.0,Q52268221
3633,15655781,2010 United States elections,3,2,3,1.0,Q1351781
3634,772003,Keith Wood,12,1,5,0.2,Q1388702
3635,17977305,Oleksandr Turchynov,15,3,22,0.562771,Q15850
3636,1602443,Ralph Peters,21,2,1,0.0,Q7287957
3637,5233045,KSTAR,15,3,1,0.0,Q843074
3638,170309,Lucius Quintus Cincinnatus Lamar,3,2,4,0.666667,Q1549250
3639,521439,Agen,15,3,1,0.0,Q6625
3640,24009,Pope Benedict II,15,3,8,0.785714,Q163787
3641,5215063,Hue Jackson,19,0,4,0.0,Q3787422
3642,42754047,2014–15 NCAA football bowl games,19,0,2,0.0,Q16971075
3643,58069253,Sofiane Diop,11,1,6,0.8,Q56033749
3644,27264341,Nicola Blackwood,1,2,3,0.333333,Q263969
3645,684671,Johnnie Johnson (RAF officer),2,7,2,0.0,Q710785
3646,233899,Mars Global Surveyor,17,3,31,0.5720430000000001,Q206300
3647,17630155,Madison Bumgarner,21,2,2,0.0,Q2988807
3648,12674667,Eric T. Olson,16,8,1,0.0,Q348250
3649,5027877,Antonio de Nigris,11,1,1,0.0,Q519030
3650,52953579,Business projects of Donald Trump in Russia,3,2,13,0.35897399999999996,Q28529961
3651,57692313,Erika Henningsen,6,5,1,0.0,Q55080775
3652,10315349,Arseniy Yatsenyuk,15,3,24,0.5217390000000001,Q471730
3653,226445,Noel Redding,23,7,12,0.8636360000000001,Q320639
3654,51559247,Tadhg Beirne,12,1,4,0.333333,Q26923808
3655,871143,Maria Schneider (actress),23,7,12,0.30303,Q224071
3656,474577,Aesculus,19,0,1,0.0,Q158752
3657,22423131,Anthony Swarzak,21,2,5,0.7,Q24164
3658,213455,"Humphrey, Duke of Gloucester",27,14,1,0.0,Q447541
3659,6345605,Wayne Hennessey,11,1,7,0.190476,Q138839
3660,51335225,Deondre Francois,19,0,2,0.0,Q26704239
3661,27316155,Rehman Chishti,1,2,7,0.761905,Q271683
3662,495439,Daniel Bell,30,6,5,0.3,Q316330
3663,2533321,Javier Aguirre,11,1,2,0.0,Q194311
3664,7590753,Christmas in Connecticut,6,5,1,0.0,Q2966030
3665,47884725,Benjamin Henrichs,11,1,6,0.8,Q20992981
3666,36094293,Terence Kongolo,0,1,5,1.0,Q218858
3667,7447955,Three Little Birds,23,7,5,0.5,Q901366
3668,3120839,Richard Oakes (activist),6,5,1,0.0,Q681657
3669,49398041,Yalti Napangati,5,9,5,0.8,Q12860160
3670,479273,Dwight Howard,3,2,2,0.0,Q25278
3671,27265213,Kind Lady (1935 film),6,5,4,0.166667,Q6410502
3672,38327873,Foundation for Defense of Democracies,30,6,2,0.0,Q5474411
3673,19491245,TR-1700-class submarine,26,8,10,0.466667,Q1968997
3674,9111137,Ron Rich,19,0,1,0.0,Q7364308
3675,19097675,Rod Gilmore,19,0,4,0.0,Q7356206
3676,42740321,Bill Peters (ice hockey),31,18,1,0.0,Q16873286
3677,41886141,Nizari Ismaili state,15,3,3,0.666667,Q6563843
3678,2778507,Stedman Graham,3,2,1,0.0,Q5767365
3679,1210315,HokieBird,19,0,6,0.333333,Q5878007
3680,4489865,List of Florida State Seminoles head football coaches,19,0,7,0.666667,Q6571008
3681,74845,Contact lens,20,4,2,0.0,Q23797
3682,32349273,2011–12 FA Trophy,11,1,4,1.0,Q4623621
3683,1972871,Robinson Canó,21,2,8,0.25,Q592231
3684,2784937,Jerry Maren,4,4,3,0.0,Q3177488
3685,3544867,Fox Deportes,19,0,13,0.11538499999999999,Q519612
3686,41287547,Alex Leapai,15,3,1,0.0,Q4255665
3687,482051,U.S. Agency for Global Media,17,3,1,0.0,Q922454
3688,1791,Anti-ballistic missile,15,3,7,0.190476,Q574594
3689,939423,Mr. Lawrence,28,2,13,0.974359,Q4408
3690,383395,Battle of Rennell Island,24,3,8,0.892857,Q610242
3691,3433805,Eric Winston,19,0,1,0.0,Q5387778
3692,45230571,1937 Fox vault fire,6,5,4,0.333333,Q19865585
3693,27400741,Mike Kafka,19,0,2,0.0,Q14950721
3694,1006985,Saul Chaplin,20,4,1,0.0,Q542481
3695,25318059,Budapest Memorandum on Security Assurances,15,3,22,0.545455,Q1000658
3696,28391657,JetBlue flight attendant incident,3,2,1,0.0,Q16980766
3697,268355,River Tamar,14,9,2,0.0,Q578127
3698,56175961,Holton Hill,19,0,5,1.0,Q47007026
3699,3445701,Lebo M.,2,4,4,1.0,Q109045
3700,31491,Theoretical chemistry,17,3,6,0.266667,Q321150
3701,11604541,Earthworks (archaeology),14,9,3,0.333333,Q1349587
3702,902735,House of Munsö,27,14,8,0.178571,Q1075161
3703,46435401,Janneman Stander,12,1,2,0.0,Q20981983
3704,25681121,Financial transaction tax,1,2,2,0.0,Q1328471
3705,42713955,Richard Rodgers (American football),19,0,2,1.0,Q16894548
3706,1561317,Cayuse War,8,16,6,0.466667,Q1052060
3707,3024277,Dallas Eakins,31,18,5,0.7,Q3012442
3708,5715681,Paul Tisdale,11,1,3,0.0,Q3438358
3709,32117,Upper Peninsula of Michigan,30,6,1,0.0,Q1338
3710,53914971,Isaiah McKenzie,19,0,2,1.0,Q29609542
3711,2530771,Rokot,17,3,3,1.0,Q682764
3712,57662497,Growing Pains (Alessia Cara song),19,0,1,0.0,Q55079270
3713,2389677,Matt Cavanaugh,19,0,3,0.666667,Q5569794
3714,1566383,Braylon Edwards,19,0,4,0.0,Q902994
3715,4517011,John Dawson Dewhirst,11,6,14,1.0,Q1699776
3716,11058659,Before the Revolution,23,7,15,1.0,Q239630
3717,925495,Elections in Taiwan,18,20,10,0.555556,Q5354906
3718,404767,Republican Party of Armenia,15,3,2,0.0,Q1144610
3719,40496301,Josh Hill (American football),19,0,6,0.933333,Q14950824
3720,16677823,2000 New York Giants season,19,0,2,0.0,Q4597699
3721,4285719,Brad Nessler,19,0,15,0.12380999999999999,Q3247369
3722,4081841,Lordstown Assembly,21,2,4,0.5,Q6680249
3723,38434489,Bruno Zuculini,20,4,2,0.0,Q3645977
3724,17578875,Keith Earls,12,1,16,0.608333,Q439453
3725,33222541,The Hunter (2011 Australian film),6,5,1,0.0,Q2118926
3726,34599407,Stephen Cloobeck,20,4,1,0.0,Q7609562
3727,9982811,History of the Detroit Lions,19,0,7,0.47618999999999995,Q5869331
3728,361643,Nicolae Iorga,15,3,7,0.190476,Q313581
3729,58064493,Operation Unifier,15,3,2,1.0,Q28912924
3730,53997205,Joe Cokanasiga,12,1,2,0.0,Q29868478
3731,41593603,Raisa Padamsee,16,8,4,0.833333,Q16201518
3732,46644993,James Heappey,1,2,5,0.3,Q19958052
3733,52873863,2019 Africa Cup of Nations qualification Group B,11,1,11,0.763636,Q28445671
3734,48933617,Len Berman,19,0,2,0.0,Q6521679
3735,28714419,Economy of England in the Middle Ages,15,3,2,0.0,Q3087872
3736,49999963,Homme (band),3,2,2,1.0,Q12608302
3737,5344655,Amanda Burden,17,15,1,0.0,Q4739580
3738,14096175,Michael McCaskey,19,0,4,0.166667,Q6832632
3739,108761,"Salisbury, Connecticut",10,10,2,1.0,Q2323182
3740,28307989,2017 Washington Huskies football team,19,0,16,0.2,Q28228560
3741,17909439,Claire Whitney,6,5,2,0.0,Q3678983
3742,50924329,2018 World Surf League,12,1,2,1.0,Q24886391
3743,25719599,Pioneer Valley High School,9,12,1,0.0,Q7196820
3744,5775373,Ashis Nandy,30,6,2,0.0,Q725500
3745,35338905,Sean Pamphilon,19,0,1,0.0,Q7441345
3746,136673,"Tuscola, Texas",19,0,2,1.0,Q975966
3747,23493781,List of languages by time of extinction,15,3,2,0.0,Q11003862
3748,461567,Lewis H. Morgan,30,6,3,0.0,Q313458
3749,876309,Eadgifu of Kent,27,14,1,0.0,Q3433685
3750,418893,Kang Kek Iew,11,6,15,0.9523809999999999,Q336412
3751,58504213,Supergirl (season 3),3,2,1,0.0,Q40697156
3752,7513491,Aaraam Thampuran,6,5,1,0.0,Q14456250
3753,18328611,Arthur C. Brooks,30,6,1,0.0,Q4798155
3754,56876859,2018 FIG Artistic Gymnastics World Cup series,20,4,1,0.0,Q55389554
3755,4278221,Jock Climie,19,0,12,0.818182,Q6207308
3756,40220789,Kellyn Acosta,11,1,2,1.0,Q15126043
3757,49105037,Man of the Hole,5,9,2,1.0,Q10396454
3758,27377933,List of Copa Libertadores broadcasters,19,0,4,0.5,Q6567792
3759,1341683,John Gregson,11,23,2,0.0,Q515183
3760,5573875,Brad Hopkins,19,0,2,0.0,Q4954009
3761,23595063,Choke at Doak,19,0,9,0.361111,Q5104204
3762,29319259,Kevin Long (footballer),0,1,3,1.0,Q6396794
3763,19775805,The Sheltering Sky (film),23,7,19,0.7076020000000001,Q1619096
3764,6012759,World Rugby Team of the Year,12,1,1,0.0,Q1956870
3765,49768889,List of active Ukrainian military aircraft,15,3,2,1.0,Q23928199
3766,19027,My Fair Lady,2,4,5,0.0,Q591943
3767,5030611,Jules Bass,2,4,3,0.666667,Q1442364
3768,26963217,Fred Astaire and Ginger Rogers,6,5,3,0.666667,Q5494490
3769,58927801,2018 CS Tallinn Trophy,15,3,1,0.0,Q22935990
3770,1672489,Cyclic number,7,3,2,0.0,Q245463
3771,961517,Andi Herzog,11,1,2,1.0,Q160403
3772,14039073,The Little Drummer Boy (TV special),2,4,2,1.0,Q7747589
3773,36450051,Sri Chand,10,10,2,0.0,Q7585809
3774,3025579,Segregation academy,21,2,4,0.0,Q7446325
3775,3697775,Kent Benson,9,12,2,1.0,Q2274527
3776,756433,Arjen Robben,15,3,8,0.035713999999999996,Q43913
3777,5118407,Robert F. Broussard,16,8,1,0.0,Q454591
3778,55719669,List of people and organisations named in the Paradise Papers,3,2,6,0.0,Q42733386
3779,1872571,Brad Smith (American football),19,0,1,0.0,Q4954263
3780,2523967,Stanley Morgan,19,0,2,0.0,Q7599806
3781,1183393,Thames Ditton,1,2,1,0.0,Q954764
3782,22895215,Chuck Fletcher,31,18,2,0.0,Q5115473
3783,1921713,Gøsta Esping-Andersen,30,6,1,0.0,Q704458
3784,4666453,Ernie Grunfeld,9,12,3,0.666667,Q2565934
3785,33911675,Mohammad Ahsan,20,4,6,0.8,Q185282
3786,52058371,Kurt Haupt,12,1,2,0.0,Q27663402
3787,36425567,Giuseppe Bertolucci,23,7,4,0.666667,Q988072
3788,1076527,Edward Sorin,19,0,3,0.333333,Q2281954
3789,24561971,Alex Anthopoulos,21,2,2,0.0,Q2832894
3790,8039035,Portugal in the Junior Eurovision Song Contest,13,3,18,0.8888889999999999,Q680217
3791,3565069,Hurricane Irene (2005),26,8,5,0.3,Q1638631
3792,11105739,Andrea Stewart-Cousins,3,2,2,1.0,Q4755286
3793,58834545,Jace Sternberger,19,0,8,0.178571,Q57586355
3794,2759239,Japan Cup,20,4,2,0.0,Q153068
3795,35337705,Corey Dickerson,21,2,2,0.0,Q13857788
3796,21236747,Tara (Kannada actress),6,13,5,0.6,Q10998459
3797,6060747,Francis Schmidt,19,0,3,0.0,Q5482405
3798,33873023,List of largest Eastern Orthodox church buildings,15,3,1,0.0,Q6624973
3799,315183,Melanie Hamilton,4,4,5,0.5,Q3304898
3800,888099,Atlantic Schooners,19,0,12,0.772727,Q4816533
3801,30667353,Operation Antha,6,13,5,0.7,Q7096751
3802,20267367,Maryland–Penn State football rivalry,19,0,12,0.454545,Q16973936
3803,2461003,Vandenberg Air Force Base Space Launch Complex 3,17,3,4,0.5,Q2510103
3804,44433,Danish West Indies,5,9,4,0.166667,Q829655
3805,313339,Roy Halladay,21,2,6,0.266667,Q715571
3806,823277,John Cazale,16,8,1,0.0,Q296177
3807,20445241,Junior Stanislas,0,1,6,0.6,Q1093695
3808,4783277,Guy Rolfe,2,7,2,1.0,Q283867
3809,2399843,Jim Iley,11,1,1,0.0,Q10857098
3810,47818681,Drill (animal),2,4,1,0.0,Q221434
3811,58504397,Travis Etienne,19,0,3,0.333333,Q56651173
3812,4996947,Olivia Cole,3,2,2,0.0,Q1798588
3813,510215,1983 in video games,20,4,1,0.0,Q2539545
3814,1345893,Great Andaman,5,9,12,0.757576,Q2663661
3815,1473287,HN-5,15,3,1,0.0,Q4040282
3816,4556097,Raewyn Connell,30,6,2,0.0,Q453592
3817,8721871,Dark-sky preserve,15,3,1,0.0,Q3457162
3818,26460979,Andrew Conway,12,1,2,1.0,Q4756664
3819,58582939,The Face Men Thailand (season 2),20,4,1,0.0,Q56755961
3820,27969387,Trevor Bauer,3,2,3,0.0,Q3538556
3821,33003733,UFC 141,20,4,4,0.5,Q2057524
3822,47083707,9K333 Verba,15,3,3,0.333333,Q17277328
3823,43614175,List of people with amyotrophic lateral sclerosis,28,2,5,0.8,Q18204293
3824,722975,Tom Finney,11,1,7,0.52381,Q352338
3825,2206607,G20 developing nations,15,3,1,0.0,Q1144513
3826,41482901,Rasu Madhuravan,6,13,1,0.0,Q15993237
3827,838735,The Courtship of Miles Standish,6,5,1,0.0,Q7727869
3828,46646833,Suella Braverman,1,2,7,0.714286,Q19957769
3829,20177759,List of ESPN College Football on ABC personalities,19,0,9,0.194444,Q11811836
3830,189641,Jack Warner (actor),11,23,2,0.0,Q1566430
3831,51959359,Jarrad Davis,19,0,3,0.333333,Q27662844
3832,6816917,Nellie Connally,6,5,3,0.666667,Q535548
3833,25152189,List of Florida Gators football seasons,19,0,6,0.466667,Q6570994
3834,1278405,Kevin Mawae,19,0,3,0.333333,Q3195751
3835,630457,Joe Malone (ice hockey),19,0,1,0.0,Q1691516
3836,43417461,Anwar El Ghazi,0,1,3,0.0,Q17465944
3837,84841,Choeung Ek,11,6,14,1.0,Q1075734
3838,30909065,Hardeep Singh Puri,10,10,4,0.166667,Q5655835
3839,44509739,2020 United States Senate elections,3,2,17,0.382353,Q19863352
3840,413157,Space Seed,28,2,2,0.0,Q5251718
3841,203421,Amanda Bynes,1,11,3,0.0,Q212002
3842,48214209,Shaq Lawson,19,0,4,0.166667,Q21621790
3843,46561759,Nebraska Cornhuskers football statistical leaders,19,0,10,0.155556,Q19866350
3844,51530589,Bryan Witzmann,19,0,2,0.0,Q26838488
3845,51196385,Sick Note (TV series),2,4,3,0.0,Q28312041
3846,33889145,2015 G20 Antalya summit,15,3,4,1.0,Q4630304
3847,334865,Attack of the 50 Foot Woman,2,7,3,0.333333,Q543347
3848,3462273,List of Monday Night Football results (1990–2009),19,0,8,0.5,Q6590616
3849,57105729,Love Monster (album),1,11,4,0.5,Q55594876
3850,7576447,Gil Brandt,19,0,5,0.1,Q5560475
3851,8671323,Kurtley Beale,12,1,6,0.6,Q2074817
3852,3229797,Winged monkeys,4,4,5,0.6,Q8025179
3853,23725191,Yevhen Khacheridi,15,3,1,0.0,Q314391
3854,3633865,Peter DeBoer,31,18,4,0.5,Q578705
3855,24475921,List of Oklahoma Sooners head football coaches,19,0,4,0.333333,Q6592757
3856,47911,Hudson River,10,10,11,0.43636400000000003,Q3140
3857,4916177,Stefania Sandrelli,23,7,6,0.8,Q238547
3858,34477595,Dirty Hearts,6,5,1,0.0,Q1732036
3859,11577545,Mauro Boselli,20,4,4,0.166667,Q561087
3860,3853195,Yura Movsisyan,11,1,1,0.0,Q440802
3861,22132895,Todd Bosley,19,0,1,0.0,Q3329485
3862,49787061,American Collectors (Fred and Marcia Weisman),11,1,8,1.0,Q20268741
3863,44982419,Ryan Pace,19,0,12,0.545455,Q19664790
3864,1988691,Simon Easterby,12,1,3,0.333333,Q3484266
3865,21711,Neon Genesis Evangelion,25,19,9,0.416667,Q662
3866,15175531,Mathieu Bastareaud,12,1,3,0.0,Q761487
3867,57105753,I Said Hi,1,11,3,0.666667,Q52374453
3868,9485331,Miralem Sulejmani,15,3,5,0.6,Q128992
3869,25778411,Dan Enos,3,2,1,0.0,Q5213452
3870,4335397,Mike Dean (referee),0,1,2,0.0,Q794992
3871,18109,Lennon Wall,29,6,1,0.0,Q1630131
3872,3360205,Travis Ford,9,12,3,0.0,Q7836247
3873,43762791,Minsk Protocol,15,3,17,0.639706,Q18001626
3874,56125031,Ambi Ning Vayassaytho,6,13,3,0.333333,Q48671378
3875,44606289,Bryce Alford,6,5,2,0.0,Q18603761
3876,59155839,Kerch Strait incident,15,3,15,0.304762,Q59199697
3877,14198559,Indian Packing Company,19,0,3,0.666667,Q6021198
3878,206205,Commentary (magazine),3,2,3,0.0,Q1115290
3879,745185,Reser Stadium,19,0,4,0.0,Q782386
3880,25584621,Drama (film and television),6,5,27,0.002849,Q130232
3881,43751157,Legal death,15,3,2,1.0,Q6517655
