Id,Label,modularity_class,Cluster,Degree,clustering
45316166,Zelentia_pustulata,26,8,1,0
238112,Volcanology,17,3,4,0.5
32497460,Enner_Valencia,11,1,2,0
44501940,History_of_Boca_Juniors,20,4,9,0.222222
23739534,Jonathan_Kodjia,0,1,5,0.3
1931092,S-400_missile_system,15,3,5,0.2
4675552,2003_Arkansas_vs._Kentucky_football_game,19,0,13,0.166667
14329036,Dorothy_Alison,2,7,1,0
59387404,JPIMedia,1,1,1,0
24510100,Ming?Kotte_War,23,7,1,0
1107590,Prince_Louis_of_Luxembourg,15,3,2,1
3313310,Steve_Kragthorpe,19,0,6,0.133333
34361498,Michael_Brockers,19,0,11,0.727273
413018,Bob_Livingston,16,8,2,0
49736774,Channel_4_F1,15,3,1,0
5645592,Piaroa_people,5,9,1,0
11015706,Demographics_of_Alaska,8,16,6,0.866667
485670,Battle_of_Savo_Island,24,3,9,0.805556
649492,Murder_of_Jacob_Wetterling,3,2,1,0
57745120,Northern_Triangle_of_Central_America,15,3,1,0
39397302,Clint_Frazier,21,2,3,0.666667
58025352,2018_Camping_World_Bowl,19,0,11,0.563636
17713478,Ryan_McGowan,0,1,1,0
14732368,Jets?Patriots_rivalry,19,0,8,0.25
23972132,Hartford_Colonials,19,0,1,0
708368,Stephanie_Tubbs_Jones,17,15,3,0.333333
2251848,Charles_Lloyd-Pack,2,7,2,0
2325016,Joan_Dixon,4,4,2,0
2965078,Karen_Tumulty,16,8,1,0
14263974,Triangle_(The_X-Files),4,4,14,0.472527
155772,Jean-Louis_Trintignant,23,7,6,0.533333
765450,Anne_Revere,4,4,2,0
46643872,Ranil_Jayawardena,1,2,8,0.428571
31112206,Michael_S._Schmidt,3,2,4,0.5
852502,Julie_Chen,28,2,1,0
2672338,Joseph_Yobo,11,1,1,0
8521920,Willard_Huyck,28,2,2,1
1714278,The_End_of_Evangelion,25,19,7,0.714286
1513828,Jos?_Carlos_Mari?tegui,30,6,4,0.333333
46404310,Quandre_Diggs,19,0,3,1
5722244,Roos_Field,20,4,1,0
27042836,Territorial_Cup_Series,19,0,5,0.5
43936014,Chris_Boswell,19,0,4,0.166667
1357106,Villarreal,15,3,2,1
184638,Lander_(spacecraft),17,3,27,0.490028
2681920,Jangil,5,9,16,0.7
6768574,Vaanathaippola,6,13,3,0
57598938,Novara_Media,30,6,1,0
6476710,Republic_of_Ireland_national_under-21_football_team,0,1,4,0
40244206,List_of_Washington_State_Cougars_football_seasons,19,0,2,0
11847250,Liaison_Committee,1,2,3,0
12285394,Shelley_Duncan,3,2,2,0
51714024,Billionaire_space_race,17,3,3,1
1438258,David_Ginola,15,3,1,0
14079768,Pep_Hamilton,19,0,1,0
4734836,Bluegrass_Miracle,19,0,6,0.4
1819866,Mangabey,2,4,1,0
51884610,A_Simple_Response_to_an_Elemental_Message,17,15,1,0
55209430,JoJo_Natson,19,0,9,1
29510388,Colby_Cohen,3,2,1,0
57159682,Isaac_Yiadom,19,0,4,0.666667
6219224,HHSAA_State_Football_Championships,19,0,2,0
3765788,End_of_the_Spear,5,9,3,1
994480,Washington_Huskies,19,0,9,0.166667
388018,The_Amanda_Show,1,11,1,0
1452080,CAMI_Automotive,21,2,10,0.555556
3416738,Carl_Torbush,19,0,7,0.571429
1342780,Little_Andaman,5,9,15,0.67619
1421464,Levenshulme,14,9,6,0.6
14092400,Last_Train_from_Gun_Hill,6,5,1,0
53463090,Bonzie_Colson,21,2,1,0
331672,Shenzhen_Stock_Exchange,1,2,1,0
3170260,Waking_the_Dead_(film),15,3,1,0
2438020,Gonzaga_Bulldogs,19,12,2,0
20462936,Ocean_Institute,28,2,2,1
45378,Bactria,10,10,2,0
11892198,Ukrainian_passport,15,3,3,1
735938,Avellaneda,20,4,4,0.166667
1439346,Glen_of_Imaal_Terrier,4,4,3,1
2530422,Emperor_Taizong_of_Liao,1,7,4,1
41956708,Hany_Abo_Rida,11,1,3,0.333333
2446326,Nelson_Philippe,15,3,2,0
24047078,Brian_Roper_(actor),4,4,1,0
26910900,Firdos_Square_statue_destruction,3,2,2,1
52250968,2020_United_States_gubernatorial_elections,3,2,9,0.638889
57991880,Kazakhstan_in_the_Junior_Eurovision_Song_Contest,13,3,17,1
56388474,Volodymyr_Velykyi-class_corvette,15,3,8,0.714286
1238868,Geophagia,15,3,1,0
57997026,Australia_in_the_Junior_Eurovision_Song_Contest_2018,13,3,20,0.805263
6809806,Stephen_Dobbie,1,1,2,1
30873392,Heidi_Game,19,0,3,0.666667
42876016,Self_Reliance_(political_party),15,3,8,0.785714
55579126,2017?18_North_American_winter,3,2,1,0
33689852,Will_Hughes,11,1,3,0.666667
28632696,Lovre_Kalini?,11,1,5,0.6
261602,New_Jersey_Route_139,10,10,4,0
3028916,Aarhus_Idr?tspark,11,1,1,0
56393258,Centaur-class_fast_assault_craft,15,3,8,0.821429
36696662,Megan_Rice,16,8,1,0
28911258,2010_Big_12_Championship_Game,19,0,6,0.333333
18697910,98th_Grey_Cup,19,0,28,0.693122
3146086,Group_of_Five,15,3,2,1
13682558,Virginia?Virginia_Tech_rivalry,19,0,14,0.296703
1310954,Texas_horned_lizard,19,0,1,0
53914432,Juli?n_Davenport,19,0,1,0
3420550,Bobby_Lennox,11,1,1,0
59158158,Six4Three,1,2,1,0
8644256,National_Board_of_Review_Award_for_Best_Actor,3,22,4,1
41428044,The_Program_(2015_film),3,5,2,0
1766364,Adam_Kennedy,21,2,2,0
22263314,Sukhothai_F.C.,11,1,2,1
644420,Ken_Hitchcock,31,18,5,0.7
8886248,David_Briley,3,2,3,1
521326,Werner_Sombart,30,6,4,0.166667
34685386,Lady_Meng_Jiang,1,7,1,0
11920606,Georgia_in_the_Junior_Eurovision_Song_Contest,13,3,22,0.761905
227884,Ten_Minutes_Older,23,7,15,1
17062594,Rita_Benson_LeBlanc,19,0,2,0
94776,"Madison_County,_Mississippi",3,2,15,0.971429
5780592,Hugh_Herbert,6,5,2,1
39367708,Chokwe_Lumumba,16,8,1,0
30518652,Albanian_Vilayet,15,3,6,0.866667
15239884,Boston_Celtics_Radio_Network,19,0,7,0.142857
42754100,Reggie_Ragland,19,0,7,0.142857
9283532,Triple_Cross_(1966_film),23,7,2,0
15104558,List_of_museums_in_Ohio,21,2,1,0
4008950,Jack_Armstrong_(basketball),11,1,2,1
52842328,Noah_Brown_(American_football),19,0,8,0.821429
258700,Pet_adoption,4,4,1,0
4401120,Valley_of_the_Shadow,23,7,3,0
51470754,Nagoro,3,2,1,0
3090070,Henry_Burris,19,0,26,0.369231
163456,Last_Tango_in_Paris,23,7,21,0.595238
52766912,2017_USC_Trojans_football_team,19,0,17,0.176471
2507104,Aposematism,15,3,2,1
2186846,Beryl_Reid,14,9,2,0
638190,List_of_Russian-language_writers,30,6,1,0
256556,List_of_cowboys_and_cowgirls,8,16,2,0
39050706,Valentino_Lazaro,11,1,2,0
419222,Robert_E._Park,30,6,18,0.666667
23629970,Sean_Cronin,12,1,16,0.725
20395872,Oprah_Winfrey,3,2,12,0.015152
57976040,2018_Gator_Bowl,19,0,14,0.32967
18724886,The_Obama_Nation,3,2,5,0.1
15038868,Mark_Brzezinski,3,2,4,1
1160532,Ieng_Sary,11,6,17,0.823529
839352,Erick_Erickson,3,2,2,0
197732,Trans-Alaska_Pipeline_System,8,16,4,0.166667
28247086,Clete_Blakeman,19,0,3,0.333333
10871250,Patrice_Carteron,0,1,2,0
994124,Oblasts_of_Ukraine,15,3,6,0.666667
29068128,Two_Deaths,23,7,13,1
47662622,Battle_of_Aberdeen_(Andaman_Islands),5,9,8,0.714286
41971154,P._J._Williams,19,0,7,0.666667
32622188,Alicia_Menendez,3,2,1,0
33907172,Jos?_Daniel_Carre?o,15,3,2,1
171126,Erich_K?stner,23,7,1,0
7350872,Let_George_Do_It!,2,7,3,0.333333
1438046,Alan_Faneca,19,0,1,0
2397004,Lee_Carsley,0,1,3,0
596244,Kenny_Sansom,0,1,2,0
3547628,Ambareesh,6,13,32,0.116935
5849588,David_Terrell_(fighter),20,4,2,0
32314278,Death_by_China,1,7,1,0
56978058,2018?19_Scottish_Challenge_Cup,1,1,3,0.333333
1227638,Steve_Staunton,0,1,6,0
302364,"Tom_King,_Baron_King_of_Bridgwater",27,14,1,0
44401484,2015_Seattle_Seahawks_season,19,0,8,0.142857
55922686,22nd_Satellite_Awards,28,2,2,1
59055072,Ernesto_Ara?jo,1,2,1,0
51377216,2019_United_States_elections,3,2,19,0.304094
2028246,Chris_Samuels,19,0,1,0
5180472,2003_Baghdad_DHL_attempted_shootdown_incident,15,3,1,0
1547794,Chili_Davis,21,2,2,1
4647324,Stuart_Baxter,11,1,4,0.166667
55126494,Blade_Runner_(franchise),25,19,2,1
22561894,Michigan_Wolverines_football_statistical_leaders,19,0,8,0.071429
6200536,Charles_Herbert,4,4,1,0
8617558,Coco_Islands,5,9,2,1
19819368,Balkenkreuz,19,0,1,0
3096312,Dana_Wynter,24,3,3,0
4239844,Martha_Raddatz,16,8,1,0
22099642,List_of_Hockey_Night_in_Canada_commentators,19,0,2,0
40033678,Lennox_Lewis_vs._Vitali_Klitschko,15,3,2,1
18515576,The_English_Mail-Coach,10,10,1,0
2309648,Jay_Bilas,21,2,4,0
29729688,Trent_Sainsbury,11,1,13,0.75641
6054778,Electoral_district_of_Nepean,29,6,11,1
6280558,David_McGoldrick,0,1,3,0.333333
1513382,Chowdiah,6,13,2,1
44059956,Shane_Ray,19,0,8,0.107143
1342700,North_Andaman_Island,5,9,9,0.75
22192358,Swissporarena,11,1,5,0.6
320140,United_Automobile_Workers,21,2,10,0.2
8518586,David_Brenner_(editor),28,2,1,0
57444024,Cavalry_FC,0,1,2,1
9575832,Conrack,6,5,4,0.166667
4489298,List_of_West_Virginia_Mountaineers_head_football_coaches,19,0,4,0.5
2352738,Steve_Emtman,19,0,10,0.155556
156606,Arthur_Kennedy,6,5,4,0.166667
956338,Eddie_Kramer,23,7,12,0.893939
2466132,Louis_Wirth,30,6,16,0.85
17828038,Network_affiliate,19,0,5,0.2
38255758,Mary_Kissel,3,2,1,0
4478758,86th_Grey_Cup,19,0,26,0.763077
25705676,UFC_115,20,4,3,1
48545576,Vita_Sidorkina,1,11,3,0.333333
129834,"Massillon,_Ohio",21,2,3,0
1784882,Trevor_Woodman,12,1,2,1
38802668,Economic_democracy,30,6,8,0.142857
43518986,Brent_Key,19,0,1,0
7556838,Victory_Bell_(UCLA?USC),19,0,3,0.333333
3551146,Rob_Lytle,19,0,3,0.333333
34664722,Marko_Livaja,15,3,7,0.142857
20454,Montreux_Convention_Regarding_the_Regime_of_the_Straits,15,3,2,0
2177450,List_of_ships_of_the_Argentine_Navy,26,8,7,0.571429
4951042,"Metropolitan_Detention_Center,_Brooklyn",16,8,3,0
1446288,Dominic_Wood,1,1,1,0
3333416,Christopher_Jones_(Mayflower_captain),6,5,6,0.733333
1209262,Pat_Swilling,19,0,2,1
374580,Jack_Morris,21,2,4,0.166667
39389916,Darnell_Nurse,31,18,1,0
1107376,Jason_Bay,21,2,4,0.166667
620342,Manohar_Joshi,10,10,1,0
38153744,McLaren_MP4-28,15,3,3,0.333333
40507436,Miguel_Borja,20,4,7,0.142857
23113954,Aldrick_Robinson,19,0,1,0
724128,Rodger_Bumpass,28,2,14,0.879121
2951642,French_submarine_Minerve_(S647),26,8,4,0.333333
25989110,List_of_Texas_Tech_Red_Raiders_head_football_coaches,19,0,4,0.333333
21293206,2014_United_States_Senate_elections,3,2,12,0.378788
4292556,Lisa_Rieffel,3,2,1,0
1160492,Uteck_Bowl,19,0,3,1
57604,Max_Reinhardt,6,5,2,0
453910,Jeffrey_Wigand,16,8,1,0
2607482,Major_Harris,19,0,3,0.333333
94734,"Warren_County,_Mississippi",3,2,16,0.933333
21736522,99th_Grey_Cup,19,0,29,0.652709
1886716,Murchison_meteorite,17,3,4,0.166667
40764328,Migbelis_Castellanos,15,3,1,0
9703872,Jerome_Kaino,12,1,2,0
52873868,2019_Africa_Cup_of_Nations_qualification_Group_I,11,1,10,0.911111
30083110,The_Woman_(2011_film),21,2,2,0
29479480,Viviana_Ortiz,15,3,1,0
543598,Psephology,29,6,1,0
56931518,2018_Georgia_Tech_Yellow_Jackets_football_team,19,0,10,0.222222
27095060,Trevor_Harris,19,0,18,0.333333
14979684,List_of_players_with_five_or_more_goals_in_an_NHL_game,19,0,5,0
33661150,Rashad_Phillips,22,21,1,0
40286480,Giannis_Anestis,15,3,1,0
4782784,Chris_Canty_(defensive_lineman),19,0,2,0
22970048,1993_Football_League_Third_Division_play-off_Final,11,1,9,0.833333
45140694,Tomas_Francis,12,1,5,0.7
57490398,Aniruddha_Jatkar,6,13,3,1
10269148,Devin_Bush,19,0,1,0
13198976,Lee_McKenzie,15,3,3,0
36896956,"East_High_School_(Memphis,_Tennessee)",9,12,1,0
4656182,Vukovar_massacre,1,7,4,0
5895646,U.S._Route_9_in_New_York,10,10,11,0.545455
42181676,Malcolm_Marx,12,1,12,0.636364
36560852,Billy_Eichner,2,4,10,0.555556
546440,International_Day_of_Solidarity_with_the_Palestinian_People,10,10,2,0
27833152,Lonnie_Chisenhall,21,2,1,0
51515126,Antwaun_Woods,19,0,6,1
56602526,Deebo_Samuel,19,0,3,0.333333
1417902,Operation_Aphrodite,2,7,1,0
4739658,Chen_Chu,18,20,4,0.666667
94824,"Holmes_County,_Mississippi",3,2,16,0.85
1050240,Jana_Wendt,1,11,2,1
52576378,Geoff_Collins_(American_football),19,0,3,0
18445784,Jerzy_Tomaszewski_(photographer),15,3,3,1
34434172,Exo_(band),11,17,2,0
52849414,2019_Africa_Cup_of_Nations_qualification_Group_D,11,1,10,0.822222
28745198,Marcus_Sherels,19,0,1,0
40798196,Ambareesha,6,13,4,0.5
31661086,Bradley_Beal,9,12,3,0.333333
14723706,"Malpais,_Costa_Rica",28,2,1,0
48727034,Judith_Gough,11,1,1,0
51513196,UCLA_Bruins_football_statistical_leaders,19,0,4,0.166667
2102404,Daniele_Bracciali,20,4,1,0
33712654,Gary_Gardner,0,1,4,0.333333
129246,The_Last_Emperor,23,7,26,0.412308
13168320,Active_SETI,7,3,15,0.714286
47987668,Quinton_Dunbar,19,0,3,0.333333
4115402,List_of_extinct_languages_of_Africa,15,3,1,0
9412520,P._A._Parenteau,3,2,1,0
49581548,Samuel_Kalu,11,1,5,0.4
31651186,List_of_MLS_Cup_finals,0,1,5,0.6
1311332,Christopher_Dawson,30,6,2,0
21031780,Hana_Pestle,1,11,2,1
3749536,Bishop_and_knight_checkmate,15,3,3,0.333333
25963596,Doomsday_Defense,19,0,4,0.333333
26289572,Scott_Hanson,19,0,4,0.5
3057806,Observations_and_explorations_of_Venus,17,3,10,0.155556
2942414,Bad_Timing,23,7,15,0.819048
1212508,Eswatini_national_football_team,11,1,15,0.628571
45486652,Dani_Olmo,11,1,1,0
6954044,Bob_Sutton_(American_football),19,0,3,0.666667
10801132,Fran_McCaffery,11,1,6,0.066667
3585908,Dan_Shulman,21,2,6,0.133333
