,Label,Modularity Class,size,r,g,b,x,y,Id,Degree,modularity_class,betweenesscentrality
10490765,Mission_Enfoirés,4,12.307693,235,94,0,-13.848997,23.104858,10490765,3,1,1526.1342406741621
10509819,Julien_Arruti,12,10.0,0,134,74,0.8845881,10.0675955,10509819,1,5,0.0
10512173,Épouse-moi_mon_pote,12,11.153846,0,134,74,-5.6179023,-22.029894,10512173,2,5,1103.0
10562271,Hari_Nef,11,10.0,175,95,13,5.4682174,-3.9944844,10562271,1,0,0.0
10655252,Orlane_Kanor,9,16.923077,0,157,116,-2.0785716,10.376554,10655252,7,18,0.7142857142857142
10672907,Arthur_Iturria,15,11.153846,185,97,239,8.1596,-21.257221,10672907,2,8,0.0
10681410,Championnat_du_monde_junior_de_hockey_sur_glace_2019,19,11.153846,235,44,170,1.2133147,-16.807667,10681410,2,11,0.0
10684348,Dirty_Dancing_(téléfilm),0,11.153846,193,77,88,-22.679852,1.2068275,10684348,2,5,1103.0
10692623,Guy_Modeste,16,10.0,153,96,160,-13.745585,4.9676027,10692623,1,12,0.0
10760027,Coupe_de_la_Ligue_française_de_football_2017-2018,16,15.769232,153,96,160,2.722513,-2.3106685,10760027,6,12,2484.633333333334
10842458,Martin_Terrier,16,11.153846,153,96,160,18.138449,5.85365,10842458,2,12,62640.0
10901353,Patricia_Lalonde,6,10.0,152,129,0,21.201319,-22.46625,10901353,1,16,0.0
10903443,Antero_Henrique,16,10.0,153,96,160,-18.877434,-17.562677,10903443,1,12,0.0
10905985,Gilles_Le_Gendre,16,14.615385,153,96,160,-24.977913,23.889143,10905985,5,12,4403.0
10915434,Romain_Ntamack,15,20.384617,185,97,239,7.035356,4.080692,10915434,10,8,314.5347263360462
10921856,Sylvain_Maillard,16,11.153846,153,96,160,17.314562,10.33105,10921856,2,12,80975.0
10926770,Camilla_Crociani,17,10.0,54,124,233,23.682447,-5.575855,10926770,1,6,0.0
10935511,Pacôme_Rupin,16,11.153846,153,96,160,22.859255,-14.396148,10935511,2,12,0.0
10936276,Joachim_Son-Forget,8,13.461538,0,126,172,-9.674928,7.1149054,10936276,4,12,4405.0
10939637,Bruno_Questel,16,10.0,153,96,160,3.3095295,-15.99994,10939637,1,12,0.0
10947558,Diogo_Dalot,16,10.0,153,96,160,5.161237,-18.730944,10947558,1,12,0.0
11028260,Aurore_Kichenin,7,14.615385,255,42,47,17.187035,-15.914194,11028260,5,2,55.09938097963677
11137950,Dylan_Rocher,8,12.307693,0,126,172,-9.189708,2.0633538,11137950,3,10,0.0
11202168,Duane_Henry,11,13.461538,175,95,13,8.849922,-4.5668383,11202168,4,0,0.0
11419744,Charlotte_Depaepe,2,11.153846,0,168,183,-13.815412,21.52282,11419744,2,9,0.0
11430387,Karim_Abed,16,12.307693,153,96,160,-6.8810287,0.19343595,11430387,3,12,22743.0
11465813,Ebdo,6,10.0,152,129,0,-6.7987065,23.97077,11465813,1,16,0.0
11555878,Olivier_Le_Gendre,16,11.153846,153,96,160,-6.650116,3.7542632,11555878,2,12,0.0
11603976,Coupe_de_la_Ligue_française_de_football_2018-2019,16,21.538464,153,96,160,11.666285,-8.451772,11603976,11,12,62185.550000000025
11637624,Jakub_Józef_Orliński,17,10.0,54,124,233,-19.329773,8.272371,11637624,1,2,0.0
11663889,Eva_Tichauer,18,11.153846,0,148,245,14.764442,23.41139,11663889,2,7,0.0
11755720,Sissi_(série_de_films),19,29.615385,235,44,170,3.6183193,-21.978262,11755720,18,11,2517.789863600336
11827042,Ángela_Ponce,2,10.0,0,168,183,13.664352,-10.317931,11827042,1,9,0.0
12006847,Júnior_Firpo,1,10.0,0,164,49,20.555775,-5.7795477,12006847,1,7,0.0
12068952,Hopman_Cup_2019,17,13.461538,54,124,233,-3.5618908,8.032751,12068952,4,6,6.233333333333333
12105251,Pauletta_Foppa,9,16.923077,0,157,116,-18.402145,20.109282,12105251,7,18,317.6845238095198
12134922,Morgane_Thérésine,2,11.153846,0,168,183,5.122818,-3.6866412,12134922,2,9,0.0
12166469,Convair_NB-36H,6,11.153846,152,129,0,7.8292255,-19.222008,12166469,2,16,0.0
12221608,Tournoi_de_tennis_de_Brisbane_(ATP_2019),17,12.307693,54,124,233,23.626783,-10.072928,12221608,3,6,2192.1
12221621,Tournoi_de_tennis_de_Doha_(ATP_2019),17,11.153846,54,124,233,-23.37931,-11.343276,12221621,2,6,0.0
12232890,Kay_Summersby,17,10.0,54,124,233,16.10474,-4.378316,12232890,1,6,0.0
12251484,Vaimalama_Chaves,2,95.38461,0,168,183,16.471916,-2.9765725,12251484,75,9,3513.0664251347825
12251867,Tournée_des_quatre_tremplins_2018-2019,8,10.0,0,126,172,22.461647,-12.265573,12251867,1,10,0.0
12267004,Lady_Gaga_Enigma,11,10.0,175,95,13,-5.700338,9.479058,12267004,1,0,0.0
12550354,Mary_Poppins,0,10.0,193,77,88,-11.156935,-0.6362286,12550354,1,5,0.0
