Id,Qid,topic,probability,page_title,wiki_db,Modularity Class,Label
41189161,Q16974148,History_and_Society.Transportation,1.0,Boeing_RC-1,enwiki,9.0,Midterm US election
41189161,Q16974148,STEM.Engineering,1.0,Boeing_RC-1,enwiki,9.0,Midterm US election
41189161,Q16974148,STEM.STEM*,1.0,Boeing_RC-1,enwiki,9.0,Midterm US election
6146157,Q488211,Culture.Biography.Biography*,1.0,Anatoliy_Hrytsenko,enwiki,6.0,Ukraine
6146157,Q488211,Geography.Regions.Europe.Eastern_Europe,0.91,Anatoliy_Hrytsenko,enwiki,6.0,Ukraine
6146157,Q488211,Geography.Regions.Europe.Europe*,0.75,Anatoliy_Hrytsenko,enwiki,6.0,Ukraine
14451033,Q3476271,Culture.Sports,1.0,Scott_Milanovich,enwiki,2.0,Canadian Football
14451033,Q3476271,Culture.Biography.Biography*,1.0,Scott_Milanovich,enwiki,2.0,Canadian Football
14451033,Q3476271,Geography.Regions.Americas.North_America,0.52,Scott_Milanovich,enwiki,2.0,Canadian Football
9663393,Q1276241,Culture.Sports,1.0,Croatia_Davis_Cup_team,enwiki,3.0,The Lion King Announcement
9663393,Q1276241,Geography.Regions.Europe.Southern_Europe,0.99,Croatia_Davis_Cup_team,enwiki,3.0,The Lion King Announcement
9663393,Q1276241,Geography.Regions.Europe.Europe*,0.98,Croatia_Davis_Cup_team,enwiki,3.0,The Lion King Announcement
49672783,Q23303105,Culture.Biography.Biography*,1.0,Xavien_Howard,enwiki,2.0,Canadian Football
49672783,Q23303105,Culture.Sports,0.94,Xavien_Howard,enwiki,2.0,Canadian Football
6411107,Q6824102,Culture.Biography.Biography*,0.94,Metin_Türel,enwiki,11.0,Football
6411107,Q6824102,Culture.Sports,0.89,Metin_Türel,enwiki,11.0,Football
47513171,Q19800919,Culture.Media.Films,0.98,Mia_Madre,enwiki,3.0,The Lion King Announcement
46429309,Q19800919,Culture.Media.Films,0.98,Mia_Madre,enwiki,3.0,The Lion King Announcement
47513171,Q19800919,Culture.Media.Media*,0.96,Mia_Madre,enwiki,3.0,The Lion King Announcement
46429309,Q19800919,Culture.Media.Media*,0.96,Mia_Madre,enwiki,3.0,The Lion King Announcement
47513171,Q19800919,Geography.Regions.Europe.Europe*,0.92,Mia_Madre,enwiki,3.0,The Lion King Announcement
46429309,Q19800919,Geography.Regions.Europe.Europe*,0.92,Mia_Madre,enwiki,3.0,The Lion King Announcement
47513171,Q19800919,Geography.Regions.Europe.Southern_Europe,0.79,Mia_Madre,enwiki,3.0,The Lion King Announcement
46429309,Q19800919,Geography.Regions.Europe.Southern_Europe,0.79,Mia_Madre,enwiki,3.0,The Lion King Announcement
48376197,Q21622852,Culture.Biography.Biography*,1.0,Tajae_Sharpe,enwiki,2.0,Canadian Football
48376197,Q21622852,Culture.Sports,0.96,Tajae_Sharpe,enwiki,2.0,Canadian Football
30535815,Q4079195,History_and_Society.Military_and_warfare,0.99,K-300P_Bastion-P,enwiki,6.0,Ukraine
30535815,Q4079195,History_and_Society.Society,0.94,K-300P_Bastion-P,enwiki,6.0,Ukraine
11058659,Q239630,Geography.Regions.Europe.Southern_Europe,0.98,Before_the_Revolution,enwiki,12.0,Bernardo Bertolucci death
11058659,Q239630,Culture.Media.Films,0.97,Before_the_Revolution,enwiki,12.0,Bernardo Bertolucci death
11058659,Q239630,Culture.Media.Media*,0.96,Before_the_Revolution,enwiki,12.0,Bernardo Bertolucci death
11058659,Q239630,Geography.Regions.Europe.Europe*,0.88,Before_the_Revolution,enwiki,12.0,Bernardo Bertolucci death
888099,Q4816533,Geography.Regions.Americas.North_America,0.95,Atlantic_Schooners,enwiki,2.0,Canadian Football
888099,Q4816533,Culture.Sports,0.54,Atlantic_Schooners,enwiki,2.0,Canadian Football
34477595,Q1732036,Culture.Media.Media*,0.99,Dirty_Hearts,enwiki,3.0,The Lion King Announcement
34477595,Q1732036,Culture.Media.Films,0.98,Dirty_Hearts,enwiki,3.0,The Lion King Announcement
34477595,Q1732036,Geography.Regions.Americas.South_America,0.59,Dirty_Hearts,enwiki,3.0,The Lion King Announcement
59188709,Q59199697,History_and_Society.Military_and_warfare,0.99,Kerch_Strait_incident,enwiki,6.0,Ukraine
59155839,Q59199697,History_and_Society.Military_and_warfare,0.99,Kerch_Strait_incident,enwiki,6.0,Ukraine
59188709,Q59199697,Geography.Regions.Europe.Eastern_Europe,0.98,Kerch_Strait_incident,enwiki,6.0,Ukraine
59155839,Q59199697,Geography.Regions.Europe.Eastern_Europe,0.98,Kerch_Strait_incident,enwiki,6.0,Ukraine
59188709,Q59199697,History_and_Society.Society,0.98,Kerch_Strait_incident,enwiki,6.0,Ukraine
59155839,Q59199697,History_and_Society.Society,0.98,Kerch_Strait_incident,enwiki,6.0,Ukraine
59188709,Q59199697,Geography.Regions.Europe.Europe*,0.84,Kerch_Strait_incident,enwiki,6.0,Ukraine
59155839,Q59199697,Geography.Regions.Europe.Europe*,0.84,Kerch_Strait_incident,enwiki,6.0,Ukraine
59188709,Q59199697,History_and_Society.History,0.62,Kerch_Strait_incident,enwiki,6.0,Ukraine
59155839,Q59199697,History_and_Society.History,0.62,Kerch_Strait_incident,enwiki,6.0,Ukraine
49884688,Q23647022,Culture.Media.Music,0.99,"At_Night,_Alone",enwiki,3.0,The Lion King Announcement
49860157,Q23647022,Culture.Media.Music,0.99,"At_Night,_Alone",enwiki,3.0,The Lion King Announcement
49884688,Q23647022,Culture.Media.Media*,0.99,"At_Night,_Alone",enwiki,3.0,The Lion King Announcement
49860157,Q23647022,Culture.Media.Media*,0.99,"At_Night,_Alone",enwiki,3.0,The Lion King Announcement
611087,Q37582,STEM.Biology,1.0,Bedlington_Terrier,enwiki,3.0,The Lion King Announcement
611087,Q37582,STEM.STEM*,0.99,Bedlington_Terrier,enwiki,3.0,The Lion King Announcement
685328,Q623109,Culture.Sports,0.99,Sports_league,enwiki,11.0,Football
8141894,Q5108471,Culture.Biography.Biography*,1.0,Chris_Wilder,enwiki,11.0,Football
8141894,Q5108471,Culture.Sports,1.0,Chris_Wilder,enwiki,11.0,Football
26779714,Q7321837,Geography.Regions.Europe.Northern_Europe,0.99,Rhys_Ruddock,enwiki,0.0,Irish Rubgy Championship
26779714,Q7321837,Geography.Regions.Europe.Europe*,0.99,Rhys_Ruddock,enwiki,0.0,Irish Rubgy Championship
26779714,Q7321837,Culture.Biography.Biography*,0.99,Rhys_Ruddock,enwiki,0.0,Irish Rubgy Championship
26779714,Q7321837,Culture.Sports,0.89,Rhys_Ruddock,enwiki,0.0,Irish Rubgy Championship
44827752,Q19891463,Culture.Visual_arts.Visual_arts*,0.99,Femina_Miss_India_2015,enwiki,6.0,Ukraine
44827752,Q19891463,Culture.Visual_arts.Fashion,0.96,Femina_Miss_India_2015,enwiki,6.0,Ukraine
44827752,Q19891463,Geography.Regions.Asia.South_Asia,0.83,Femina_Miss_India_2015,enwiki,6.0,Ukraine
44827752,Q19891463,Geography.Regions.Asia.Asia*,0.77,Femina_Miss_India_2015,enwiki,6.0,Ukraine
47246228,Q1616403,History_and_Society.Politics_and_government,0.84,Palestinian_nationalism,enwiki,9.0,Midterm US election
39270425,Q1616403,History_and_Society.Politics_and_government,0.84,Palestinian_nationalism,enwiki,9.0,Midterm US election
47246228,Q1616403,Geography.Regions.Europe.Europe*,0.51,Palestinian_nationalism,enwiki,9.0,Midterm US election
39270425,Q1616403,Geography.Regions.Europe.Europe*,0.51,Palestinian_nationalism,enwiki,9.0,Midterm US election
3420198,Q634125,Culture.Biography.Biography*,0.99,George_Gerbner,enwiki,5.0,Cambodian Genocide Sentence
55072,Q185152,Culture.Biography.Biography*,1.0,Puyi,enwiki,12.0,Bernardo Bertolucci death
55072,Q185152,Geography.Regions.Asia.East_Asia,0.98,Puyi,enwiki,12.0,Bernardo Bertolucci death
55072,Q185152,Geography.Regions.Asia.Asia*,0.96,Puyi,enwiki,12.0,Bernardo Bertolucci death
1348610,Q215358,Culture.Biography.Biography*,1.0,Lucas_Neill,enwiki,11.0,Football
1348610,Q215358,Culture.Sports,1.0,Lucas_Neill,enwiki,11.0,Football
1348610,Q215358,Geography.Regions.Oceania,0.98,Lucas_Neill,enwiki,11.0,Football
26599826,Q18152900,Culture.Sports,1.0,NFL_RedZone,enwiki,2.0,Canadian Football
26599826,Q18152900,Culture.Media.Television,0.97,NFL_RedZone,enwiki,2.0,Canadian Football
28351686,Q5529445,Culture.Biography.Biography*,0.99,Maria_Lourdes_Sereno,enwiki,9.0,Midterm US election
28351686,Q5529445,Geography.Regions.Asia.Southeast_Asia,0.99,Maria_Lourdes_Sereno,enwiki,9.0,Midterm US election
28351686,Q5529445,Geography.Regions.Asia.Asia*,0.97,Maria_Lourdes_Sereno,enwiki,9.0,Midterm US election
41744254,Q16198025,Culture.Sports,0.99,2014_Georgia_Tech_Yellow_Jackets_football_team,enwiki,2.0,Canadian Football
6476710,Q1672798,Geography.Regions.Europe.Europe*,1.0,Republic_of_Ireland_national_under-21_football_team,enwiki,11.0,Football
6476710,Q1672798,Geography.Regions.Europe.Northern_Europe,1.0,Republic_of_Ireland_national_under-21_football_team,enwiki,11.0,Football
1439346,Q38189,Geography.Regions.Europe.Europe*,1.0,Glen_of_Imaal_Terrier,enwiki,3.0,The Lion King Announcement
1439346,Q38189,Geography.Regions.Europe.Northern_Europe,1.0,Glen_of_Imaal_Terrier,enwiki,3.0,The Lion King Announcement
1439346,Q38189,STEM.STEM*,0.98,Glen_of_Imaal_Terrier,enwiki,3.0,The Lion King Announcement
1439346,Q38189,STEM.Biology,0.97,Glen_of_Imaal_Terrier,enwiki,3.0,The Lion King Announcement
2530422,Q4991,Culture.Biography.Biography*,0.99,Emperor_Taizong_of_Liao,enwiki,10.0,Victoria election (Autralia)
2530422,Q4991,Geography.Regions.Asia.East_Asia,0.95,Emperor_Taizong_of_Liao,enwiki,10.0,Victoria election (Autralia)
2530422,Q4991,Geography.Regions.Asia.Asia*,0.91,Emperor_Taizong_of_Liao,enwiki,10.0,Victoria election (Autralia)
39050706,Q1450945,Culture.Biography.Biography*,0.99,Valentino_Lazaro,enwiki,11.0,Football
39050706,Q1450945,Culture.Sports,0.98,Valentino_Lazaro,enwiki,11.0,Football
36896956,Q5328593,Geography.Regions.Americas.North_America,0.96,"East_High_School_(Memphis,_Tennessee)",enwiki,1.0,~~News Items~~ 
36896956,Q5328593,History_and_Society.Education,0.9,"East_High_School_(Memphis,_Tennessee)",enwiki,1.0,~~News Items~~ 
39281431,Q16143039,Culture.Biography.Biography*,1.0,P._T._A._Rahim,enwiki,7.0,Killing in Andaman Islands 
39281431,Q16143039,Geography.Regions.Asia.Asia*,0.66,P._T._A._Rahim,enwiki,7.0,Killing in Andaman Islands 
39281431,Q16143039,Geography.Regions.Asia.South_Asia,0.59,P._T._A._Rahim,enwiki,7.0,Killing in Andaman Islands 
11323475,Q781420,Culture.Biography.Biography*,1.0,Paul_Caddis,enwiki,11.0,Football
11323475,Q781420,Culture.Sports,0.99,Paul_Caddis,enwiki,11.0,Football
2105599,Q800571,Geography.Regions.Americas.North_America,0.77,Texas_U-turn,enwiki,1.0,~~News Items~~ 
47350909,Q20744979,Culture.Biography.Biography*,1.0,Lemar_Durant,enwiki,2.0,Canadian Football
47350909,Q20744979,Culture.Sports,0.99,Lemar_Durant,enwiki,2.0,Canadian Football
386261,Q1280288,Culture.Biography.Biography*,1.0,Joe_Scarborough,enwiki,9.0,Midterm US election
386261,Q1280288,History_and_Society.Politics_and_government,0.94,Joe_Scarborough,enwiki,9.0,Midterm US election
386261,Q1280288,Geography.Regions.Americas.North_America,0.86,Joe_Scarborough,enwiki,9.0,Midterm US election
36307577,Q617077,Culture.Sports,0.98,UEFA_Youth_League,enwiki,6.0,Ukraine
3323289,Q4876433,Culture.Media.Music,0.87,"Bear_Down,_Chicago_Bears",enwiki,2.0,Canadian Football
3323289,Q4876433,Culture.Media.Media*,0.83,"Bear_Down,_Chicago_Bears",enwiki,2.0,Canadian Football
4980959,Q579108,STEM.Medicine_&_Health,1.0,Callosity,enwiki,3.0,The Lion King Announcement
4980959,Q579108,STEM.STEM*,1.0,Callosity,enwiki,3.0,The Lion King Announcement
46432503,Q19972111,Geography.Regions.Europe.Eastern_Europe,1.0,Ocean_Plaza,enwiki,6.0,Ukraine
46432503,Q19972111,Geography.Regions.Europe.Europe*,0.99,Ocean_Plaza,enwiki,6.0,Ukraine
46432503,Q19972111,History_and_Society.Business_and_economics,0.94,Ocean_Plaza,enwiki,6.0,Ukraine
46432503,Q19972111,Culture.Visual_arts.Visual_arts*,0.73,Ocean_Plaza,enwiki,6.0,Ukraine
46432503,Q19972111,Culture.Visual_arts.Architecture,0.62,Ocean_Plaza,enwiki,6.0,Ukraine
5769303,Q3072854,Culture.Sports,1.0,UFC_47,enwiki,3.0,The Lion King Announcement
389489,Q1280017,History_and_Society.Society,1.0,Ebony_(magazine),enwiki,3.0,The Lion King Announcement
389489,Q1280017,Culture.Biography.Biography*,1.0,Ebony_(magazine),enwiki,3.0,The Lion King Announcement
389489,Q1280017,Culture.Literature,0.99,Ebony_(magazine),enwiki,3.0,The Lion King Announcement
389489,Q1280017,Culture.Media.Media*,0.98,Ebony_(magazine),enwiki,3.0,The Lion King Announcement
389489,Q1280017,Culture.Media.Entertainment,0.96,Ebony_(magazine),enwiki,3.0,The Lion King Announcement
482051,Q922454,Geography.Regions.Americas.North_America,1.0,U.S._Agency_for_Global_Media,enwiki,8.0,Space missions
482051,Q922454,History_and_Society.Business_and_economics,0.65,U.S._Agency_for_Global_Media,enwiki,8.0,Space missions
42713955,Q16894548,Culture.Biography.Biography*,1.0,Richard_Rodgers_(American_football),enwiki,2.0,Canadian Football
42713955,Q16894548,Culture.Sports,0.99,Richard_Rodgers_(American_football),enwiki,2.0,Canadian Football
36043855,Q7610298,Culture.Biography.Biography*,1.0,Stephen_Quake,enwiki,10.0,Victoria election (Autralia)
2677117,Q444492,Culture.Biography.Biography*,0.99,Mary_Brian,enwiki,3.0,The Lion King Announcement
2677117,Q444492,Geography.Regions.Americas.North_America,0.67,Mary_Brian,enwiki,3.0,The Lion King Announcement
2677117,Q444492,Culture.Biography.Women,0.55,Mary_Brian,enwiki,3.0,The Lion King Announcement
20443333,Q5190062,Geography.Regions.Europe.Northern_Europe,1.0,Crumlin_United_F.C.,enwiki,11.0,Football
20443333,Q5190062,Geography.Regions.Europe.Europe*,1.0,Crumlin_United_F.C.,enwiki,11.0,Football
39006047,Q15303418,Culture.Sports,0.97,Gerso_Fernandes,enwiki,11.0,Football
39006047,Q15303418,Culture.Biography.Biography*,0.92,Gerso_Fernandes,enwiki,11.0,Football
328406,Q851838,Geography.Regions.Americas.North_America,0.77,"Delta,_British_Columbia",enwiki,2.0,Canadian Football
8039268,Q847050,Culture.Media.Television,1.0,Ukraine_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
8039268,Q847050,Culture.Media.Media*,1.0,Ukraine_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
8039268,Q847050,Geography.Regions.Europe.Europe*,0.96,Ukraine_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
8039268,Q847050,Geography.Regions.Europe.Eastern_Europe,0.74,Ukraine_in_the_Junior_Eurovision_Song_Contest,enwiki,6.0,Ukraine
22247470,Q2553025,Culture.Biography.Biography*,0.99,Lucas_Bersamin,enwiki,9.0,Midterm US election
22247470,Q2553025,Geography.Regions.Asia.Southeast_Asia,0.99,Lucas_Bersamin,enwiki,9.0,Midterm US election
22247470,Q2553025,Geography.Regions.Asia.Asia*,0.95,Lucas_Bersamin,enwiki,9.0,Midterm US election
44376708,Q4398633,Culture.Biography.Biography*,1.0,Arkady_Rotenberg,enwiki,6.0,Ukraine
36893778,Q3162841,Culture.Biography.Biography*,1.0,Doug_Collins_(politician),enwiki,9.0,Midterm US election
36893778,Q3162841,Geography.Regions.Americas.North_America,0.83,Doug_Collins_(politician),enwiki,9.0,Midterm US election
36893778,Q3162841,History_and_Society.Politics_and_government,0.74,Doug_Collins_(politician),enwiki,9.0,Midterm US election
37563080,Q6754731,Culture.Biography.Biography*,0.99,Marama_Corlett,enwiki,3.0,The Lion King Announcement
37563080,Q6754731,Geography.Regions.Europe.Southern_Europe,0.91,Marama_Corlett,enwiki,3.0,The Lion King Announcement
37563080,Q6754731,Geography.Regions.Europe.Europe*,0.76,Marama_Corlett,enwiki,3.0,The Lion King Announcement
1829658,Q3334655,History_and_Society.Politics_and_government,1.0,Christchurch_(UK_Parliament_constituency),enwiki,10.0,Victoria election (Autralia)
1829658,Q3334655,Geography.Regions.Europe.Northern_Europe,0.52,Christchurch_(UK_Parliament_constituency),enwiki,10.0,Victoria election (Autralia)
30304,Q2744,Culture.Media.Media*,0.94,The_X-Files,enwiki,3.0,The Lion King Announcement
57700741,Q2744,Culture.Media.Media*,0.94,The_X-Files,enwiki,3.0,The Lion King Announcement
30304,Q2744,Culture.Media.Television,0.71,The_X-Files,enwiki,3.0,The Lion King Announcement
57700741,Q2744,Culture.Media.Television,0.71,The_X-Files,enwiki,3.0,The Lion King Announcement
1791158,Q437429,Culture.Biography.Biography*,1.0,Cammie_King,enwiki,3.0,The Lion King Announcement
47898,Q40888,Geography.Regions.Asia.Asia*,1.0,Andaman_and_Nicobar_Islands,enwiki,7.0,Killing in Andaman Islands 
47898,Q40888,Geography.Regions.Asia.South_Asia,1.0,Andaman_and_Nicobar_Islands,enwiki,7.0,Killing in Andaman Islands 
47898,Q40888,Geography.Geographical,0.57,Andaman_and_Nicobar_Islands,enwiki,7.0,Killing in Andaman Islands 
481076,Q1026396,Geography.Regions.Europe.Northern_Europe,0.99,Calcutta_Cup,enwiki,0.0,Irish Rubgy Championship
481076,Q1026396,Geography.Regions.Europe.Europe*,0.98,Calcutta_Cup,enwiki,0.0,Irish Rubgy Championship
481076,Q1026396,Culture.Sports,0.9,Calcutta_Cup,enwiki,0.0,Irish Rubgy Championship
94826,Q485434,Geography.Regions.Americas.North_America,0.9,"Harrison_County,_Mississippi",enwiki,9.0,Midterm US election
54258722,Q30165113,Culture.Biography.Biography*,1.0,Lloyd_Russell-Moyle,enwiki,10.0,Victoria election (Autralia)
54258722,Q30165113,Geography.Regions.Europe.Northern_Europe,0.95,Lloyd_Russell-Moyle,enwiki,10.0,Victoria election (Autralia)
54258722,Q30165113,History_and_Society.Politics_and_government,0.89,Lloyd_Russell-Moyle,enwiki,10.0,Victoria election (Autralia)
54258722,Q30165113,Geography.Regions.Europe.Europe*,0.86,Lloyd_Russell-Moyle,enwiki,10.0,Victoria election (Autralia)
54258722,Q30165113,History_and_Society.Society,0.79,Lloyd_Russell-Moyle,enwiki,10.0,Victoria election (Autralia)
14329036,Q2416040,Culture.Biography.Biography*,1.0,Dorothy_Alison,enwiki,3.0,The Lion King Announcement
14329036,Q2416040,Geography.Regions.Oceania,0.99,Dorothy_Alison,enwiki,3.0,The Lion King Announcement
14329036,Q2416040,Culture.Biography.Women,0.56,Dorothy_Alison,enwiki,3.0,The Lion King Announcement
27042836,Q16981424,Geography.Regions.Americas.North_America,0.77,Territorial_Cup_Series,enwiki,2.0,Canadian Football
22090652,Q166871,Culture.Sports,1.0,Kemba_Walker,enwiki,3.0,The Lion King Announcement
22090652,Q166871,Culture.Biography.Biography*,0.99,Kemba_Walker,enwiki,3.0,The Lion King Announcement
22090652,Q166871,Geography.Regions.Americas.North_America,0.8,Kemba_Walker,enwiki,3.0,The Lion King Announcement
38680975,Q7892140,Geography.Regions.Americas.North_America,0.98,2018_United_States_Senate_elections,enwiki,9.0,Midterm US election
38680975,Q7892140,History_and_Society.Politics_and_government,0.88,2018_United_States_Senate_elections,enwiki,9.0,Midterm US election
38680975,Q7892140,Culture.Biography.Biography*,0.62,2018_United_States_Senate_elections,enwiki,9.0,Midterm US election
13911693,Q1198665,Culture.Media.Media*,0.99,The_Secret_Garden_(1949_film),enwiki,3.0,The Lion King Announcement
13911693,Q1198665,Culture.Media.Films,0.99,The_Secret_Garden_(1949_film),enwiki,3.0,The Lion King Announcement
39530425,Q14763159,History_and_Society.Business_and_economics,0.6,Unifor,enwiki,8.0,Space missions
2655089,Q83279,Culture.Media.Media*,0.96,SpongeBob_SquarePants,enwiki,9.0,Midterm US election
2655089,Q83279,Culture.Media.Television,0.93,SpongeBob_SquarePants,enwiki,9.0,Midterm US election
13631295,Q5289359,Culture.Biography.Biography*,1.0,Dolly_Thakore,enwiki,1.0,~~News Items~~ 
13631295,Q5289359,Geography.Regions.Asia.Asia*,0.84,Dolly_Thakore,enwiki,1.0,~~News Items~~ 
13631295,Q5289359,Geography.Regions.Asia.South_Asia,0.77,Dolly_Thakore,enwiki,1.0,~~News Items~~ 
78019,Q35000,History_and_Society.Society,0.88,Sea_of_Azov,enwiki,6.0,Ukraine
78019,Q35000,Geography.Geographical,0.72,Sea_of_Azov,enwiki,6.0,Ukraine
78019,Q35000,Geography.Regions.Europe.Europe*,0.65,Sea_of_Azov,enwiki,6.0,Ukraine
17909439,Q3678983,Culture.Biography.Biography*,0.99,Claire_Whitney,enwiki,12.0,Bernardo Bertolucci death
1921713,Q704458,Culture.Biography.Biography*,1.0,Gøsta_Esping-Andersen,enwiki,5.0,Cambodian Genocide Sentence
4727465,Q508513,Culture.Media.Films,1.0,12th_Academy_Awards,enwiki,3.0,The Lion King Announcement
4727465,Q508513,Culture.Media.Media*,1.0,12th_Academy_Awards,enwiki,3.0,The Lion King Announcement
4727465,Q508513,History_and_Society.Society,1.0,12th_Academy_Awards,enwiki,3.0,The Lion King Announcement
4727465,Q508513,Geography.Regions.Americas.North_America,0.99,12th_Academy_Awards,enwiki,3.0,The Lion King Announcement
43530681,Q20873097,Culture.Sports,0.99,2015–16_UEFA_Champions_League_group_stage,enwiki,6.0,Ukraine
42719971,Q16875924,Culture.Biography.Biography*,1.0,Quincy_Enunwa,enwiki,2.0,Canadian Football
42719971,Q16875924,Culture.Sports,0.99,Quincy_Enunwa,enwiki,2.0,Canadian Football
51476163,Q1011,Geography.Geographical,0.97,Cape_Verde,enwiki,1.0,~~News Items~~ 
18962637,Q1011,Geography.Geographical,0.97,Cape_Verde,enwiki,1.0,~~News Items~~ 
51476163,Q1011,Geography.Regions.Europe.Europe*,0.62,Cape_Verde,enwiki,1.0,~~News Items~~ 
