,Qid,topic,probability,page_id,page_title,wiki_db,Modularity_Class
9670,Q5522996,Culture.Biography.Biography*,1.0,26000830,Gareth_Widdop,enwiki,0.0
9671,Q5522996,Culture.Sports,0.99,26000830,Gareth_Widdop,enwiki,0.0
9672,Q6224012,Culture.Biography.Biography*,1.0,3465146,John_Burridge,enwiki,11.0
9673,Q6224012,Culture.Sports,1.0,3465146,John_Burridge,enwiki,11.0
9674,Q18149747,Culture.Media.Films,1.0,43903000,Experiment_Alcatraz,enwiki,3.0
9675,Q18149747,Culture.Media.Media*,1.0,43903000,Experiment_Alcatraz,enwiki,3.0
9676,Q1569662,Culture.Media.Media*,1.0,98164,Roger_&_Me,enwiki,8.0
9677,Q1569662,Culture.Media.Films,0.99,98164,Roger_&_Me,enwiki,8.0
9678,Q1569662,Geography.Regions.Americas.North_America,0.93,98164,Roger_&_Me,enwiki,8.0
9679,Q24668273,Culture.Biography.Biography*,1.0,50541473,Rosena_Allin-Khan,enwiki,10.0
9680,Q24668273,Culture.Biography.Biography*,1.0,50835552,Rosena_Allin-Khan,enwiki,10.0
9681,Q24668273,History_and_Society.Politics_and_government,0.94,50541473,Rosena_Allin-Khan,enwiki,10.0
9682,Q24668273,History_and_Society.Politics_and_government,0.94,50835552,Rosena_Allin-Khan,enwiki,10.0
9683,Q24668273,Geography.Regions.Europe.Northern_Europe,0.82,50541473,Rosena_Allin-Khan,enwiki,10.0
9684,Q24668273,Geography.Regions.Europe.Northern_Europe,0.82,50835552,Rosena_Allin-Khan,enwiki,10.0
9685,Q24668273,Geography.Regions.Europe.Europe*,0.7,50541473,Rosena_Allin-Khan,enwiki,10.0
9686,Q24668273,Geography.Regions.Europe.Europe*,0.7,50835552,Rosena_Allin-Khan,enwiki,10.0
9687,Q6764203,History_and_Society.Military_and_warfare,0.99,367878,Marine_Raiders,enwiki,3.0
9688,Q57302,Culture.Biography.Biography*,0.98,223170,"Adolphe,_Grand_Duke_of_Luxembourg",enwiki,6.0
9689,Q57302,Geography.Regions.Europe.Western_Europe,0.87,223170,"Adolphe,_Grand_Duke_of_Luxembourg",enwiki,6.0
9690,Q57302,Geography.Regions.Europe.Europe*,0.77,223170,"Adolphe,_Grand_Duke_of_Luxembourg",enwiki,6.0
9691,Q701174,Culture.Visual_arts.Visual_arts*,0.96,30516106,Bloody_Saturday_(photograph),enwiki,6.0
9692,Q900341,Culture.Sports,0.79,1584122,Laureus_World_Sports_Awards,enwiki,0.0
9693,Q900341,Geography.Regions.Europe.Europe*,0.58,1584122,Laureus_World_Sports_Awards,enwiki,0.0
9694,Q900341,History_and_Society.Society,0.52,1584122,Laureus_World_Sports_Awards,enwiki,0.0
9695,Q5572174,Culture.Biography.Biography*,1.0,22574728,Glover_Quin,enwiki,2.0
9696,Q5572174,Culture.Sports,0.99,22574728,Glover_Quin,enwiki,2.0
9697,Q5572174,Geography.Regions.Americas.North_America,0.81,22574728,Glover_Quin,enwiki,2.0
9698,Q11914,Culture.Sports,0.99,24511018,2010_Abu_Dhabi_Grand_Prix,enwiki,6.0
9699,Q11914,Geography.Regions.Asia.West_Asia,0.98,24511018,2010_Abu_Dhabi_Grand_Prix,enwiki,6.0
9700,Q11914,Geography.Regions.Asia.Asia*,0.98,24511018,2010_Abu_Dhabi_Grand_Prix,enwiki,6.0
9701,Q994367,Geography.Regions.Americas.North_America,1.0,259762,"Rhinebeck_(town),_New_York",enwiki,9.0
9702,Q994367,Geography.Geographical,0.97,259762,"Rhinebeck_(town),_New_York",enwiki,9.0
9703,Q3431113,Culture.Biography.Biography*,0.96,4110714,Richard_Philippe,enwiki,6.0
9704,Q3431113,Culture.Sports,0.8,4110714,Richard_Philippe,enwiki,6.0
9705,Q5043532,Geography.Regions.Americas.North_America,0.6,4698686,Carmen_Ohio,enwiki,2.0
9706,Q110516,Geography.Regions.Americas.North_America,0.82,96280,"Cass_County,_Illinois",enwiki,9.0
9707,Q2927984,Culture.Sports,1.0,2438020,Gonzaga_Bulldogs,enwiki,2.0
9708,Q2608819,Culture.Sports,0.99,1438046,Alan_Faneca,enwiki,2.0
9709,Q2608819,Culture.Biography.Biography*,0.97,1438046,Alan_Faneca,enwiki,2.0
9710,Q2608819,Geography.Regions.Americas.North_America,0.72,1438046,Alan_Faneca,enwiki,2.0
9711,Q520741,History_and_Society.Military_and_warfare,0.99,4656182,Vukovar_massacre,enwiki,10.0
9712,Q520741,Geography.Regions.Europe.Europe*,0.99,4656182,Vukovar_massacre,enwiki,10.0
9713,Q520741,Geography.Regions.Europe.Southern_Europe,0.98,4656182,Vukovar_massacre,enwiki,10.0
9714,Q520741,History_and_Society.History,0.56,4656182,Vukovar_massacre,enwiki,10.0
9715,Q2964720,Culture.Sports,1.0,15616803,Chris_Gimenez,enwiki,2.0
9716,Q2964720,Geography.Regions.Americas.North_America,1.0,15616803,Chris_Gimenez,enwiki,2.0
9717,Q2964720,Culture.Biography.Biography*,0.99,15616803,Chris_Gimenez,enwiki,2.0
9718,Q912835,STEM.Earth_and_environment,1.0,577221,1971_San_Fernando_earthquake,enwiki,9.0
9719,Q912835,STEM.STEM*,1.0,577221,1971_San_Fernando_earthquake,enwiki,9.0
9720,Q912835,Geography.Regions.Americas.North_America,0.59,577221,1971_San_Fernando_earthquake,enwiki,9.0
9721,Q6394709,Geography.Regions.Europe.Europe*,0.62,7773299,Kersal,enwiki,7.0
9722,Q6394709,Geography.Regions.Europe.Northern_Europe,0.57,7773299,Kersal,enwiki,7.0
9723,Q13562636,Culture.Biography.Women,1.0,39024639,Sarah_Kustok,enwiki,2.0
9724,Q13562636,Culture.Biography.Biography*,1.0,39024639,Sarah_Kustok,enwiki,2.0
9725,Q13562636,Culture.Sports,0.99,39024639,Sarah_Kustok,enwiki,2.0
9726,Q13562636,Geography.Regions.Americas.North_America,0.94,39024639,Sarah_Kustok,enwiki,2.0
9727,Q40024,History_and_Society.Society,0.77,4301459,Satellite_Awards,enwiki,9.0
9728,Q40024,Culture.Media.Media*,0.69,4301459,Satellite_Awards,enwiki,9.0
9729,Q40024,Culture.Media.Films,0.59,4301459,Satellite_Awards,enwiki,9.0
9730,Q5064312,Culture.Biography.Biography*,1.0,6501675,Natalie_Pinkham,enwiki,6.0
9731,Q5064312,Culture.Media.Television,0.58,6501675,Natalie_Pinkham,enwiki,6.0
9732,Q5064312,Geography.Regions.Europe.Europe*,0.58,6501675,Natalie_Pinkham,enwiki,6.0
9733,Q5064312,Geography.Regions.Europe.Northern_Europe,0.56,6501675,Natalie_Pinkham,enwiki,6.0
9734,Q30322608,Culture.Biography.Biography*,1.0,54328243,Laura_Loomer,enwiki,9.0
9735,Q30322608,Geography.Regions.Americas.North_America,0.88,54328243,Laura_Loomer,enwiki,9.0
9736,Q30322608,History_and_Society.Politics_and_government,0.55,54328243,Laura_Loomer,enwiki,9.0
9737,Q669334,Culture.Biography.Biography*,1.0,1711637,J._R._Smith,enwiki,1.0
9738,Q669334,Culture.Sports,0.99,1711637,J._R._Smith,enwiki,1.0
9739,Q669334,Geography.Regions.Americas.North_America,0.96,1711637,J._R._Smith,enwiki,1.0
9740,Q505528,Culture.Biography.Biography*,1.0,177907,Harold_Innis,enwiki,5.0
9741,Q505528,Geography.Regions.Americas.North_America,0.75,177907,Harold_Innis,enwiki,5.0
9742,Q7962821,History_and_Society.Education,1.0,1980479,"Wallace_High_School,_Lisburn",enwiki,0.0
9743,Q7962821,Geography.Regions.Europe.Europe*,0.92,1980479,"Wallace_High_School,_Lisburn",enwiki,0.0
9744,Q7962821,Geography.Regions.Europe.Northern_Europe,0.91,1980479,"Wallace_High_School,_Lisburn",enwiki,0.0
9745,Q1026436,Geography.Regions.Asia.South_Asia,1.0,1202785,Qadian,enwiki,6.0
9746,Q1026436,Geography.Regions.Asia.Asia*,1.0,1202785,Qadian,enwiki,6.0
9747,Q981936,Culture.Biography.Biography*,1.0,162453,George_Ritzer,enwiki,5.0
9748,Q981936,Geography.Regions.Americas.North_America,0.58,162453,George_Ritzer,enwiki,5.0
9749,Q19519946,Geography.Regions.Oceania,1.0,44612795,Tim_Smith_(Australian_politician),enwiki,10.0
9750,Q19519946,Culture.Biography.Biography*,1.0,44612795,Tim_Smith_(Australian_politician),enwiki,10.0
9751,Q19866733,Culture.Sports,1.0,46383483,2015_North_Carolina_Tar_Heels_football_team,enwiki,2.0
9752,Q950857,Culture.Biography.Biography*,0.99,3226603,Warren_William,enwiki,3.0
9753,Q950857,Geography.Regions.Americas.North_America,0.5,3226603,Warren_William,enwiki,3.0
9754,Q2413435,Geography.Regions.Americas.North_America,0.83,52328414,Central_Coast_(California),enwiki,9.0
9755,Q2413435,Geography.Regions.Americas.North_America,0.83,292425,Central_Coast_(California),enwiki,9.0
9756,Q280829,Culture.Sports,1.0,2130238,Jermaine_Jones,enwiki,11.0
9757,Q280829,Culture.Biography.Biography*,0.99,2130238,Jermaine_Jones,enwiki,11.0
9758,Q280829,Geography.Regions.Europe.Europe*,0.52,2130238,Jermaine_Jones,enwiki,11.0
9759,Q15720581,Culture.Biography.Biography*,0.99,44325758,Jessy_Tremouliere,enwiki,0.0
9760,Q15720581,Culture.Sports,0.91,44325758,Jessy_Tremouliere,enwiki,0.0
9761,Q27947813,Culture.Sports,1.0,48388068,MLS_Cup_2016,enwiki,11.0
9762,Q27947813,Geography.Regions.Americas.North_America,0.98,48388068,MLS_Cup_2016,enwiki,11.0
9763,Q327922,History_and_Society.Politics_and_government,0.99,271812,National_unity_government,enwiki,6.0
9764,Q7122984,Culture.Sports,0.98,30314274,Packers–Vikings_rivalry,enwiki,2.0
9765,Q7122984,Geography.Regions.Americas.North_America,0.66,30314274,Packers–Vikings_rivalry,enwiki,2.0
9766,Q1576105,Culture.Media.Media*,0.99,4041420,Shall_We_Dance_(1937_film),enwiki,3.0
9767,Q1576105,Culture.Media.Films,0.99,4041420,Shall_We_Dance_(1937_film),enwiki,3.0
9768,Q322808,Culture.Sports,1.0,5918740,Germany–Netherlands_football_rivalry,enwiki,11.0
9769,Q322808,Geography.Regions.Europe.Europe*,0.78,5918740,Germany–Netherlands_football_rivalry,enwiki,11.0
9770,Q26383,STEM.Physics,1.0,1200,Atomic_physics,enwiki,8.0
9771,Q26383,STEM.STEM*,0.98,1200,Atomic_physics,enwiki,8.0
9772,Q58333598,Culture.Biography.Biography*,0.97,58004615,Manny_Duku,enwiki,11.0
9773,Q58333598,Culture.Biography.Biography*,0.97,58134288,Manny_Duku,enwiki,11.0
9774,Q58333598,Culture.Sports,0.91,58004615,Manny_Duku,enwiki,11.0
9775,Q58333598,Culture.Sports,0.91,58134288,Manny_Duku,enwiki,11.0
9776,Q58333598,Geography.Regions.Europe.Western_Europe,0.53,58004615,Manny_Duku,enwiki,11.0
9777,Q58333598,Geography.Regions.Europe.Western_Europe,0.53,58134288,Manny_Duku,enwiki,11.0
9778,Q18353816,Culture.Biography.Biography*,0.97,44060706,Trae_Waynes,enwiki,2.0
9779,Q18353816,Culture.Sports,0.86,44060706,Trae_Waynes,enwiki,2.0
9780,Q29075655,Geography.Regions.Europe.Europe*,1.0,53251032,Corruption_in_Bulgaria,enwiki,6.0
9781,Q29075655,Geography.Regions.Europe.Eastern_Europe,1.0,53251032,Corruption_in_Bulgaria,enwiki,6.0
9782,Q1198659,Culture.Media.Media*,0.99,6241436,Picture_Perfect_(1997_film),enwiki,2.0
9783,Q1198659,Culture.Media.Films,0.99,6241436,Picture_Perfect_(1997_film),enwiki,2.0
9784,Q3559883,Culture.Biography.Biography*,1.0,9847202,Vincent_Waller,enwiki,9.0
9785,Q19957586,Culture.Biography.Biography*,1.0,46643790,Peter_Dowd,enwiki,10.0
9786,Q19957586,History_and_Society.Politics_and_government,0.97,46643790,Peter_Dowd,enwiki,10.0
9787,Q19957586,Geography.Regions.Europe.Northern_Europe,0.95,46643790,Peter_Dowd,enwiki,10.0
9788,Q19957586,Geography.Regions.Europe.Europe*,0.94,46643790,Peter_Dowd,enwiki,10.0
9789,Q55637007,Culture.Media.Films,1.0,56888702,Veedu_Manaivi_Makkal,enwiki,3.0
9790,Q55637007,Geography.Regions.Asia.South_Asia,0.99,56888702,Veedu_Manaivi_Makkal,enwiki,3.0
9791,Q55637007,Geography.Regions.Asia.Asia*,0.99,56888702,Veedu_Manaivi_Makkal,enwiki,3.0
9792,Q55637007,Culture.Media.Media*,0.97,56888702,Veedu_Manaivi_Makkal,enwiki,3.0
9793,Q3820592,Culture.Biography.Biography*,0.99,5580848,LaChanze,enwiki,3.0
9794,Q3820592,Culture.Performing_arts,0.67,5580848,LaChanze,enwiki,3.0
9795,Q5040884,Culture.Sports,0.99,3416738,Carl_Torbush,enwiki,2.0
9796,Q5040884,Culture.Biography.Biography*,0.99,3416738,Carl_Torbush,enwiki,2.0
9797,Q359298,Culture.Biography.Biography*,1.0,644420,Ken_Hitchcock,enwiki,2.0
9798,Q359298,Culture.Sports,0.95,644420,Ken_Hitchcock,enwiki,2.0
9799,Q359298,Geography.Regions.Americas.North_America,0.82,644420,Ken_Hitchcock,enwiki,2.0
9800,Q3368600,Culture.Biography.Biography*,1.0,1209262,Pat_Swilling,enwiki,2.0
9801,Q3368600,Culture.Sports,0.93,1209262,Pat_Swilling,enwiki,2.0
9802,Q3368600,Geography.Regions.Americas.North_America,0.53,1209262,Pat_Swilling,enwiki,2.0
9803,Q485426,Geography.Regions.Americas.North_America,0.59,94824,"Holmes_County,_Mississippi",enwiki,9.0
9804,Q212775,Culture.Media.Films,0.86,129246,The_Last_Emperor,enwiki,12.0
9805,Q212775,Culture.Media.Media*,0.78,129246,The_Last_Emperor,enwiki,12.0
9806,Q270832,Culture.Sports,1.0,446705,Åge_Hareide,enwiki,11.0
9807,Q270832,Culture.Biography.Biography*,0.98,446705,Åge_Hareide,enwiki,11.0
9808,Q270832,Geography.Regions.Europe.Northern_Europe,0.98,446705,Åge_Hareide,enwiki,11.0
9809,Q270832,Geography.Regions.Europe.Europe*,0.96,446705,Åge_Hareide,enwiki,11.0
9810,Q19604751,Culture.Biography.Biography*,1.0,45661627,Todd_Courser,enwiki,9.0
9811,Q19604751,Geography.Regions.Americas.North_America,0.85,45661627,Todd_Courser,enwiki,9.0
9812,Q3495475,Culture.Media.Music,0.99,33652705,Stade_2,enwiki,11.0
9813,Q3495475,Culture.Media.Media*,0.98,33652705,Stade_2,enwiki,11.0
9814,Q55263917,Culture.Sports,1.0,56932039,2018_Appalachian_State_Mountaineers_football_team,enwiki,2.0
9815,Q55263917,Geography.Regions.Americas.North_America,0.83,56932039,2018_Appalachian_State_Mountaineers_football_team,enwiki,2.0
9816,Q2750248,Culture.Biography.Biography*,0.96,9523513,Samuel_S._Hinds,enwiki,3.0
9817,Q13382434,Culture.Biography.Biography*,0.99,39134607,Diego_Llorente,enwiki,11.0
9818,Q13382434,Culture.Sports,0.93,39134607,Diego_Llorente,enwiki,11.0
9819,Q13382434,Geography.Regions.Europe.Southern_Europe,0.67,39134607,Diego_Llorente,enwiki,11.0
9820,Q1347340,Geography.Regions.Americas.North_America,0.81,1448527,Hollywood_Foreign_Press_Association,enwiki,3.0
9821,Q1347340,History_and_Society.Business_and_economics,0.68,1448527,Hollywood_Foreign_Press_Association,enwiki,3.0
9822,Q1347340,Culture.Media.Media*,0.67,1448527,Hollywood_Foreign_Press_Association,enwiki,3.0
9823,Q1680714,Culture.Sports,1.0,1316633,James_Lofton,enwiki,2.0
9824,Q1680714,Culture.Biography.Biography*,1.0,1316633,James_Lofton,enwiki,2.0
9825,Q1680714,Geography.Regions.Americas.North_America,0.5,1316633,James_Lofton,enwiki,2.0
9826,Q3044742,History_and_Society.Politics_and_government,0.95,373579,Department_of_Health_and_Social_Care,enwiki,10.0
9827,Q3044742,History_and_Society.Politics_and_government,0.95,56299329,Department_of_Health_and_Social_Care,enwiki,10.0
9828,Q111516,Culture.Sports,0.99,36481579,Phoenix_Rising_FC,enwiki,11.0
9829,Q111516,Geography.Regions.Americas.North_America,0.97,36481579,Phoenix_Rising_FC,enwiki,11.0
9830,Q39073744,Culture.Media.Music,0.98,54900019,Meekend_Music_(EP_series),enwiki,0.0
9831,Q39073744,Culture.Media.Media*,0.96,54900019,Meekend_Music_(EP_series),enwiki,0.0
9832,Q76521,Culture.Biography.Biography*,0.99,796629,Max_Scheler,enwiki,5.0
9833,Q76521,Geography.Regions.Europe.Western_Europe,0.78,796629,Max_Scheler,enwiki,5.0
9834,Q76521,Geography.Regions.Europe.Europe*,0.7,796629,Max_Scheler,enwiki,5.0
9835,Q2977081,Geography.Regions.Asia.South_Asia,1.0,10498783,Narowal,enwiki,6.0
9836,Q2977081,Geography.Regions.Asia.Asia*,0.99,10498783,Narowal,enwiki,6.0
9837,Q2679175,Culture.Visual_arts.Visual_arts*,1.0,6176255,7_Seeds,enwiki,3.0
9838,Q2679175,Culture.Literature,1.0,6176255,7_Seeds,enwiki,3.0
9839,Q2679175,Culture.Visual_arts.Comics_and_Anime,1.0,6176255,7_Seeds,enwiki,3.0
9840,Q6480944,Culture.Biography.Biography*,1.0,28194889,Lamarcus_Joyner,enwiki,2.0
9841,Q6480944,Culture.Sports,0.96,28194889,Lamarcus_Joyner,enwiki,2.0
9842,Q204958,Culture.Media.Media*,1.0,9155539,Funeral_in_Berlin_(film),enwiki,12.0
9843,Q204958,Culture.Media.Films,0.99,9155539,Funeral_in_Berlin_(film),enwiki,12.0
9844,Q174615,Culture.Biography.Biography*,1.0,4248883,Phil_Babb,enwiki,11.0
9845,Q174615,Culture.Sports,1.0,4248883,Phil_Babb,enwiki,11.0
9846,Q174615,Geography.Regions.Europe.Europe*,0.86,4248883,Phil_Babb,enwiki,11.0
9847,Q174615,Geography.Regions.Europe.Northern_Europe,0.7,4248883,Phil_Babb,enwiki,11.0
9848,Q2860770,Culture.Media.Music,1.0,14501954,Are_You_Experienced?_(song),enwiki,12.0
9849,Q2860770,Culture.Media.Media*,1.0,14501954,Are_You_Experienced?_(song),enwiki,12.0
9850,Q17018385,Culture.Biography.Biography*,0.99,42887186,Kyle_Sinckler,enwiki,0.0
9851,Q17018385,Culture.Sports,0.83,42887186,Kyle_Sinckler,enwiki,0.0
9852,Q112973,Culture.Biography.Biography*,1.0,5174766,Sandy_Baron,enwiki,1.0
9853,Q20090195,Culture.Sports,0.99,46933876,Harrison_Bader,enwiki,2.0
9854,Q20090195,Culture.Biography.Biography*,0.97,46933876,Harrison_Bader,enwiki,2.0
9855,Q174205,History_and_Society.Military_and_warfare,0.92,58641351,Russo-Turkish_War_(1877–1878),enwiki,6.0
9856,Q174205,History_and_Society.Military_and_warfare,0.92,275092,Russo-Turkish_War_(1877–1878),enwiki,6.0
9857,Q174205,History_and_Society.Military_and_warfare,0.92,38984411,Russo-Turkish_War_(1877–1878),enwiki,6.0
9858,Q174205,History_and_Society.Military_and_warfare,0.92,56402788,Russo-Turkish_War_(1877–1878),enwiki,6.0
9859,Q174205,Geography.Regions.Europe.Europe*,0.78,58641351,Russo-Turkish_War_(1877–1878),enwiki,6.0
9860,Q174205,Geography.Regions.Europe.Europe*,0.78,275092,Russo-Turkish_War_(1877–1878),enwiki,6.0
9861,Q174205,Geography.Regions.Europe.Europe*,0.78,38984411,Russo-Turkish_War_(1877–1878),enwiki,6.0
9862,Q174205,Geography.Regions.Europe.Europe*,0.78,56402788,Russo-Turkish_War_(1877–1878),enwiki,6.0
9863,Q174205,Geography.Regions.Asia.Asia*,0.63,58641351,Russo-Turkish_War_(1877–1878),enwiki,6.0
9864,Q174205,Geography.Regions.Asia.Asia*,0.63,275092,Russo-Turkish_War_(1877–1878),enwiki,6.0
9865,Q174205,Geography.Regions.Asia.Asia*,0.63,38984411,Russo-Turkish_War_(1877–1878),enwiki,6.0
9866,Q174205,Geography.Regions.Asia.Asia*,0.63,56402788,Russo-Turkish_War_(1877–1878),enwiki,6.0
9867,Q174205,Geography.Regions.Europe.Eastern_Europe,0.59,58641351,Russo-Turkish_War_(1877–1878),enwiki,6.0
9868,Q174205,Geography.Regions.Europe.Eastern_Europe,0.59,275092,Russo-Turkish_War_(1877–1878),enwiki,6.0
9869,Q174205,Geography.Regions.Europe.Eastern_Europe,0.59,38984411,Russo-Turkish_War_(1877–1878),enwiki,6.0
9870,Q174205,Geography.Regions.Europe.Eastern_Europe,0.59,56402788,Russo-Turkish_War_(1877–1878),enwiki,6.0
9871,Q174205,Geography.Regions.Europe.Southern_Europe,0.51,58641351,Russo-Turkish_War_(1877–1878),enwiki,6.0
9872,Q174205,Geography.Regions.Europe.Southern_Europe,0.51,275092,Russo-Turkish_War_(1877–1878),enwiki,6.0
9873,Q174205,Geography.Regions.Europe.Southern_Europe,0.51,38984411,Russo-Turkish_War_(1877–1878),enwiki,6.0
9874,Q174205,Geography.Regions.Europe.Southern_Europe,0.51,56402788,Russo-Turkish_War_(1877–1878),enwiki,6.0
9875,Q26036,Culture.Sports,1.0,324196,Fred_Lynn,enwiki,2.0
9876,Q26036,Culture.Biography.Biography*,0.99,324196,Fred_Lynn,enwiki,2.0
9877,Q26036,Geography.Regions.Americas.North_America,0.93,324196,Fred_Lynn,enwiki,2.0
9878,Q317475,Culture.Biography.Biography*,0.99,159182,Ali_Shariati,enwiki,5.0
9879,Q317475,Culture.Philosophy_and_religion,0.71,159182,Ali_Shariati,enwiki,5.0
9880,Q27999533,Culture.Biography.Biography*,1.0,52665242,Sekou_Doumbouya,enwiki,1.0
9881,Q27999533,Culture.Sports,0.94,52665242,Sekou_Doumbouya,enwiki,1.0
9882,Q239419,Culture.Biography.Biography*,1.0,1784700,Saskia_Sassen,enwiki,5.0
9883,Q239419,Culture.Biography.Women,0.74,1784700,Saskia_Sassen,enwiki,5.0
9884,Q1788582,History_and_Society.Transportation,0.63,332996,State_highway,enwiki,9.0
9885,Q1788582,Geography.Regions.Americas.North_America,0.51,332996,State_highway,enwiki,9.0
9886,Q1063122,Culture.Media.Music,0.99,1827544,The_Remixes_(Mariah_Carey_album),enwiki,11.0
9887,Q1063122,Culture.Media.Media*,0.98,1827544,The_Remixes_(Mariah_Carey_album),enwiki,11.0
9888,Q1436921,History_and_Society.Transportation,0.9,2624040,Ford_Motor_Company_of_Canada,enwiki,8.0
9889,Q1436921,STEM.Engineering,0.89,2624040,Ford_Motor_Company_of_Canada,enwiki,8.0
9890,Q1436921,Geography.Regions.Americas.North_America,0.88,2624040,Ford_Motor_Company_of_Canada,enwiki,8.0
9891,Q1436921,History_and_Society.Business_and_economics,0.84,2624040,Ford_Motor_Company_of_Canada,enwiki,8.0
9892,Q1436921,STEM.STEM*,0.79,2624040,Ford_Motor_Company_of_Canada,enwiki,8.0
9893,Q7576221,Culture.Biography.Biography*,1.0,38124418,Spencer_Ware,enwiki,2.0
9894,Q7576221,Culture.Sports,0.99,38124418,Spencer_Ware,enwiki,2.0
9895,Q7576221,Geography.Regions.Americas.North_America,0.86,38124418,Spencer_Ware,enwiki,2.0
9896,Q6789395,Culture.Biography.Biography*,1.0,8392084,Matt_Stinchcomb,enwiki,2.0
9897,Q6789395,Culture.Sports,1.0,8392084,Matt_Stinchcomb,enwiki,2.0
9898,Q328818,History_and_Society.History,1.0,180882,Kingdom_of_Kent,enwiki,4.0
9899,Q328818,Geography.Regions.Europe.Northern_Europe,0.96,180882,Kingdom_of_Kent,enwiki,4.0
9900,Q328818,Geography.Regions.Europe.Europe*,0.94,180882,Kingdom_of_Kent,enwiki,4.0
9901,Q1356772,Culture.Biography.Biography*,0.99,11426624,Robbie_Kruse,enwiki,11.0
9902,Q1356772,Geography.Regions.Oceania,0.99,11426624,Robbie_Kruse,enwiki,11.0
9903,Q25217690,Culture.Media.Films,1.0,49581142,New_Delhi_(1988_Kannada_film),enwiki,3.0
9904,Q25217690,Culture.Media.Media*,0.99,49581142,New_Delhi_(1988_Kannada_film),enwiki,3.0
9905,Q25217690,Geography.Regions.Asia.South_Asia,0.99,49581142,New_Delhi_(1988_Kannada_film),enwiki,3.0
9906,Q25217690,Geography.Regions.Asia.Asia*,0.98,49581142,New_Delhi_(1988_Kannada_film),enwiki,3.0
9907,Q3207,Geography.Regions.Europe.Western_Europe,1.0,83212,Aude,enwiki,6.0
9908,Q3207,Geography.Regions.Europe.Europe*,1.0,83212,Aude,enwiki,6.0
9909,Q7772555,Culture.Media.Media*,0.98,2916638,The_Victors,enwiki,2.0
9910,Q7772555,Culture.Media.Music,0.97,2916638,The_Victors,enwiki,2.0
9911,Q132646,Geography.Regions.Asia.Central_Asia,1.0,45378,Bactria,enwiki,6.0
9912,Q132646,Geography.Regions.Asia.Asia*,0.99,45378,Bactria,enwiki,6.0
9913,Q76823,Culture.Biography.Biography*,0.99,174959,Karl_Mannheim,enwiki,5.0
9914,Q76823,Geography.Regions.Europe.Europe*,0.78,174959,Karl_Mannheim,enwiki,5.0
9915,Q55088554,Culture.Biography.Biography*,0.56,11615451,Murder_of_Kelsey_Smith,enwiki,2.0
9916,Q33038478,Geography.Regions.Asia.West_Asia,1.0,54528821,2020_G20_Riyadh_summit,enwiki,6.0
9917,Q33038478,Geography.Regions.Asia.Asia*,0.98,54528821,2020_G20_Riyadh_summit,enwiki,6.0
9918,Q33038478,History_and_Society.Business_and_economics,0.98,54528821,2020_G20_Riyadh_summit,enwiki,6.0
9919,Q33038478,History_and_Society.Politics_and_government,0.97,54528821,2020_G20_Riyadh_summit,enwiki,6.0
9920,Q315330,Culture.Sports,0.97,12631431,Franco_Di_Santo,enwiki,11.0
9921,Q315330,Culture.Biography.Biography*,0.96,12631431,Franco_Di_Santo,enwiki,11.0
9922,Q315330,Geography.Regions.Americas.South_America,0.55,12631431,Franco_Di_Santo,enwiki,11.0
9923,Q1388702,Culture.Biography.Biography*,1.0,772003,Keith_Wood,enwiki,0.0
9924,Q1388702,Geography.Regions.Europe.Northern_Europe,0.99,772003,Keith_Wood,enwiki,0.0
9925,Q1388702,Geography.Regions.Europe.Europe*,0.99,772003,Keith_Wood,enwiki,0.0
9926,Q1388702,Culture.Sports,0.77,772003,Keith_Wood,enwiki,0.0
9927,Q902994,Culture.Biography.Biography*,1.0,1566383,Braylon_Edwards,enwiki,2.0
9928,Q902994,Culture.Sports,1.0,1566383,Braylon_Edwards,enwiki,2.0
9929,Q902994,Geography.Regions.Americas.North_America,0.92,1566383,Braylon_Edwards,enwiki,2.0
9930,Q27913275,Culture.Biography.Biography*,0.99,52372943,Stanislava_Konstantinova,enwiki,6.0
9931,Q27913275,Culture.Biography.Women,0.94,52372943,Stanislava_Konstantinova,enwiki,6.0
9932,Q27913275,Culture.Sports,0.9,52372943,Stanislava_Konstantinova,enwiki,6.0
9933,Q5024464,Geography.Regions.Americas.North_America,1.0,10381511,Calvin_Murray,enwiki,2.0
9934,Q5024464,Culture.Sports,1.0,10381511,Calvin_Murray,enwiki,2.0
9935,Q5024464,Culture.Biography.Biography*,1.0,10381511,Calvin_Murray,enwiki,2.0
9936,Q7568723,Geography.Regions.Asia.East_Asia,1.0,31839769,Southern_University_of_Science_and_Technology,enwiki,10.0
9937,Q7568723,Geography.Regions.Asia.Asia*,1.0,31839769,Southern_University_of_Science_and_Technology,enwiki,10.0
9938,Q807398,Culture.Biography.Biography*,1.0,606115,Barbara_Dickson,enwiki,3.0
9939,Q807398,Culture.Media.Media*,0.94,606115,Barbara_Dickson,enwiki,3.0
9940,Q807398,Culture.Biography.Women,0.93,606115,Barbara_Dickson,enwiki,3.0
9941,Q807398,Culture.Media.Music,0.92,606115,Barbara_Dickson,enwiki,3.0
9942,Q6789505,Culture.Sports,1.0,37987683,Matt_Wells_(American_football_coach),enwiki,2.0
9943,Q6789505,Culture.Biography.Biography*,0.97,37987683,Matt_Wells_(American_football_coach),enwiki,2.0
