,Unnamed: 0,Qid,topic,probability,page_id,page_title,modularity_class,wiki_db,cluster,degree
5422,5422,Q7866662,History_and_Society.Military_and_warfare,0.8706072568893433,40766937,USNS Pecos,24,enwiki,3,2.0
5423,5423,Q15361249,History_and_Society.Politics_and_government,0.7057950496673584,41829771,Right Sector,15,enwiki,3,27.0
5424,5424,Q15361249,Geography.Regions.Europe.Eastern_Europe,0.13604079389572146,41829771,Right Sector,15,enwiki,3,27.0
5425,5425,Q15361249,Geography.Regions.Europe.Europe*,0.12146936559677125,41829771,Right Sector,15,enwiki,3,27.0
5426,5426,Q2420210,Culture.Media.Media*,0.9416641592979432,2227311,Golden Age of Science Fiction,4,enwiki,4,2.0
5427,5427,Q2420210,Culture.Media.Entertainment,0.7371681928634644,2227311,Golden Age of Science Fiction,4,enwiki,4,2.0
5428,5428,Q2498611,Culture.Media.Media*,0.9344051480293274,34808209,Geidi Primes,1,enwiki,11,5.0
5429,5429,Q2498611,Culture.Media.Music,0.8933194279670715,34808209,Geidi Primes,1,enwiki,11,5.0
5430,5430,Q2498611,Geography.Regions.Americas.North_America,0.022430347442626952,34808209,Geidi Primes,1,enwiki,11,5.0
5431,5431,Q55639736,Culture.Sports,0.8596737384796143,57888497,Forge FC,0,enwiki,1,4.0
5432,5432,Q55639736,Geography.Regions.Americas.North_America,0.25392501258850103,57888497,Forge FC,0,enwiki,1,4.0
5433,5433,Q16143039,Culture.Biography.Biography*,0.9960646033287048,39281431,P. T. A. Rahim,5,enwiki,9,1.0
5434,5434,Q16143039,Geography.Regions.Asia.Asia*,0.07650540971755981,39281431,P. T. A. Rahim,5,enwiki,9,1.0
5435,5435,Q552830,History_and_Society.Military_and_warfare,0.9994397163391112,58527641,Elbing-class torpedo boat,24,enwiki,3,4.0
5436,5436,Q552830,History_and_Society.Transportation,0.994098961353302,58527641,Elbing-class torpedo boat,24,enwiki,3,4.0
5437,5437,Q552830,Geography.Regions.Europe.Western_Europe,0.4873227348327637,58527641,Elbing-class torpedo boat,24,enwiki,3,4.0
5438,5438,Q552830,Geography.Regions.Europe.Europe*,0.4865783920288086,58527641,Elbing-class torpedo boat,24,enwiki,3,4.0
5439,5439,Q5496770,Culture.Sports,0.9890230894088744,1339139,Freddie Mitchell,19,enwiki,0,1.0
5440,5440,Q5496770,Culture.Biography.Biography*,0.9890230894088744,1339139,Freddie Mitchell,19,enwiki,0,1.0
5441,5441,Q11637,Culture.Biography.Biography*,0.9979592561721802,58719,Judy Garland,4,enwiki,4,15.0
5442,5442,Q11637,Culture.Biography.Women,0.9481645226478576,58719,Judy Garland,4,enwiki,4,15.0
5443,5443,Q11637,Culture.Media.Media*,0.6370407938957214,58719,Judy Garland,4,enwiki,4,15.0
5444,5444,Q11637,Culture.Media.Music,0.5156299471855164,58719,Judy Garland,4,enwiki,4,15.0
5445,5445,Q11637,Geography.Regions.Americas.North_America,0.21760438585281366,58719,Judy Garland,4,enwiki,4,15.0
5446,5446,Q4943476,Culture.Media.Media*,0.9777238368988036,2540701,Boomer Sooner,19,enwiki,0,3.0
5447,5447,Q4943476,Culture.Media.Music,0.974052667617798,2540701,Boomer Sooner,19,enwiki,0,3.0
5448,5448,Q5019280,Culture.Sports,0.9924327731132508,18682727,Caleb Porter,0,enwiki,1,3.0
5449,5449,Q5019280,Culture.Biography.Biography*,0.9855064153671264,18682727,Caleb Porter,0,enwiki,1,3.0
5450,5450,Q5019280,Geography.Regions.Americas.North_America,0.1713417043685913,18682727,Caleb Porter,0,enwiki,1,3.0
5451,5451,Q163171,Culture.Biography.Biography*,0.9976868629455566,528711,George C. Homans,30,enwiki,6,12.0
5452,5452,Q5085599,Culture.Biography.Biography*,0.9987257122993468,32694497,Charlie Taylor,0,enwiki,1,5.0
5453,5453,Q5085599,Culture.Sports,0.9952548146247864,32694497,Charlie Taylor,0,enwiki,1,5.0
5454,5454,Q5085599,Geography.Regions.Europe.Northern_Europe,0.16442059183120727,32694497,Charlie Taylor,0,enwiki,1,5.0
5455,5455,Q5085599,Geography.Regions.Europe.Europe*,0.10667316818237303,32694497,Charlie Taylor,0,enwiki,1,5.0
5456,5456,Q7839616,Culture.Media.Music,0.9965265989303588,15271155,Trey Songz discography,1,enwiki,11,2.0
5457,5457,Q7839616,Culture.Media.Media*,0.9951046109199524,15271155,Trey Songz discography,1,enwiki,11,2.0
5458,5458,Q58756940,Culture.Biography.Biography*,0.9859463572502136,59071997,Sebastian Walukiewicz,11,enwiki,1,2.0
5459,5459,Q58756940,Culture.Sports,0.7122421860694885,59071997,Sebastian Walukiewicz,11,enwiki,1,2.0
5460,5460,Q58756940,Geography.Regions.Europe.Eastern_Europe,0.4669093360900879,59071997,Sebastian Walukiewicz,11,enwiki,1,2.0
5461,5461,Q58756940,Geography.Regions.Europe.Europe*,0.3952613940238953,59071997,Sebastian Walukiewicz,11,enwiki,1,2.0
5462,5462,Q2901452,Culture.Media.Films,0.9814634323120116,25651119,The Lion King,2,enwiki,4,33.0
5463,5463,Q2901452,Culture.Media.Media*,0.9659096002578736,25651119,The Lion King,2,enwiki,4,33.0
5464,5464,Q48672453,Culture.Media.Films,0.9863731861114502,54282249,Muramba,6,enwiki,5,1.0
5465,5465,Q48672453,Culture.Media.Media*,0.9381340146064758,54282249,Muramba,6,enwiki,5,1.0
5466,5466,Q48672453,Geography.Regions.Asia.South_Asia,0.4627899398803711,54282249,Muramba,6,enwiki,5,1.0
5467,5467,Q48672453,Geography.Regions.Asia.Asia*,0.4423575868606568,54282249,Muramba,6,enwiki,5,1.0
5468,5468,Q2966587,Culture.Biography.Biography*,0.9986850023269652,1623229,Christopher Gable,2,enwiki,4,1.0
5469,5469,Q4892882,Culture.Biography.Biography*,0.998599648475647,21810713,Bernard A. Friedman,20,enwiki,4,2.0
5470,5470,Q4892882,History_and_Society.Politics_and_government,0.9958112239837646,21810713,Bernard A. Friedman,20,enwiki,4,2.0
5471,5471,Q7988133,Culture.Sports,0.8221991658210754,382367,Western Mustangs,19,enwiki,0,4.0
5472,5472,Q7988133,Geography.Regions.Americas.North_America,0.4163126816749573,382367,Western Mustangs,19,enwiki,0,4.0
5473,5473,Q665752,History_and_Society.Military_and_warfare,0.9958112239837646,85917,Rapier,15,enwiki,3,2.0
5474,5474,Q1342653,Culture.Media.Films,0.9919480085372924,594257,Walkabout,23,enwiki,7,14.0
5475,5475,Q1342653,Culture.Media.Media*,0.9748311638832092,594257,Walkabout,23,enwiki,7,14.0
5476,5476,Q43285578,Culture.Biography.Biography*,0.991162657737732,55826797,Lidia Thorpe,29,enwiki,6,2.0
5477,5477,Q43285578,Geography.Regions.Oceania,0.4456066956520081,55826797,Lidia Thorpe,29,enwiki,6,2.0
5478,5478,Q472166,Culture.Literature,0.9967369437217712,87987,Secret Wars,25,enwiki,4,1.0
5479,5479,Q472166,Culture.Visual_arts.Comics_and_Anime,0.9908843636512756,87987,Secret Wars,25,enwiki,4,1.0
5480,5480,Q472166,Culture.Visual_arts.Visual_arts*,0.9820237755775452,87987,Secret Wars,25,enwiki,4,1.0
5481,5481,Q3759425,Culture.Biography.Biography*,0.9993433356285096,2631013,Gene Keady,9,enwiki,12,6.0
5482,5482,Q3759425,Culture.Sports,0.9990402460098268,2631013,Gene Keady,9,enwiki,12,6.0
5483,5483,Q3759425,Geography.Regions.Americas.North_America,0.3764868249893189,2631013,Gene Keady,9,enwiki,12,6.0
5484,5484,Q4604995,Culture.Sports,1.0000100135803225,4564581,2005 USC vs. Notre Dame football game,19,enwiki,0,12.0
5485,5485,Q4604995,Geography.Regions.Americas.North_America,0.03021936321258545,4564581,2005 USC vs. Notre Dame football game,19,enwiki,0,12.0
5486,5486,Q178168,Geography.Regions.Europe.Southern_Europe,0.974052667617798,283905,Mitrovica,15,enwiki,3,4.0
5487,5487,Q178168,Geography.Regions.Europe.Europe*,0.9381340146064758,283905,Mitrovica,15,enwiki,3,4.0
5488,5488,Q178168,Geography.Geographical,0.7879412174224854,283905,Mitrovica,15,enwiki,3,4.0
5489,5489,Q76823,Culture.Biography.Biography*,0.9958112239837646,174959,Karl Mannheim,30,enwiki,6,9.0
5490,5490,Q76823,Culture.Philosophy_and_religion,0.9566442370414734,174959,Karl Mannheim,30,enwiki,6,9.0
5491,5491,Q76823,Geography.Regions.Europe.Europe*,0.3344935646057129,174959,Karl Mannheim,30,enwiki,6,9.0
5492,5492,Q964840,Culture.Biography.Biography*,0.9993836879730223,637869,Eric Abetz,29,enwiki,6,4.0
5493,5493,Q964840,Geography.Regions.Oceania,0.3660457601547241,637869,Eric Abetz,29,enwiki,6,4.0
5494,5494,Q295679,Culture.Biography.Biography*,0.9992545843124391,1291071,Ruth Hussey,16,enwiki,8,1.0
5495,5495,Q295679,Culture.Biography.Women,0.9820237755775452,1291071,Ruth Hussey,16,enwiki,8,1.0
5496,5496,Q295679,History_and_Society.History,0.6370407938957214,1291071,Ruth Hussey,16,enwiki,8,1.0
5497,5497,Q295679,Geography.Regions.Americas.North_America,0.15742753648757934,1291071,Ruth Hussey,16,enwiki,8,1.0
5498,5498,Q6693132,History_and_Society.Business_and_economics,0.538993239402771,28254929,MullenLowe Lintas Group,16,enwiki,8,1.0
5499,5499,Q6693132,Geography.Regions.Asia.South_Asia,0.4929124584197998,28254929,MullenLowe Lintas Group,16,enwiki,8,1.0
5500,5500,Q6693132,Geography.Regions.Asia.Asia*,0.4730526676177978,28254929,MullenLowe Lintas Group,16,enwiki,8,1.0
5501,5501,Q5131592,Culture.Sports,0.5775054097175598,4180039,Clemson–South Carolina football brawl,19,enwiki,0,6.0
5502,5502,Q247305,STEM.Space,1.0000100135803225,101447,Mars 2,17,enwiki,3,27.0
5503,5503,Q247305,History_and_Society.Transportation,0.9990094900131226,101447,Mars 2,17,enwiki,3,27.0
5504,5504,Q247305,STEM.Technology,0.9980222582817078,101447,Mars 2,17,enwiki,3,27.0
5505,5505,Q247305,STEM.STEM*,0.99567848443985,101447,Mars 2,17,enwiki,3,27.0
5506,5506,Q247305,History_and_Society.Military_and_warfare,0.6370407938957214,101447,Mars 2,17,enwiki,3,27.0
5507,5507,Q247305,History_and_Society.Society,0.5156299471855164,101447,Mars 2,17,enwiki,3,27.0
5508,5508,Q247305,Geography.Regions.Asia.North_Asia,0.2596606483459473,101447,Mars 2,17,enwiki,3,27.0
5509,5509,Q247305,Geography.Regions.Europe.Eastern_Europe,0.24217800998687744,101447,Mars 2,17,enwiki,3,27.0
5510,5510,Q3497549,Culture.Sports,0.946606695652008,4820121,Records and statistics of the Rugby World Cup,12,enwiki,1,9.0
5511,5511,Q6310674,Culture.Biography.Biography*,1.0000100135803225,4918773,Mayor of Taipei,18,enwiki,20,2.0
5512,5512,Q6310674,History_and_Society.Society,0.9972090721130372,4918773,Mayor of Taipei,18,enwiki,20,2.0
5513,5513,Q6310674,History_and_Society.Politics_and_government,0.880807101726532,4918773,Mayor of Taipei,18,enwiki,20,2.0
5514,5514,Q6310674,Geography.Regions.Asia.East_Asia,0.4963783493041992,4918773,Mayor of Taipei,18,enwiki,20,2.0
5515,5515,Q6310674,Geography.Regions.Asia.Asia*,0.4853731861114502,4918773,Mayor of Taipei,18,enwiki,20,2.0
5516,5516,Q1465599,History_and_Society.Transportation,0.9988405108451844,3709241,USS Stockdale,24,enwiki,3,2.0
5517,5517,Q1465599,History_and_Society.Military_and_warfare,0.994098961353302,3709241,USS Stockdale,24,enwiki,3,2.0
5518,5518,Q61082,Culture.Biography.Biography*,0.992888569831848,1908561,Karl August Wittfogel,30,enwiki,6,5.0
5519,5519,Q373184,STEM.STEM*,0.9304682612419128,68513,surface science,17,enwiki,3,3.0
5520,5520,Q2118434,Culture.Sports,0.9946250915527344,2418655,Sebastian Janikowski,19,enwiki,0,3.0
5521,5521,Q2118434,Culture.Biography.Biography*,0.9732507467269896,2418655,Sebastian Janikowski,19,enwiki,0,3.0
5522,5522,Q2118434,Geography.Regions.Europe.Eastern_Europe,0.006821857929229736,2418655,Sebastian Janikowski,19,enwiki,0,3.0
5523,5523,Q9275354,Culture.Biography.Biography*,1.0000100135803225,284969,Graeme Gibson,3,enwiki,2,1.0
5524,5524,Q295964,Culture.Biography.Biography*,0.9992545843124391,316201,Jon Favreau,2,enwiki,4,20.0
5525,5525,Q295964,Geography.Regions.Americas.North_America,0.08411114120483397,316201,Jon Favreau,2,enwiki,4,20.0
5526,5526,Q4920048,History_and_Society.Business_and_economics,0.7248802781105042,14203025,"Black, Manafort, Stone and Kelly",3,enwiki,2,2.0
5527,5527,Q4920048,History_and_Society.Education,0.546748161315918,14203025,"Black, Manafort, Stone and Kelly",3,enwiki,2,2.0
5528,5528,Q7931655,Culture.Biography.Biography*,0.9905974268913268,17099977,Vincent Asaro,16,enwiki,8,2.0
5529,5529,Q6450066,Culture.Sports,0.9980832934379578,17004517,Kwame Ampadu,11,enwiki,1,1.0
5530,5530,Q6450066,Culture.Biography.Biography*,0.9814634323120116,17004517,Kwame Ampadu,11,enwiki,1,1.0
5531,5531,Q6450066,Geography.Regions.Europe.Europe*,0.16442059183120727,17004517,Kwame Ampadu,11,enwiki,1,1.0
5532,5532,Q6450066,Geography.Regions.Europe.Northern_Europe,0.14323513412475586,17004517,Kwame Ampadu,11,enwiki,1,1.0
5533,5533,Q342246,Culture.Biography.Biography*,0.9989112615585328,1433281,Dean Ashton,0,enwiki,1,1.0
5534,5534,Q342246,Culture.Sports,0.9978272914886476,1433281,Dean Ashton,0,enwiki,1,1.0
5535,5535,Q342246,Geography.Regions.Europe.Northern_Europe,0.09167657995224,1433281,Dean Ashton,0,enwiki,1,1.0
5536,5536,Q342246,Geography.Regions.Europe.Europe*,0.03021936321258545,1433281,Dean Ashton,0,enwiki,1,1.0
5537,5537,Q6832149,Culture.Biography.Biography*,0.9984121918678284,9041429,Michael Leckrone,19,enwiki,0,2.0
5538,5538,Q6832149,Culture.Media.Music,0.8311530351638794,9041429,Michael Leckrone,19,enwiki,0,2.0
5539,5539,Q6832149,Culture.Media.Media*,0.812877357006073,9041429,Michael Leckrone,19,enwiki,0,2.0
5540,5540,Q6832149,Geography.Regions.Americas.North_America,0.2921159734725952,9041429,Michael Leckrone,19,enwiki,0,2.0
5541,5541,Q3441196,Culture.Biography.Biography*,0.999506652355194,3527105,Romeo Muller,2,enwiki,4,2.0
5542,5542,Q234897,Culture.Biography.Biography*,0.9996055364608764,1501005,Michèle Morgan,2,enwiki,4,3.0
5543,5543,Q234897,Culture.Biography.Women,0.8031837940216064,1501005,Michèle Morgan,2,enwiki,4,3.0
5544,5544,Q234897,History_and_Society.History,0.5000100135803223,1501005,Michèle Morgan,2,enwiki,4,3.0
5545,5545,Q234897,Geography.Regions.Europe.Europe*,0.4114462008476257,1501005,Michèle Morgan,2,enwiki,4,3.0
5546,5546,Q234897,Geography.Regions.Europe.Western_Europe,0.3981314172744751,1501005,Michèle Morgan,2,enwiki,4,3.0
5547,5547,Q726655,Culture.Biography.Biography*,0.9996300339698792,606651,Mel Ott,21,enwiki,2,5.0
5548,5548,Q726655,Culture.Sports,0.9965265989303588,606651,Mel Ott,21,enwiki,2,5.0
5549,5549,Q726655,Geography.Regions.Americas.North_America,0.4163126816749573,606651,Mel Ott,21,enwiki,2,5.0
5550,5550,Q5270986,History_and_Society.Military_and_warfare,0.998803436756134,30462409,Diamondback,15,enwiki,3,1.0
5551,5551,Q5270986,STEM.Technology,0.6224693655967712,30462409,Diamondback,15,enwiki,3,1.0
5552,5552,Q5270986,STEM.STEM*,0.6150978803634644,30462409,Diamondback,15,enwiki,3,1.0
5553,5553,Q6484150,Culture.Sports,0.9626831412315368,23931937,Land of Lincoln Trophy,19,enwiki,0,8.0
5554,5554,Q6484150,Geography.Regions.Americas.North_America,0.13604079389572146,23931937,Land of Lincoln Trophy,19,enwiki,0,8.0
5555,5555,Q7387719,Culture.Biography.Biography*,0.994098961353302,35001917,S. Narayan,6,enwiki,13,3.0
5556,5556,Q7387719,Geography.Regions.Asia.South_Asia,0.3624016513824463,35001917,S. Narayan,6,enwiki,13,3.0
5557,5557,Q7387719,Geography.Regions.Asia.Asia*,0.24217800998687744,35001917,S. Narayan,6,enwiki,13,3.0
5558,5558,Q17984935,Compilation.List_Disambig,1.0,43567613,list of Arizona Wildcats head football coaches,19,enwiki,0,2.0
5559,5559,Q18387748,Culture.Sports,0.998977780342102,44205977,Kentucky Wildcats football statistical leaders,19,enwiki,0,5.0
5560,5560,Q18387748,Geography.Regions.Americas.North_America,0.43713401460647583,44205977,Kentucky Wildcats football statistical leaders,19,enwiki,0,5.0
5561,5561,Q490219,Geography.Regions.Americas.North_America,0.9808859825134276,94763,Perry County,3,enwiki,2,11.0
5562,5562,Q265778,Culture.Biography.Biography*,1.0000100135803225,4112069,Adam Hammill,0,enwiki,1,2.0
5563,5563,Q265778,Culture.Sports,1.0000100135803225,4112069,Adam Hammill,0,enwiki,1,2.0
5564,5564,Q265778,Geography.Regions.Europe.Northern_Europe,0.35867373847961426,4112069,Adam Hammill,0,enwiki,1,2.0
5565,5565,Q265778,Geography.Regions.Europe.Europe*,0.3509628047943115,4112069,Adam Hammill,0,enwiki,1,2.0
5566,5566,Q257756,Culture.Biography.Biography*,0.9993433356285096,589885,Margaret Hamilton,4,enwiki,4,7.0
5567,5567,Q257756,Culture.Biography.Women,0.6513648629188538,589885,Margaret Hamilton,4,enwiki,4,7.0
5568,5568,Q257756,Geography.Regions.Americas.North_America,0.3301530351638794,589885,Margaret Hamilton,4,enwiki,4,7.0
5569,5569,Q9020558,Culture.Sports,0.9344051480293274,24587347,Las Vegas Invitational,6,enwiki,5,6.0
5570,5570,Q6603796,Compilation.List_Disambig,1.0,8666823,list of Washington Huskies starting quarterbacks,19,enwiki,0,9.0
5571,5571,Q6603796,Geography.Regions.Americas.North_America,0.15036486291885376,8666823,list of Washington Huskies starting quarterbacks,19,enwiki,0,9.0
5572,5572,Q26702689,Culture.Sports,0.9942797422409058,51131969,Shane Buechele,19,enwiki,0,3.0
5573,5573,Q26702689,Culture.Biography.Biography*,0.98678719997406,51131969,Shane Buechele,19,enwiki,0,3.0
5574,5574,Q59242661,Culture.Media.Television,0.9732507467269896,59235055,The Final Table,25,enwiki,19,5.0
5575,5575,Q59242661,Culture.Media.Media*,0.9724247455596924,59235055,The Final Table,25,enwiki,19,5.0
5576,5576,Q651164,Geography.Regions.Asia.South_Asia,0.4946784844398498,8897645,Jarawa people,5,enwiki,9,23.0
5577,5577,Q651164,Geography.Regions.Asia.Asia*,0.4853731861114502,8897645,Jarawa people,5,enwiki,9,23.0
5578,5578,Q17089603,Culture.Media.Films,0.9648651480674744,39962015,Jon Favreau filmography,2,enwiki,4,3.0
5579,5579,Q17089603,Culture.Media.Media*,0.9591643214225768,39962015,Jon Favreau filmography,2,enwiki,4,3.0
5580,5580,Q6460957,Culture.Sports,1.0000100135803225,3007157,LaVell Edwards,19,enwiki,0,8.0
5581,5581,Q6460957,Culture.Biography.Biography*,1.0000100135803225,3007157,LaVell Edwards,19,enwiki,0,8.0
5582,5582,Q6460957,Geography.Regions.Americas.North_America,0.03021936321258545,3007157,LaVell Edwards,19,enwiki,0,8.0
5583,5583,Q316733,Culture.Sports,0.9965265989303588,3485361,Paulo Bento,11,enwiki,1,5.0
5584,5584,Q316733,Culture.Biography.Biography*,0.9916942119598388,3485361,Paulo Bento,11,enwiki,1,5.0
5585,5585,Q316733,Geography.Regions.Europe.Europe*,0.3981314172744751,3485361,Paulo Bento,11,enwiki,1,5.0
5586,5586,Q316733,Geography.Regions.Europe.Southern_Europe,0.3624016513824463,3485361,Paulo Bento,11,enwiki,1,5.0
5587,5587,Q19864728,Geography.Regions.Americas.North_America,0.3070772161483765,46601029,Cincinnati Bengals Radio Network,19,enwiki,0,6.0
5588,5588,Q5115397,Culture.Sports,1.0000100135803225,1332343,Chuck Cecil,19,enwiki,0,4.0
5589,5589,Q5115397,Culture.Biography.Biography*,0.9995794296264648,1332343,Chuck Cecil,19,enwiki,0,4.0
5590,5590,Q5115397,Geography.Regions.Americas.North_America,0.23616819286346435,1332343,Chuck Cecil,19,enwiki,0,4.0
5591,5591,Q15051108,Culture.Biography.Biography*,0.9991269707679749,39947753,Dilson Herrera,21,enwiki,2,1.0
5592,5592,Q15051108,Culture.Sports,0.9983615279197692,39947753,Dilson Herrera,21,enwiki,2,1.0
5593,5593,Q15051108,Geography.Regions.Americas.South_America,0.338743971824646,39947753,Dilson Herrera,21,enwiki,2,1.0
5594,5594,Q6872462,Culture.Sports,0.9304682612419128,2526069,Miracle at the Meadowlands,19,enwiki,0,3.0
5595,5595,Q6872462,Geography.Regions.Americas.North_America,0.09167657995224,2526069,Miracle at the Meadowlands,19,enwiki,0,3.0
5596,5596,Q6124556,Culture.Biography.Biography*,0.9963027834892272,36833601,Jake Ball,12,enwiki,1,4.0
5597,5597,Q6124556,Culture.Sports,0.8706072568893433,36833601,Jake Ball,12,enwiki,1,4.0
5598,5598,Q16168218,Compilation.List_Disambig,1.0,42349531,list of awards and nominations received by SpongeBob SquarePants,28,enwiki,2,28.0
5599,5599,Q16168218,History_and_Society.Society,0.7663036584854126,42349531,list of awards and nominations received by SpongeBob SquarePants,28,enwiki,2,28.0
5600,5600,Q14687518,Geography.Regions.Americas.North_America,0.9648651480674744,12468495,Halas Hall,19,enwiki,0,9.0
5601,5601,Q14687518,Culture.Sports,0.5544804334640503,12468495,Halas Hall,19,enwiki,0,9.0
5602,5602,Q4629920,Culture.Sports,0.9991269707679749,38182167,2013 Texas Tech Red Raiders football team,19,enwiki,0,7.0
5603,5603,Q4629920,Geography.Regions.Americas.North_America,0.4501522054672241,38182167,2013 Texas Tech Red Raiders football team,19,enwiki,0,7.0
5604,5604,Q5171675,History_and_Society.Business_and_economics,0.6791887283325195,2710467,Cornerstone Group,1,enwiki,2,3.0
5605,5605,Q5171675,Geography.Regions.Europe.Europe*,0.15742753648757934,2710467,Cornerstone Group,1,enwiki,2,3.0
