,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
2865351,Geoffrey Whitehead,2865351,1,8,0.0,Q5534970
2868750,Brent Seabrook,2868750,1,33,0.0,Q909824
2870426,Gary White (footballer),2870426,3,10,0.0,Q5526146
2879145,Ronee Blakley,2879145,1,21,0.0,Q271256
2885585,Carmen McRae,2885585,1,30,0.0,Q240371
2886998,1988 Notre Dame vs. Miami football game,2886998,9,31,79372.35751008923,Q4584596
2887667,Transition to the New Order,2887667,4,11,9291.0,Q5887665
2887985,George Tobin,2887985,1,12,0.0,Q5545248
2889651,Jens Pulver,2889651,8,4,12180.984497305131,Q2526857
2891575,Blanka Vlašić,2891575,2,3,73786.16084009508,Q210814
2894083,Patrick Magee (Irish republican),2894083,3,39,0.5,Q7147079
2904185,Simit,2904185,1,24,0.0,Q903997
2905714,Kremlin Cup,2905714,3,2,7562.1421785756265,Q299603
2907147,George Pernicano,2907147,3,9,4644.0,Q5543336
2908928,MAUD Committee,2908928,4,22,0.0,Q1659194
2910952,The Seventh Victim,2910952,2,27,4646.0,Q31212
2913271,Valerie Adams,2913271,7,3,137338.78331123563,Q6357
2916638,The Victors,2916638,5,31,22188.84427502235,Q7772555
2924787,Ryan Sidebottom,2924787,4,18,257097.58836996343,Q3526909
2934292,Bob Beswick,2934292,3,23,23210.0,Q4931822
2934322,Joel Tomkins,2934322,14,23,477.6960656249052,Q6214051
2954942,Peter Brackley,2954942,2,0,4646.0,Q7172920
2961149,Royal National Orthopaedic Hospital,2961149,1,0,0.0,Q7374518
2964253,MOL (company),2964253,1,1,0.0,Q549181
2964451,Bluntnose sixgill shark,2964451,2,9,4646.0,Q312293
2965424,"Nick Ward (footballer, born 1985)",2965424,4,3,5891.751947148554,Q1461324
2969434,Dietmar Kühbauer,2969434,1,13,0.0,Q700139
2976373,Ed Kenney,2976373,1,41,0.0,Q5335028
2978327,Bruno Metsu,2978327,1,3,0.0,Q359405
2978766,Estadio de La Cartuja,2978766,2,13,13932.0,Q368737
2979255,Will Davison,2979255,17,35,1119.9238147330057,Q720928
2981939,Pedro Rizzo,2981939,2,4,0.0,Q2501605
2982814,Dave Magadan,2982814,1,6,0.0,Q2397678
2983368,D. J. Williams (linebacker),2983368,2,9,90.52766189510916,Q3011064
2983634,I Dream of Genie,2983634,1,22,0.0,Q3019040
2985745,2000 Ramallah lynching,2985745,1,11,0.0,Q1878803
2988767,KK Zadar,2988767,1,3,0.0,Q1141306
2989607,Wally Buono,2989607,2,9,0.0,Q964670
2990151,Valletta F.C.,2990151,4,13,269897.2698250885,Q331589
2992489,Jerzy Brzęczek,2992489,1,13,0.0,Q589565
2993684,Grace and favour,2993684,2,0,0.0,Q3846851
2995083,Tap out,2995083,1,4,0.0,Q7684389
3002876,Jay Aston,3002876,5,20,0.0,Q4936856
3006850,Ángel Hernández (umpire),3006850,5,6,9665.068776913567,Q8076842
3006890,Ángel Hernández,3006890,1,6,0.0,Q4762190
3008542,Gypsy (Fleetwood Mac song),3008542,1,4,0.0,Q5625317
3011498,Iago (Disney),3011498,4,17,1033.3502577426461,Q2635399
3021988,Eduardo Pérez,3021988,13,6,9303.074864066823,Q5340737
3022559,Icicle (comics),3022559,2,14,0.0,Q3545356
3025466,"Fred (footballer, born 1983)",3025466,4,5,13935.0,Q312772
3028938,North Indian Ocean tropical cyclone,3028938,11,19,4724.125918618631,Q27491739
3031174,Moi International Sports Centre,3031174,8,10,5552.505359696173,Q1385710
3031886,Bloody Sunday (film),3031886,4,27,255292.0494334231,Q885302
3040386,Fernando Verdasco,3040386,4,2,1190.3437518435576,Q191740
3042660,Julio Ricardo Cruz,3042660,3,5,2322.5,Q297397
3044825,Abdul Halim Khaddam,3044825,4,11,17221.644464815174,Q307237
3045976,Charles Wheeler (journalist),3045976,1,0,0.0,Q5083483
3048527,"Jimmy Walker (basketball, born 1944)",3048527,2,14,29966.795086388407,Q2332464
3053675,"Hill House, Helensburgh",3053675,1,0,0.0,Q654780
3058864,King Kullen,3058864,1,11,0.0,Q6411832
3063532,IWGP Tag Team Championship,3063532,5,20,4645.0,Q1655107
3065743,Melanie Hutsell,3065743,2,30,0.0,Q3304894
3075276,Robert Edwards (gridiron football),3075276,1,9,0.0,Q7343989
3078454,List of Atlanta Braves managers,3078454,5,6,2822.1650514461576,Q6562542
3085443,Rowetta,3085443,1,7,0.0,Q964372
3087684,Cairns Taipans,3087684,6,3,98344.36803014774,Q589167
3088899,Small joint manipulation,3088899,5,4,2817.6268784703248,Q7543100
3090884,List of Central Coast Mariners FC players,3090884,8,3,145.30097773295026,Q258936
3091689,Gary Pinkel,3091689,5,31,34639.57458239399,Q5525757
3094892,Barney Harwood,3094892,11,20,24845.753142939582,Q3344342
3096374,The Bad News Bears Go to Japan,3096374,1,6,0.0,Q7715288
3101931,When You Were Sweet Sixteen,3101931,2,20,0.0,Q7992901
3106796,Japan Coast Guard,3106796,5,11,13935.0,Q565418
3107779,Joe Stevenson,3107779,8,4,10932.89854384037,Q943729
3111593,Operation Rimau,3111593,6,27,234837.1666666817,Q7097464
3111602,Glenn Whelan,3111602,3,5,41750.0,Q316698
3115510,Russell Ingall,3115510,23,35,794.0994633093227,Q5823079
3120950,David Chokachi,3120950,1,30,0.0,Q1173989
3122706,Pierre McGuire,3122706,1,6,0.0,Q2904849
3127997,Piyush Chawla,3127997,1,18,0.0,Q3521395
3130543,RightNow Technologies,3130543,1,1,0.0,Q7333470
3139640,Maher al-Assad,3139640,9,11,45294.87460250516,Q447173
3139788,Assef Shawkat,3139788,4,11,16.27202797202797,Q548228
3140285,Geoffrey Robertson,3140285,2,39,4646.0,Q3033418
3141802,Mazinho,3141802,2,3,3100.6594193242677,Q350761
3143138,Andrea Nahles,3143138,1,17,0.0,Q62810
3143550,Anthony Carter (American football),3143550,2,9,1370.828166827665,Q4772223
3155556,Diplomatic Revolution,3155556,5,13,0.0,Q7934777
3173722,Arthur Ashkin,3173722,16,16,21942.6069274685,Q708472
3176284,Treaty of Union,3176284,3,0,844.5050820806017,Q682403
3195491,Saturday Night Live Band,3195491,6,30,6657.287407236373,Q7426708
3204551,FC Luch Vladivostok,3204551,1,3,0.0,Q348659
3206277,Brooks Orpik,3206277,3,33,2185.4366344798545,Q929783
3210898,Garth Tander,3210898,32,35,3723.4057024864237,Q5524388
3215226,Fredricka Whitfield,3215226,7,7,14118.402480383469,Q5499428
3221021,Michael Pittman Sr.,3221021,1,9,0.0,Q3308458
3221574,English Football Hall of Fame,3221574,2,13,4646.0,Q1323117
3227879,Tex Winter,3227879,7,14,3925.6332230824314,Q375428
3234497,Croatia national under-21 football team,3234497,11,13,49120.94203995055,Q2331381
3244894,DJR Team Penske,3244894,33,35,5973.823542701867,Q5273064
3245463,Hong Kong Trade Development Council,3245463,3,24,32320.678512954764,Q1426533
3245847,WSCR,3245847,12,6,14038.451328003071,Q7955545
3258774,Sam Cunningham,3258774,4,9,9502.29934982538,Q7407375
3259949,Jayson Werth,3259949,1,6,0.0,Q1185189
3291454,Laser acronyms,3291454,1,16,0.0,Q2823494
3295807,Mount Nittany,3295807,2,31,0.0,Q6922427
3300638,ASEAN Para Games,3300638,2,34,14586.439975055606,Q149432
3305524,Amílcar Cabral International Airport,3305524,5,37,271545.28989489964,Q482315
3307233,Fred Brown (basketball),3307233,6,31,0.0,Q2733998
3321208,Esther McVey,3321208,4,39,23217.0,Q584062
3323606,Ron Waterman,3323606,2,4,0.0,Q4352535
3326508,Hurricane Erin (1995),3326508,10,19,224.92152537990592,Q3301422
3335770,The It Girl (novel),3335770,1,25,0.0,Q7742749
3346585,In Cold Blood (film),3346585,4,30,2940.161181837497,Q1722631
3348601,Hurricane Kate (1985),3348601,27,19,5482.340110949561,Q5947948
3350303,RMS Leinster,3350303,2,27,4646.0,Q2124430
3355528,Ron Powlus,3355528,3,9,1203.7336890784495,Q7364278
3359409,Erik Flowers,3359409,2,9,0.0,Q5388579
3363107,British Western Pacific Territories,3363107,1,22,0.0,Q1545934
3373620,Atlantic hurricane,3373620,58,19,28482.525658709696,Q2547976
3373964,Nelson Mandela International Airport,3373964,3,37,1327.450159325627,Q1191196
3389282,Dan Duquette,3389282,3,6,4123.75411259992,Q3013058
3394857,Luisana Lopilato,3394857,2,30,4646.0,Q234939
3403910,Chemmy Alcott,3403910,1,0,0.0,Q272207
3409185,Sharon D. Clarke,3409185,2,8,41742.0,Q7490025
3416762,Sylvester Croom,3416762,3,31,8228.172069124535,Q7660776
3419669,Mercedes-Benz Arena (Shanghai),3419669,1,33,0.0,Q770149
3434868,Roundhouse kick,3434868,1,4,0.0,Q4165161
3438500,Travis Green,3438500,2,33,13932.0,Q454430
3439750,Ashton Sims,3439750,3,23,13920.0,Q2866587
3450828,Walt Weiss,3450828,7,6,3678.7884835887457,Q3041278
3452196,Mike Nolan (singer),3452196,8,20,16240.333333333332,Q6848203
3452261,Bobby G,3452261,7,20,11600.0,Q4935017
3452849,WJHG-TV,3452849,7,19,4677.4616556799865,Q7951183
3454387,Pamela Susan Shoop,3454387,1,30,0.0,Q2048649
3464741,Dorset Police,3464741,2,11,0.0,Q5298864
3475515,Demon Deacon,3475515,3,22,10781.598797571505,Q649640
3482397,Henry McMaster,3482397,7,25,21431.8131826525,Q5725737
3485361,Paulo Bento,3485361,9,13,64610.115572946794,Q316733
3486580,Tito Mboweni,3486580,8,28,16244.666666666666,Q7810182
3490358,West Yorkshire Police,3490358,4,11,0.0,Q7987045
3509504,Hampshire Constabulary,3509504,6,11,2466.4006755177747,Q5646041
3509799,Sussex Police,3509799,2,11,0.0,Q7649467
3509937,Wiltshire Police,3509937,10,11,29089.771747726234,Q5363266
3510051,Belita,3510051,1,27,0.0,Q516939
3514902,Sleepy Floyd,3514902,1,14,0.0,Q925099
3522903,Fish-hooking,3522903,5,4,2817.6268784703248,Q5454464
3524365,Graham Arnold,3524365,8,3,51469.10938851814,Q1336203
3524527,List of United States Representatives from Massachusetts,3524527,1,25,0.0,Q1668757
3526196,Red Star (comics),3526196,3,14,0.0,Q2718240
3528411,CBS Sports Network,3528411,7,6,208062.12445592042,Q5009274
3528564,Chase Blackburn,3528564,1,9,0.0,Q3666816
3529551,Submission (combat sports),3529551,5,4,67579.45353579393,Q196092
3530359,Meteorological history of Hurricane Katrina,3530359,13,19,128949.33511092025,Q3308763
3530652,Robbie Gould,3530652,4,9,7890.62155503332,Q3078021
3538161,Jonathan de Guzmán,3538161,6,38,6691.9190019136895,Q372470
3540669,Nick Compton,3540669,3,18,923.6762024208041,Q11171578
3549164,Weight cutting,3549164,2,4,42.34047049441782,Q7979865
3557065,Seraphim Falls,3557065,1,26,0.0,Q1354162
3566083,New England Patriots Radio Network,3566083,11,6,34790.71422817909,Q16213228
3569837,Bristol Manor Farm F.C.,3569837,2,38,0.0,Q9193990
3571910,Dana Jacobson,3571910,2,25,837.372906181079,Q5214754
3575191,General Pulaski Memorial Day,3575191,1,22,0.0,Q5532134
3585555,List of National League Championship Series broadcasters,3585555,9,6,351442.60693549033,Q6591458
3585743,List of American League Championship Series broadcasters,3585743,9,6,31223.059936328642,Q6561390
3586686,Spinal lock,3586686,5,4,4880.431588870751,Q17152840
3599438,2nd Canadian Regiment,3599438,2,22,0.0,Q2815846
3603453,Non-human electoral candidates,3603453,2,25,4646.0,Q2740853
3604328,Vairamuthu,3604328,13,28,161856.33333333337,Q3522642
3609185,Lists of Atlantic hurricanes,3609185,32,19,2488.020231252056,Q6562573
3613021,Rick Manning,3613021,10,6,78317.49602104719,Q3431576
3613329,K. C. Wolf,3613329,3,9,25.879203367531037,Q6323255
3618498,Battle of Santa Rosa Island,3618498,1,19,0.0,Q2355732
3625338,Roxanne Modafferi,3625338,2,33,46704.429971374,Q7372368
3626383,George E. Smith,3626383,11,16,18595.813034795643,Q76373
3627569,Fox Sports 2,3627569,16,6,1769966.3867025382,Q5864523
3634591,Johnny Green,3634591,3,8,31481.832577226432,Q664592
3634931,Niklas Kronwall,3634931,3,33,9291.0,Q722939
3635196,Art Neville,3635196,1,30,0.0,Q867591
3639458,"Belle Vale, Liverpool",3639458,1,11,0.0,Q4883699
3647613,Stronach Group,3647613,2,30,0.0,Q15788680
3658824,Titans (cricket team),3658824,1,18,0.0,Q9667644
3667991,Chorley F.C.,3667991,4,5,18577.0,Q18287
3669912,Jason Richards,3669912,13,35,15385.033548675106,Q6070598
3671331,List of storms in the 2005 Atlantic hurricane season,3671331,13,19,800.2429118104563,Q3755991
3673702,Personal aide-de-camp,3673702,3,0,770.4550609546683,Q7170473
3677111,Till the Clouds Roll By,3677111,4,8,4646.0,Q430852
3690664,Metropolitan Police F.C.,3690664,2,38,0.0,Q6400810
3704263,1st North Carolina Regiment,3704263,4,22,3.666666666666665,Q4596521
3707609,Homopolar generator,3707609,1,22,0.0,Q1761040
3710914,1780 Atlantic hurricane season,3710914,6,19,5226.6399860920765,Q186279
3713880,Gurban Gurbanov,3713880,5,32,1160.75,Q311856
3725458,Ken Hom,3725458,1,18,0.0,Q6387821
3740599,Leo Cullen (rugby union),3740599,2,23,0.0,Q3229550
3754993,Walt Coleman,3754993,6,9,23410.625987342555,Q7963904
3755591,"Panacea, Florida",3755591,9,19,116.67267451000514,Q5306283
3755817,Show Boat (1929 film),3755817,4,8,13935.0,Q2066803
3774433,Frostee Rucker,3774433,3,9,7.203648309472764,Q5506201
3774524,Salisbury F.C.,3774524,3,38,9290.0,Q20712693
3785391,Beth Tweddle,3785391,4,18,284331.0,Q259259
3795786,Ivan Lyon,3795786,7,27,7649.9166666665315,Q6096846
3798099,Stencil graffiti,3798099,8,15,13.083333333333334,Q15218879
3808989,RZD Arena,3808989,2,3,1693.0094008692797,Q595937
3815899,Dementia 13,3815899,3,27,18575.0,Q1185312
3818437,Partnair Flight 394,3818437,1,17,0.0,Q766006
3827918,Allan Moffat,3827918,23,35,223781.57154725125,Q4730863
3831326,Aric Almirola,3831326,7,31,14952.367217385823,Q372297
3839699,Ian Frazer,3839699,2,16,4646.0,Q930011
3842579,Brock Huard,3842579,4,6,22693.453046194783,Q3645209
3853195,Yura Movsisyan,3853195,3,13,323.8725345164031,Q440802
3859706,Chris Thomas (record producer),3859706,2,7,18572.0,Q924578
3865002,Shingo Takagi,3865002,10,20,11614.669047619049,Q3482203
3870471,Reginald Owen,3870471,3,27,83339.0,Q577687
3871648,Tyrone Carter,3871648,1,9,0.0,Q4994255
3871822,Adam Voges,3871822,3,18,23217.166666666664,Q2735530
3882311,Michele J. Sison,3882311,9,25,301.23146124859966,Q6836763
3889758,33⅓,3889758,1,12,0.0,Q226210
3910120,Space Shuttle abort modes,3910120,5,26,184225.01799930335,Q753655
3911142,University of Angers,3911142,1,16,0.0,Q1538727
3948394,Randy Lerner,3948394,2,13,0.3333333333333333,Q719324
3953010,Luana Anders,3953010,2,27,9290.0,Q6694988
3955565,Vijay Mehra (Indian cricketer),3955565,1,18,0.0,Q2524130
3955672,Abbas Ali Baig,3955672,2,18,2174.254834054818,Q3531252
3960517,Sinjar,3960517,5,16,612.8448667162761,Q955690
3974411,Battle of Bristoe Station,3974411,2,21,0.0,Q2170921
3979766,St. Vincent Island (Florida),3979766,8,19,379.04723069688634,Q7592098
3981362,Cape San Blas,3981362,10,19,133.94175090450892,Q5035028
3988559,Auckland cricket team,3988559,2,18,27845.999999999996,Q4819579
4011682,Phil Keating,4011682,2,7,4646.0,Q16199757
4016809,Apalachicola Bay,4016809,9,19,2836.5043820168885,Q763298
4018874,List of Colorado Rockies managers,4018874,9,6,4925.674603655576,Q6567559
4019216,Charles-Émile Trudeau,4019216,4,11,2321.5,Q5083036
4022411,MV Krait,4022411,4,27,0.5,Q6719706
4023913,William Nordhaus,4023913,6,25,13753.752979739958,Q562481
4025702,Baltrum,4025702,1,3,0.0,Q25125
4033142,Keith Curle,4033142,3,29,9291.0,Q970613
4033740,Goal celebration,4033740,3,3,7476.446070993297,Q2444065
4035820,Peter McNamara,4035820,2,2,0.0,Q1508952
4040953,Christie Pearce,4040953,3,14,0.0,Q181302
4046524,Curt Menefee,4046524,6,6,21720.841516587287,Q5195412
4057953,Ryan Lochte,4057953,4,31,91606.23656404948,Q201517
4068640,Bernie Winters,4068640,2,27,4646.0,Q4894525
4073204,NASCAR on NBC,4073204,7,31,19194.633799694628,Q612944
4086054,The Church of Jesus Christ of Latter-day Saints membership history,4086054,5,43,0.0,Q7723008
4087923,Lomas Brown,4087923,2,9,18693.743465923122,Q6669142
4107195,Alexander Radulov,4107195,1,33,0.0,Q471377
4112069,Adam Hammill,4112069,1,38,0.0,Q265778
4125168,Monday Night Countdown,4125168,7,6,34192.06765284941,Q6898645
4127878,Annapurna Devi,4127878,6,28,5416.333333333234,Q2440940
4127950,Shubhendra Shankar,4127950,5,28,0.6666666666666666,Q3482622
4130369,Virginia Tech Hokies,4130369,4,22,4646.0,Q3139203
4136278,Sunday NFL Countdown,4136278,11,6,7568.716185567118,Q7639480
4149880,NatWest Three,4149880,1,11,0.0,Q16203801
4156395,Marge Champion,4156395,2,8,0.0,Q2617543
4158045,Tourist Trap (film),4158045,1,0,0.0,Q1809491
4158685,The Aviator (1985 film),4158685,1,30,0.0,Q484860
4160734,Provisional IRA South Armagh Brigade,4160734,2,39,0.0,Q2114116
4165928,Hardy Nickerson,4165928,3,31,10073.333990081699,Q3127399
4169379,List of American League Division Series broadcasters,4169379,20,6,635160.055839251,Q6561392
4169721,List of National League Division Series broadcasters,4169721,34,6,234797.36648912219,Q6591459
4173081,Penn State Beaver,4173081,2,31,0.0,Q15265893
4177471,Daddy G,4177471,4,15,11.666666666666666,Q925619
4196905,The Masque of the Red Death (1964 film),4196905,2,27,23210.0,Q2225929
4212733,Mike the Tiger,4212733,5,31,132302.85175287834,Q6849386
4215082,Oliver Smithies,4215082,3,16,104.54539630530176,Q216318
4215919,Tiffany Villarreal,4215919,1,30,0.0,Q7801262
4218458,Robert Sarver,4218458,1,14,0.0,Q7349577
4239844,Martha Raddatz,4239844,1,25,0.0,Q6774522
4248883,Phil Babb,4248883,1,13,0.0,Q174615
4255206,Steve Buechele,4255206,1,31,0.0,Q16193976
4268501,Benito Carbone,4268501,1,13,0.0,Q1540229
4274192,Nick Rolovich,4274192,1,31,0.0,Q7027840
4278168,Arm triangle choke,4278168,3,4,1127.6383546171596,Q4792474
4285719,Brad Nessler,4285719,9,31,59985.47459048666,Q3247369
4305586,List of Fox Sports announcers,4305586,8,6,448426.5609036605,Q6571120
4306493,Darren Randolph,4306493,5,13,31412.471236765992,Q3016542
4309578,Ron Clements,4309578,3,17,0.5,Q930209
4312978,The Family That Walks on All Fours,4312978,2,37,0.0,Q7733337
4317624,Michelle Kosinski,4317624,2,7,0.0,Q6837106
4326443,Alumni Coliseum,4326443,1,9,0.0,Q4737430
4328730,Barbara Bush (born 1981),4328730,7,25,1321.391896574457,Q153730
4339723,Charlie Scott,4339723,10,14,76140.56357859082,Q923569
4340044,My Gal Sal,4340044,3,27,18575.0,Q1127669
4363245,Forrest Griffin vs. Stephan Bonnar,4363245,4,4,4594.649200323187,Q5470469
4367693,Ben Leber,4367693,3,9,10067.740373775558,Q4886048
4368368,47th Academy Awards,4368368,5,30,51022.0,Q369706
4368451,46th Academy Awards,4368451,2,30,0.0,Q570921
4369171,Comair Flight 3272,4369171,1,33,0.0,Q5150488
4387450,Johnston Press,4387450,1,24,0.0,Q6268659
4397048,Twilight phenomena,4397048,1,26,0.0,Q7858037
4399151,N. Ram,4399151,2,28,0.0,Q3068348
4411033,SC Bern,4411033,1,33,0.0,Q36916
4426209,Ulas family,4426209,2,37,0.0,Q7878757
4429283,Hondo (film),4429283,2,26,9290.0,Q1888547
4432216,Danny Care,4432216,3,23,4646.0,Q433555
4436429,Lalish,4436429,3,16,0.0,Q1017666
4439467,Boston Red Sox Radio Network,4439467,14,6,188143.7444753846,Q4948045
4442636,David Lodge (actor),4442636,3,27,32490.0,Q593571
4447217,Joakim Noah,4447217,2,6,4646.0,Q311735
4452357,Comcast/Charter Sports Southeast,4452357,7,6,415662.9761208515,Q5150996
4455700,Peter R. Orszag,4455700,2,25,4646.0,Q730580
4457351,Western green mamba,4457351,1,37,0.0,Q741280
4463232,Heavy cavalry,4463232,1,13,0.0,Q523562
4468060,70th Infantry Division (United Kingdom),4468060,15,27,14632.073809525125,Q2715571
4470980,Sears (Mexico),4470980,10,33,1.6000000000000005,Q953932
4471584,List of Chicago Cubs managers,4471584,10,6,977.2249240883102,Q11307058
4476702,List of Doctor Who writers,4476702,8,8,13170.50422084928,Q2300972
4478214,Maryanne Trump Barry,4478214,2,11,18572.0,Q736223
4483334,Hurricane King,4483334,30,19,4225.315246848993,Q217707
4489846,Dutch Military Intelligence and Security Service,4489846,2,11,0.0,Q2232475
4497952,Barbara Davis,4497952,1,9,0.0,Q4858854
4505790,Christian Labour Party,4505790,20,40,99.96946987406069,Q2534868
4510495,Richard Hickock,4510495,2,30,0.0,Q371398
4511716,Fernando Santos (Portuguese footballer),4511716,19,13,195989.98154486445,Q360687
4525421,Mark Winterbottom,4525421,36,35,7083.3748354020745,Q6244605
4563146,Joe Black,4563146,2,6,21354.94680412912,Q3468061
4578068,Humanist Party of Solidarity (Brazil),4578068,18,40,90.6528032073943,Q2453205
4578197,Progressive Republican Party (Brazil),4578197,18,40,90.6528032073943,Q960955
4582717,Hurricane Audrey,4582717,28,19,431.30503905207473,Q3246568
4583514,Typhoon Karen,4583514,12,19,192.25656814425275,Q7861223
4585984,Gilberto Kassab,4585984,3,40,3497.642166278627,Q2546210
4599257,AAU Junior Olympic Games,4599257,2,31,75762.04508047011,Q4649954
4600808,Rapid intensification,4600808,30,19,21070.500366861255,Q3247168
4606886,Manny Sanguillén,4606886,4,30,0.0,Q5991595
4608262,Philip Perry,4608262,2,1,0.0,Q7184207
4627241,Cécilia Rodhe,4627241,1,6,0.0,Q10444348
4639687,John Denney,4639687,3,31,6028.246081509396,Q6229183
4659857,Yuri Semin,4659857,2,13,74096.0,Q554012
4668473,Spero Dedes,4668473,5,9,318425.10105383344,Q7576402
4682359,Directed evolution,4682359,2,16,0.0,Q440681
4689266,History of the New York Giants,4689266,10,36,16581.309497002727,Q5870069
4690987,Jason Von Flue,4690987,4,4,1645.8640194369725,Q15986695
4698315,Josh Boone (basketball),4698315,1,3,0.0,Q2529214
4700098,Mason Crosby,4700098,6,9,92698.4829421172,Q968240
