,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
8264,1.0,5944210.0,"Белозёров, Олег Валентинович",0.3629792034626007,Q4082480,History_and_Society.Society,0.0,3.0
8265,4.0,5963908.0,"Селихов, Александр Александрович",0.9972090721130371,Q21152678,Culture.Biography.Biography*,996.6019821162123,2.0
8266,4.0,5963908.0,"Селихов, Александр Александрович",0.9921941161155701,Q21152678,Culture.Sports,996.6019821162123,2.0
8267,4.0,5963908.0,"Селихов, Александр Александрович",0.9019306898117065,Q21152678,History_and_Society.Society,996.6019821162123,2.0
8268,16.0,5971139.0,Союз МС-08,1.0000100135803223,Q21395453,STEM.Space,1876.9651374326693,8.0
8269,16.0,5971139.0,Союз МС-08,1.0000100135803223,Q21395453,History_and_Society.Transportation,1876.9651374326693,8.0
8270,16.0,5971139.0,Союз МС-08,0.9995517134666443,Q21395453,STEM.Technology,1876.9651374326693,8.0
8271,16.0,5971139.0,Союз МС-08,0.997758150100708,Q21395453,STEM.STEM*,1876.9651374326693,8.0
8272,16.0,5971139.0,Союз МС-08,0.3007555902004242,Q21395453,History_and_Society.Society,1876.9651374326693,8.0
8273,6.0,5985677.0,Русская униатская церковь,0.49901001358032226,Q13031181,Geography.Regions.Europe.Eastern_Europe,1174.8046491832522,7.0
8274,6.0,5985677.0,Русская униатская церковь,0.46168314123153686,Q13031181,Geography.Regions.Europe.Europe*,1174.8046491832522,7.0
8275,6.0,5985677.0,Русская униатская церковь,0.4532718360424042,Q13031181,Culture.Philosophy_and_religion,1174.8046491832522,7.0
8276,5.0,5985877.0,"Ногейра, Антониу Рожериу",0.9992059469223022,Q2735668,Culture.Sports,430.3425240741771,11.0
8277,5.0,5985877.0,"Ногейра, Антониу Рожериу",0.9967369437217712,Q2735668,Culture.Biography.Biography*,430.3425240741771,11.0
8278,5.0,5985877.0,"Ногейра, Антониу Рожериу",0.311877357006073,Q2735668,Geography.Regions.Americas.South_America,430.3425240741771,11.0
8279,5.0,5985877.0,"Ногейра, Антониу Рожериу",0.0,Q2735668,Geography.Regions.Americas.North_America,430.3425240741771,11.0
8280,5.0,5985877.0,"Ногейра, Антониу Рожериу",0.0,Q2735668,Geography.Regions.Europe.Europe*,430.3425240741771,11.0
8281,2.0,5990185.0,Балаклавская ТЭС,0.9648651480674744,Q21644346,Geography.Regions.Europe.Eastern_Europe,0.0,3.0
8282,2.0,5990185.0,Балаклавская ТЭС,0.9381340146064758,Q21644346,STEM.Technology,0.0,3.0
8283,2.0,5990185.0,Балаклавская ТЭС,0.8634016513824463,Q21644346,STEM.STEM*,0.0,3.0
8284,2.0,5990185.0,Балаклавская ТЭС,0.8439050912857056,Q21644346,Geography.Regions.Europe.Europe*,0.0,3.0
8285,2.0,5990185.0,Балаклавская ТЭС,0.607673168182373,Q21644346,History_and_Society.Society,0.0,3.0
8286,2.0,5990185.0,Балаклавская ТЭС,0.523430347442627,Q21644346,Geography.Regions.Asia.North_Asia,0.0,3.0
8287,2.0,5990185.0,Балаклавская ТЭС,0.41490885615348816,Q21644346,History_and_Society.Military_and_warfare,0.0,3.0
8288,2.0,5990185.0,Балаклавская ТЭС,0.12253321707248688,Q21644346,Geography.Regions.Asia.Asia*,0.0,3.0
8289,5.0,5994686.0,Пранкер Вован,0.9626831412315369,Q21092106,History_and_Society.Society,42901.53973026715,2.0
8290,5.0,5994686.0,Пранкер Вован,0.9304682612419128,Q21092106,Culture.Biography.Biography*,42901.53973026715,2.0
8291,5.0,5994686.0,Пранкер Вован,0.18714269995689392,Q21092106,Culture.Media.Media*,42901.53973026715,2.0
8292,5.0,5994686.0,Пранкер Вован,0.14034625887870789,Q21092106,History_and_Society.Military_and_warfare,42901.53973026715,2.0
8293,1.0,6006068.0,"Хиггинс, Элиот",0.9706977605819702,Q16218443,Culture.Biography.Biography*,0.0,16.0
8294,1.0,6006068.0,"Хиггинс, Элиот",0.6370407938957214,Q16218443,Culture.Media.Media*,0.0,16.0
8295,1.0,6006068.0,"Хиггинс, Элиот",0.4378334879875183,Q16218443,Culture.Internet_culture,0.0,16.0
8296,1.0,6006068.0,"Хиггинс, Элиот",0.18714269995689392,Q16218443,Culture.Literature,0.0,16.0
8297,1.0,6006068.0,"Хиггинс, Элиот",0.0,Q16218443,Geography.Regions.Europe.Europe*,0.0,16.0
8298,1.0,6006220.0,Слепая зона (телесериал),0.9859463572502136,Q19858482,Culture.Media.Media*,0.0,1.0
8299,1.0,6006220.0,Слепая зона (телесериал),0.9748311638832092,Q19858482,Culture.Media.Television,0.0,1.0
8300,1.0,6006220.0,Слепая зона (телесериал),0.1259327530860901,Q19858482,Culture.Media.Entertainment,0.0,1.0
8301,1.0,6006220.0,Слепая зона (телесериал),0.0068218579292297354,Q19858482,Geography.Regions.Americas.North_America,0.0,1.0
8302,11.0,6006356.0,Fight Nights Global,0.5000100135803223,Q21857783,History_and_Society.Society,18891.73042365208,11.0
8303,11.0,6006356.0,Fight Nights Global,0.3415925204753876,Q21857783,Culture.Sports,18891.73042365208,11.0
8304,11.0,6006356.0,Fight Nights Global,0.23371636867523193,Q21857783,History_and_Society.Business_and_economics,18891.73042365208,11.0
8305,1.0,6023004.0,Тиниатоксин,0.9970290064811707,Q539395,STEM.STEM*,0.0,5.0
8306,1.0,6023004.0,Тиниатоксин,0.41490885615348816,Q539395,STEM.Medicine_&_Health,0.0,5.0
8307,1.0,6023004.0,Тиниатоксин,0.3557848632335663,Q539395,STEM.Chemistry,0.0,5.0
8308,1.0,6023004.0,Тиниатоксин,0.3007555902004242,Q539395,STEM.Biology,0.0,5.0
8309,1.0,6023004.0,Тиниатоксин,0.16452647745609283,Q539395,Culture.Food_and_drink,0.0,5.0
8310,1.0,6024536.0,"Санджар, Азиз",0.9955416321754456,Q15118973,Culture.Biography.Biography*,0.0,6.0
8311,1.0,6024536.0,"Санджар, Азиз",0.6791887283325195,Q15118973,STEM.STEM*,0.0,6.0
8312,1.0,6024536.0,"Санджар, Азиз",0.14034625887870789,Q15118973,STEM.Biology,0.0,6.0
8313,1.0,6024536.0,"Санджар, Азиз",0.10375863313674927,Q15118973,STEM.Medicine_&_Health,0.0,6.0
8314,1.0,6024536.0,"Санджар, Азиз",0.0,Q15118973,Geography.Regions.Asia.Asia*,0.0,6.0
8315,1.0,6024536.0,"Санджар, Азиз",0.0,Q15118973,Geography.Regions.Asia.West_Asia,0.0,6.0
8316,1.0,6024536.0,"Санджар, Азиз",0.0,Q15118973,Geography.Regions.Americas.North_America,0.0,6.0
8317,1.0,6036444.0,Мурьес,1.0000100135803223,Q829392,Geography.Regions.Europe.Western_Europe,0.0,15.0
8318,1.0,6036444.0,Мурьес,0.9996300339698792,Q829392,Geography.Regions.Europe.Europe*,0.0,15.0
8319,13.0,6053130.0,"Влашич, Никола",0.9960646033287048,Q17501875,Culture.Biography.Biography*,1901.2138566382246,17.0
8320,13.0,6053130.0,"Влашич, Никола",0.9939124584197998,Q17501875,Culture.Sports,1901.2138566382246,17.0
8321,13.0,6053130.0,"Влашич, Никола",0.49327974224090576,Q17501875,Geography.Regions.Europe.Southern_Europe,1901.2138566382246,17.0
8322,13.0,6053130.0,"Влашич, Никола",0.4849463572502136,Q17501875,Geography.Regions.Europe.Europe*,1901.2138566382246,17.0
8323,3.0,6053954.0,Шёлк (Marvel Comics),1.0000100135803223,Q18754954,Culture.Literature,1794.0,1.0
8324,3.0,6053954.0,Шёлк (Marvel Comics),0.6654205918312073,Q18754954,Culture.Visual_arts.Comics_and_Anime,1794.0,1.0
8325,3.0,6053954.0,Шёлк (Marvel Comics),0.6442351341247559,Q18754954,Culture.Visual_arts.Visual_arts*,1794.0,1.0
8326,4.0,6060788.0,"Доннарумма, Джанлуиджи",0.9883227348327637,Q20830808,Culture.Biography.Biography*,2256.582006389908,2.0
8327,4.0,6060788.0,"Доннарумма, Джанлуиджи",0.9219318628311157,Q20830808,Culture.Sports,2256.582006389908,2.0
8328,4.0,6060788.0,"Доннарумма, Джанлуиджи",0.0,Q20830808,Geography.Regions.Europe.Europe*,2256.582006389908,2.0
8329,4.0,6060788.0,"Доннарумма, Джанлуиджи",0.0,Q20830808,Geography.Regions.Europe.Southern_Europe,2256.582006389908,2.0
8330,2.0,6098644.0,"Фадеев, Александр Александрович (актёр)",0.9732507467269897,Q21534429,Culture.Biography.Biography*,1792.0,5.0
8331,2.0,6098644.0,"Фадеев, Александр Александрович (актёр)",0.8706072568893433,Q21534429,History_and_Society.Society,1792.0,5.0
8332,2.0,6098644.0,"Фадеев, Александр Александрович (актёр)",0.10088862478733063,Q21534429,History_and_Society.Military_and_warfare,1792.0,5.0
8333,2.0,6098644.0,"Фадеев, Александр Александрович (актёр)",0.0,Q21534429,Geography.Regions.Asia.North_Asia,1792.0,5.0
8334,2.0,6098644.0,"Фадеев, Александр Александрович (актёр)",0.0,Q21534429,Geography.Regions.Asia.Asia*,1792.0,5.0
8335,8.0,6105309.0,UFC 194,1.0000100135803223,Q20872032,Culture.Sports,2253.4374886455107,11.0
8336,2.0,6108656.0,"Марданов, Рустэм Хабибович",0.9893575310707092,Q21641471,Culture.Biography.Biography*,0.0,3.0
8337,2.0,6108656.0,"Марданов, Рустэм Хабибович",0.6926519870758057,Q21641471,History_and_Society.Society,0.0,3.0
8338,3.0,6111308.0,"Крус, Доминик",0.9987257122993469,Q713618,Culture.Biography.Biography*,682.0261623495193,11.0
8339,3.0,6111308.0,"Крус, Доминик",0.9867871999740601,Q713618,Culture.Sports,682.0261623495193,11.0
8340,3.0,6111308.0,"Крус, Доминик",0.25966064834594726,Q713618,Geography.Regions.Americas.North_America,682.0261623495193,11.0
8341,2.0,6113510.0,"Урсуляк, Дарья Сергеевна",0.9958112239837646,Q21644836,Culture.Biography.Biography*,1792.0,22.0
8342,2.0,6113510.0,"Урсуляк, Дарья Сергеевна",0.6859594583511353,Q21644836,Culture.Biography.Women,1792.0,22.0
8343,2.0,6113510.0,"Урсуляк, Дарья Сергеевна",0.26285186409950256,Q21644836,History_and_Society.Society,1792.0,22.0
8344,8.0,6120385.0,"Серроне, Дональд",0.9996055364608765,Q2057895,Culture.Sports,11927.204760567676,11.0
8345,8.0,6120385.0,"Серроне, Дональд",0.9995657801628113,Q2057895,Culture.Biography.Biography*,11927.204760567676,11.0
8346,8.0,6120385.0,"Серроне, Дональд",0.28167252445220947,Q2057895,Geography.Regions.Americas.North_America,11927.204760567676,11.0
8347,8.0,6120385.0,"Серроне, Дональд",0.0,Q2057895,Geography.Regions.Europe.Europe*,11927.204760567676,11.0
8348,1.0,6124288.0,"Тертышный, Алексей Викторович",0.9995927214622498,Q464087,Culture.Biography.Biography*,0.0,18.0
8349,1.0,6124288.0,"Тертышный, Алексей Викторович",0.9966334104537964,Q464087,History_and_Society.Society,0.0,18.0
8350,1.0,6124288.0,"Тертышный, Алексей Викторович",0.9450047016143799,Q464087,Culture.Sports,0.0,18.0
8351,3.0,6130609.0,"Норткатт, Сэйдж",1.0000100135803223,Q21090267,Culture.Sports,682.0261623495193,11.0
8352,3.0,6130609.0,"Норткатт, Сэйдж",1.0000100135803223,Q21090267,Culture.Biography.Biography*,682.0261623495193,11.0
8353,3.0,6130609.0,"Норткатт, Сэйдж",0.42946826124191284,Q21090267,Geography.Regions.Americas.North_America,682.0261623495193,11.0
8354,3.0,6130609.0,"Норткатт, Сэйдж",0.21207880973815918,Q21090267,Culture.Biography.Women,682.0261623495193,11.0
8355,3.0,6130609.0,"Норткатт, Сэйдж",0.0,Q21090267,Geography.Regions.Asia.Asia*,682.0261623495193,11.0
8356,4.0,6167515.0,Хоуп Пим,1.0000100135803223,Q19880512,Culture.Literature,3581.666666666667,1.0
8357,4.0,6167515.0,Хоуп Пим,0.16027602553367615,Q19880512,Culture.Visual_arts.Visual_arts*,3581.666666666667,1.0
8358,10.0,6200778.0,"Бейдер, Райан",0.9959398508071899,Q2479163,Culture.Biography.Biography*,4479.81713214847,11.0
8359,10.0,6200778.0,"Бейдер, Райан",0.9896818399429321,Q2479163,Culture.Sports,4479.81713214847,11.0
8360,10.0,6200778.0,"Бейдер, Райан",0.270853506565094,Q2479163,Geography.Regions.Americas.North_America,4479.81713214847,11.0
8361,2.0,6203269.0,Преступление и наказание (рок-опера),1.0000100135803223,Q25394403,Culture.Performing_arts,4376.433610074907,22.0
8362,2.0,6203269.0,Преступление и наказание (рок-опера),0.998142421245575,Q25394403,Culture.Media.Media*,4376.433610074907,22.0
8363,2.0,6203269.0,Преступление и наказание (рок-опера),0.9972950220108032,Q25394403,Culture.Media.Music,4376.433610074907,22.0
8364,7.0,6203943.0,Клинч (единоборства),0.8774868249893188,Q304821,Culture.Sports,21543.26527370849,11.0
8365,7.0,6203943.0,Клинч (единоборства),0.320831298828125,Q304821,STEM.STEM*,21543.26527370849,11.0
8366,7.0,6203943.0,Клинч (единоборства),0.19194278120994568,Q304821,Culture.Philosophy_and_religion,21543.26527370849,11.0
8367,7.0,6203943.0,Клинч (единоборства),0.16027602553367615,Q304821,STEM.Medicine_&_Health,21543.26527370849,11.0
8368,3.0,6208141.0,"Миллер, Джаррелл",0.9993433356285095,Q6160989,Culture.Biography.Biography*,14027.8148873349,11.0
8369,3.0,6208141.0,"Миллер, Джаррелл",0.998599648475647,Q6160989,Culture.Sports,14027.8148873349,11.0
8370,3.0,6208141.0,"Миллер, Джаррелл",0.0,Q6160989,Geography.Regions.Americas.North_America,14027.8148873349,11.0
8371,9.0,6208356.0,UFC 196,1.0000100135803223,Q22336745,Culture.Sports,944.4556421860941,11.0
8372,1.0,6229799.0,Секс в космосе,1.0000100135803223,Q7458510,STEM.Biology,0.0,6.0
8373,1.0,6229799.0,Секс в космосе,1.0000100135803223,Q7458510,STEM.STEM*,0.0,6.0
8374,1.0,6229799.0,Секс в космосе,1.0000100135803223,Q7458510,History_and_Society.Society,0.0,6.0
8375,1.0,6229799.0,Секс в космосе,0.7879412174224854,Q7458510,STEM.Medicine_&_Health,0.0,6.0
8376,1.0,6229799.0,Секс в космосе,0.4225146472454071,Q7458510,STEM.Space,0.0,6.0
8377,2.0,6234978.0,"Мархаев, Вячеслав Михайлович",0.9855064153671265,Q22919490,Culture.Biography.Biography*,0.0,3.0
8378,2.0,6234978.0,"Мархаев, Вячеслав Михайлович",0.8634016513824463,Q22919490,History_and_Society.Society,0.0,3.0
8379,2.0,6234978.0,"Мархаев, Вячеслав Михайлович",0.3007555902004242,Q22919490,History_and_Society.Politics_and_government,0.0,3.0
8380,3.0,6240720.0,"Жданова, Наталья Николаевна",0.9980832934379578,Q22918665,Culture.Biography.Biography*,0.0,3.0
8381,3.0,6240720.0,"Жданова, Наталья Николаевна",0.9324633479118347,Q22918665,History_and_Society.Society,0.0,3.0
8382,3.0,6240720.0,"Жданова, Наталья Николаевна",0.7490972280502319,Q22918665,Culture.Biography.Women,0.0,3.0
8383,10.0,6241511.0,Губернатор Забайкальского края,0.6442351341247559,Q20982653,History_and_Society.Society,8107.8566861785575,3.0
8384,10.0,6241511.0,Губернатор Забайкальского края,0.40734341740608215,Q20982653,History_and_Society.Politics_and_government,8107.8566861785575,3.0
8385,10.0,6241511.0,Губернатор Забайкальского края,0.0,Q20982653,Geography.Regions.Americas.North_America,8107.8566861785575,3.0
8386,10.0,6241511.0,Губернатор Забайкальского края,0.0,Q20982653,Geography.Regions.Europe.Europe*,8107.8566861785575,3.0
8387,10.0,6241511.0,Губернатор Забайкальского края,0.0,Q20982653,Geography.Regions.Europe.Northern_Europe,8107.8566861785575,3.0
8388,5.0,6255986.0,"Рашфорд, Маркус",0.9980832934379578,Q22951255,Culture.Biography.Biography*,370.89367663978203,2.0
8389,5.0,6255986.0,"Рашфорд, Маркус",0.9967369437217712,Q22951255,Culture.Sports,370.89367663978203,2.0
8390,5.0,6255986.0,"Рашфорд, Маркус",0.14323513412475586,Q22951255,Geography.Regions.Europe.Northern_Europe,370.89367663978203,2.0
8391,5.0,6255986.0,"Рашфорд, Маркус",0.09167657995223999,Q22951255,Geography.Regions.Europe.Europe*,370.89367663978203,2.0
8392,2.0,6260279.0,"Штырков, Иван Владимирович",0.9890230894088745,Q23656714,Culture.Sports,1.5,11.0
8393,2.0,6260279.0,"Штырков, Иван Владимирович",0.9777238368988037,Q23656714,Culture.Biography.Biography*,1.5,11.0
8394,2.0,6260279.0,"Штырков, Иван Владимирович",0.8354935646057129,Q23656714,History_and_Society.Society,1.5,11.0
8395,2.0,6260279.0,"Штырков, Иван Владимирович",0.12878464365005493,Q23656714,Geography.Regions.Europe.Europe*,1.5,11.0
8396,2.0,6260279.0,"Штырков, Иван Владимирович",0.0,Q23656714,Geography.Regions.Europe.Eastern_Europe,1.5,11.0
8397,7.0,6271372.0,Фильмография Армена Джигарханяна,0.29422497749328613,Q25384654,STEM.STEM*,33166.48190377272,4.0
8398,7.0,6271372.0,Фильмография Армена Джигарханяна,0.0,Q25384654,Geography.Regions.Asia.Asia*,33166.48190377272,4.0
8399,7.0,6271372.0,Фильмография Армена Джигарханяна,0.0,Q25384654,Geography.Regions.Americas.North_America,33166.48190377272,4.0
8400,7.0,6271372.0,Фильмография Армена Джигарханяна,0.0,Q25384654,Geography.Regions.Europe.Europe*,33166.48190377272,4.0
8401,1.0,6274889.0,Аннигилус,1.0000100135803223,Q771247,Culture.Literature,0.0,1.0
8402,1.0,6274889.0,Аннигилус,0.754925012588501,Q771247,Culture.Visual_arts.Comics_and_Anime,0.0,1.0
8403,1.0,6274889.0,Аннигилус,0.7186043858528137,Q771247,Culture.Visual_arts.Visual_arts*,0.0,1.0
8404,2.0,6286898.0,"Нагельсман, Юлиан",0.998142421245575,Q21226404,Culture.Biography.Biography*,72.44560249691833,17.0
8405,2.0,6286898.0,"Нагельсман, Юлиан",0.9626831412315369,Q21226404,Culture.Sports,72.44560249691833,17.0
8406,2.0,6286898.0,"Нагельсман, Юлиан",0.014629947185516357,Q21226404,Geography.Regions.Europe.Europe*,72.44560249691833,17.0
8407,2.0,6286898.0,"Нагельсман, Юлиан",0.0,Q21226404,Geography.Regions.Europe.Western_Europe,72.44560249691833,17.0
8408,1.0,6288610.0,"Журавлёв, Александр Александрович (генерал)",0.9790457487106323,Q23655980,Culture.Biography.Biography*,0.0,3.0
8409,1.0,6288610.0,"Журавлёв, Александр Александрович (генерал)",0.8706072568893433,Q23655980,History_and_Society.Society,0.0,3.0
8410,1.0,6288610.0,"Журавлёв, Александр Александрович (генерал)",0.8596737384796143,Q23655980,History_and_Society.Military_and_warfare,0.0,3.0
8411,1.0,6288610.0,"Журавлёв, Александр Александрович (генерал)",0.0,Q23655980,Geography.Regions.Europe.Europe*,0.0,3.0
8412,1.0,6288610.0,"Журавлёв, Александр Александрович (генерал)",0.0,Q23655980,Geography.Regions.Asia.Asia*,0.0,3.0
8413,1.0,6303708.0,Зверопой,0.998309314250946,Q20762698,Culture.Media.Films,0.0,1.0
8414,1.0,6303708.0,Зверопой,0.9959398508071899,Q20762698,Culture.Media.Media*,0.0,1.0
8415,1.0,6303708.0,Зверопой,0.2509227991104126,Q20762698,Culture.Media.Entertainment,0.0,1.0
8416,1.0,6303708.0,Зверопой,0.11921291798353195,Q20762698,Culture.Literature,0.0,1.0
8417,1.0,6303708.0,Зверопой,0.11280541121959686,Q20762698,Culture.Visual_arts.Comics_and_Anime,0.0,1.0
8418,1.0,6303708.0,Зверопой,0.0,Q20762698,Geography.Regions.Americas.North_America,0.0,1.0
8419,1.0,6309892.0,"Кокорин, Станислав Михайлович",0.9481645226478577,Q25385906,Culture.Biography.Biography*,0.0,2.0
8420,1.0,6309892.0,"Кокорин, Станислав Михайлович",0.4843900501728058,Q25385906,Culture.Sports,0.0,2.0
8421,1.0,6309892.0,"Кокорин, Станислав Михайлович",0.1732981950044632,Q25385906,History_and_Society.Society,0.0,2.0
8422,1.0,6309892.0,"Кокорин, Станислав Михайлович",0.0,Q25385906,Geography.Regions.Europe.Southern_Europe,0.0,2.0
8423,1.0,6309892.0,"Кокорин, Станислав Михайлович",0.0,Q25385906,Geography.Regions.Europe.Europe*,0.0,2.0
8424,1.0,6337159.0,Red Dead,1.0000100135803223,Q3422689,Culture.Internet_culture,0.0,3.0
8425,1.0,6337159.0,Red Dead,1.0000100135803223,Q3422689,Culture.Media.Video_games,0.0,3.0
8426,1.0,6337159.0,Red Dead,0.9965265989303589,Q3422689,Culture.Media.Media*,0.0,3.0
8427,1.0,6337597.0,The Ultimate Fighter,0.9748311638832092,Q2072393,Culture.Media.Television,0.0,11.0
8428,1.0,6337597.0,The Ultimate Fighter,0.9466066956520081,Q2072393,Culture.Media.Media*,0.0,11.0
8429,1.0,6337597.0,The Ultimate Fighter,0.19194278120994568,Q2072393,Culture.Sports,0.0,11.0
8430,1.0,6337597.0,The Ultimate Fighter,0.0,Q2072393,Geography.Regions.Americas.North_America,0.0,11.0
8431,1.0,6341460.0,"Бентанкур, Родриго",0.9755869507789612,Q18817134,Culture.Biography.Biography*,0.0,2.0
8432,1.0,6341460.0,"Бентанкур, Родриго",0.880807101726532,Q18817134,Culture.Sports,0.0,2.0
8433,1.0,6341460.0,"Бентанкур, Родриго",0.0,Q18817134,Geography.Regions.Americas.South_America,0.0,2.0
8434,2.0,6347391.0,"Мальдонадо, Фабио",1.0000100135803223,Q5511358,Culture.Biography.Biography*,999.4971698411599,11.0
8435,2.0,6347391.0,"Мальдонадо, Фабио",0.9993003606796265,Q5511358,Culture.Sports,999.4971698411599,11.0
8436,2.0,6347391.0,"Мальдонадо, Фабио",0.478677677154541,Q5511358,Geography.Regions.Americas.South_America,999.4971698411599,11.0
8437,2.0,6347391.0,"Мальдонадо, Фабио",0.0,Q5511358,Geography.Regions.Americas.North_America,999.4971698411599,11.0
8438,9.0,6368318.0,Дакен (Marvel Comics),0.9986850023269653,Q2658347,Culture.Literature,5062.499999999907,1.0
8439,9.0,6368318.0,Дакен (Marvel Comics),0.7981967926025391,Q2658347,Culture.Visual_arts.Comics_and_Anime,5062.499999999907,1.0
8440,9.0,6368318.0,Дакен (Marvel Comics),0.6791887283325195,Q2658347,Culture.Visual_arts.Visual_arts*,5062.499999999907,1.0
8441,9.0,6368318.0,Дакен (Marvel Comics),0.0,Q2658347,Geography.Regions.Asia.East_Asia,5062.499999999907,1.0
8442,1.0,6370382.0,Эдди «Орёл»,0.998309314250946,Q19571557,Culture.Media.Films,0.0,18.0
8443,1.0,6370382.0,Эдди «Орёл»,0.9951046109199524,Q19571557,Culture.Media.Media*,0.0,18.0
8444,1.0,6370382.0,Эдди «Орёл»,0.0,Q19571557,Geography.Regions.Europe.Northern_Europe,0.0,18.0
8445,1.0,6370382.0,Эдди «Орёл»,0.0,Q19571557,Geography.Regions.Americas.North_America,0.0,18.0
8446,2.0,6378498.0,"Файфер, Руслан Владимирович",1.0000100135803223,Q24350951,Culture.Biography.Biography*,0.0,11.0
8447,2.0,6378498.0,"Файфер, Руслан Владимирович",0.979677677154541,Q24350951,Culture.Sports,0.0,11.0
8448,2.0,6378498.0,"Файфер, Руслан Владимирович",0.6224693655967712,Q24350951,History_and_Society.Society,0.0,11.0
8449,12.0,6380501.0,Хёрдур Магнуссон,0.9893575310707092,Q3788202,Culture.Sports,377.4693105373542,17.0
8450,12.0,6380501.0,Хёрдур Магнуссон,0.9867871999740601,Q3788202,Culture.Biography.Biography*,377.4693105373542,17.0
8451,12.0,6380501.0,Хёрдур Магнуссон,0.014629947185516357,Q3788202,Geography.Regions.Europe.Europe*,377.4693105373542,17.0
8452,12.0,6380501.0,Хёрдур Магнуссон,0.0,Q3788202,Geography.Regions.Europe.Northern_Europe,377.4693105373542,17.0
8453,1.0,6408153.0,"Грешнова, Любава Станиславовна",0.9890230894088745,Q12097649,Culture.Biography.Biography*,0.0,22.0
8454,1.0,6412315.0,"Свечников, Евгений Игоревич",0.9988764524459839,Q16225339,Culture.Biography.Biography*,0.0,11.0
8455,1.0,6412315.0,"Свечников, Евгений Игоревич",0.7826725244522095,Q16225339,Culture.Sports,0.0,11.0
8456,1.0,6412315.0,"Свечников, Евгений Игоревич",0.2509227991104126,Q16225339,History_and_Society.Society,0.0,11.0
8457,1.0,6412315.0,"Свечников, Евгений Игоревич",0.0,Q16225339,Geography.Regions.Europe.Europe*,0.0,11.0
8458,1.0,6423639.0,"Хацеган, Овидиу",0.997758150100708,Q3887707,Culture.Sports,0.0,17.0
8459,1.0,6423639.0,"Хацеган, Овидиу",0.9951046109199524,Q3887707,Culture.Biography.Biography*,0.0,17.0
8460,1.0,6423639.0,"Хацеган, Овидиу",0.253925012588501,Q3887707,Geography.Regions.Europe.Europe*,0.0,17.0
8461,1.0,6423639.0,"Хацеган, Овидиу",0.08411114120483398,Q3887707,Geography.Regions.Europe.Eastern_Europe,0.0,17.0
8462,4.0,6448795.0,"Хорн, Мэрилин",0.9990094900131226,Q186514,Culture.Biography.Biography*,356.9216549830549,15.0
8463,4.0,6448795.0,"Хорн, Мэрилин",0.9790457487106323,Q186514,Culture.Media.Music,356.9216549830549,15.0
8464,4.0,6448795.0,"Хорн, Мэрилин",0.9450047016143799,Q186514,Culture.Media.Media*,356.9216549830549,15.0
8465,4.0,6448795.0,"Хорн, Мэрилин",0.9304682612419128,Q186514,Culture.Performing_arts,356.9216549830549,15.0
8466,4.0,6448795.0,"Хорн, Мэрилин",0.8031837940216064,Q186514,Culture.Biography.Women,356.9216549830549,15.0
8467,4.0,6448795.0,"Хорн, Мэрилин",0.46102678775787354,Q186514,History_and_Society.History,356.9216549830549,15.0
8468,4.0,6448795.0,"Хорн, Мэрилин",0.0,Q186514,Geography.Regions.Americas.North_America,356.9216549830549,15.0
8469,4.0,6448795.0,"Хорн, Мэрилин",0.0,Q186514,Geography.Regions.Europe.Europe*,356.9216549830549,15.0
8470,4.0,6448795.0,"Хорн, Мэрилин",0.0,Q186514,Geography.Regions.Europe.Western_Europe,356.9216549830549,15.0
8471,1.0,6449821.0,"Шнетцер, Бен",0.9983615279197693,Q15725509,Culture.Biography.Biography*,0.0,20.0
8472,1.0,6449821.0,"Шнетцер, Бен",0.0,Q15725509,Geography.Regions.Americas.North_America,0.0,20.0
8473,1.0,6449821.0,"Шнетцер, Бен",0.0,Q15725509,Geography.Regions.Europe.Europe*,0.0,20.0
8474,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.998142421245575,Q25209245,Culture.Biography.Biography*,0.0,14.0
8475,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.7773098945617676,Q25209245,Culture.Biography.Women,0.0,14.0
8476,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.6370407938957214,Q25209245,History_and_Society.Society,0.0,14.0
8477,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.0,Q25209245,Geography.Regions.Asia.North_Asia,0.0,14.0
8478,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.0,Q25209245,Geography.Regions.Europe.Eastern_Europe,0.0,14.0
8479,1.0,6469272.0,"Дмитриева, Евгения Олеговна",0.0,Q25209245,Geography.Regions.Asia.Asia*,0.0,14.0
8480,8.0,6470850.0,"Арнольд, Фрэнсис",0.9978272914886475,Q4273363,Culture.Biography.Biography*,82.8225623112152,6.0
8481,8.0,6470850.0,"Арнольд, Фрэнсис",0.8872146010398865,Q4273363,STEM.STEM*,82.8225623112152,6.0
8482,8.0,6470850.0,"Арнольд, Фрэнсис",0.7773098945617676,Q4273363,Culture.Biography.Women,82.8225623112152,6.0
8483,8.0,6470850.0,"Арнольд, Фрэнсис",0.1968362182378769,Q4273363,STEM.Chemistry,82.8225623112152,6.0
8484,8.0,6470850.0,"Арнольд, Фрэнсис",0.14034625887870789,Q4273363,STEM.Physics,82.8225623112152,6.0
